2800000007	Matthew
3c031200d1	Maramdi Christtana papkidamak amuktang sibikhre, achumba chatpa mahakna achumba chattabasinggi mahutta, madu nakhoibu Tengban Mapugi maphamda pubinabani. Mahak hakchangda hatkhibani adubu Thawaida hinghanbire,
3c03130060	Hinggat-hallaba matungda, mahakna keisumsangda leiba thawaisinggi manakta chattuna laothoklammi.
3c031400eb	Makhoising adu mamangngeida Noah-gi haktakta hijao adu sagatlingeida Tengban Mapugi kuina khaangbiba aduna ngaibiramba matamda haiba inkhidaba thawaising aduni. Hi adugi manungda mi kharatabu, haibadi punna mi nipan isingdagi kanbikhi,
3c03150107	ising asi houjik nakhoibusu kanbiba Baptize touba adugi pandamni. Madu hakchangdagi amotpa louthokpa natte adubu Tengban Mapugi maphamda asengba achum aran khangba pukningdagi pijaba wasakni. Jisu Christtana sibadagi hinggatkhibagi maram aduna nakhoibu kanbibani,
3c03160096	Ibungo mahakti swargada lengkhattuna Tengban Mapugi yetthangbada leiri, swargadutsing, angambasing amasung panggalabasingna mahakki makha ponduna lei.
3c040100c0	Maram aduna Christtana hakchangda awaba khaangbikhiba maramna nakhoi nasamaksu maduga mannaba pukning leiduna sem sajou; maramdi hakchangda awaba khaangba mahak aduna papka amuk mari leinadre.
3c040200a9	Aduna nahakna nahakki leihouriba taibangpan-gi punsi adu mioibagi hakchanggi apambasing aduda nattaduna Tengban Mapugi aningbagi matung inna hingba punsi ama oigadabani.
3c0403010b	Maramdi houkhraba matam amada Tengban Mapu ningdaba misingna touba pambasing haibadi lamchat kamba, mihouba, yu ngaoba, thak chaduna nungaithokpa, yu thaktuna makhe langba amasung tukkachaningngai oiraba lai murti latpa asising asi touduna matam marang kaina lenkhre.
3c0404007c	Makhoina thaoidaba, ka henba punsi mahingda hingba asida nakhoina yaosindaba asida makhoina ngakladu nakhoibu thina ngang-i.
3c0405007f	Adubu hingliba amasung asibasingbu wayennaba thourang touduna leiriba Ibungo mangonda makhoina toubasing adugi maram pikhigani.
3c040600cf	Maram aduna asibasingdasu Aphaba Pao sandokkhi, makhoigi hakchanggi punsida mipum khudingmakta wayenbagumna wayenkhi; makhoigi thawaigi oiba punsida Tengban Mapuna hingbagumna hingnanaba makhoida sandokpani.
3c04070079	Pot pumnamak loigadaba adu naksille. Maram aduna nakhoina haijaba yananaba mitsing nasingna amadi pukning laksinna leiyu.
3c0408006b	Pumnamakki mathakta, nakhoi nasel amaga amaga chetna nungsinou maramdi nungsibana pap mayam amabu kupsilli.
3c0409004e	Murum murum sonba yaodana amaga amaga yumda taramna oktuna pija pithak tounou.
3c040a00b6	Tengban Mapugi makhal makha kayagi khudolsingbu ningthina sillangba ama oina Tengban Mapudagi phangjaba toptoppa khudol adu nakhoi amamamna misinggi phananabagidamak sijinnagadabani.
3c040b0155	Kanagumba amana wa nganglabadi, makhoina Tengban Mapugi wa ngangba amagumna nganggadabani; kanagumba amana thougal tourabadi, Tengban Mapuna pibiba panggalga loinana makhoina thougal tougadabani, masina Tengban Mapubu maram khudingmakta Jisu Christtagi mapanna thagatnabani. Matik mangal amasung panggal lomba naidana Ibungo mahakkini. Amen.
3c040c007c	Achanbasa, nakhoigi nathakta awabagi changyeng lakpa aduda karigumba mahousaga mannadabagumba ama thoklibani haina ngakkanu.
3c040d00a4	Adubu nakhoina Christtagi awaba khaangbagi saruk phangminnabani haina haraojou, maduna Ibungo mahakki matik mangal phongdokpa matamda nakhoi haraobana thannanabani.
3c040e009b	Christtagi minggidamak misingna nakhoibu ikaiba pirabadi nakhoi yaiphabani, maramdi matik mangalgi amadi Tengban Mapugi Thawaina nakhoigi nathakta leibire.
3c040f00d6	Adubu karigumba nakhoina awaba khaangba tarabadi, madu mihatpa, nattraga huranba, nattraga karigumba atoppa makhal amagi maral leiraba, nattraga mathou nattana migi thabakta khut thingjinba mi amagumna oiroidabani.
3c041000a0	Adumakpu nakhoina Christian ama oina awaba khaanglabadi maduda nahak ikaiganu, adubu nahakna Christtagi mingbu pujabagidamak nakhoina Tengban Mapubu thagatchou.
3c041100a2	Tengban Mapugi imungdagi wayenba houbagi matam adu youre; wayenba asi eikhoidagi hanna hourabadi, Tengban Mapugi Aphaba Pao indaba makhoigi poloi adu kari oigani?
3c04120081	Asumna Mapugi puyana hai, “Achumba chatpa mibu wana kanbirabadi; Tengban Mapu ningdaba amasung pap chenbasingdi kari oigani?”
3c0413009f	Maram aduna Tengban Mapugi aningba matung inna awaba khaangba makhoina makhoi masabu thajaba yaba Sembiba Mapuda sinnajaduna aphaba thabak touduna leigadabani.
3c050100c5	Nakhoigi narakta leiba ahal-lamansing, ahal ama oiriba amadi Christtana awaba khaangbagi sakhi ama oiriba aduga phongdokpigadaba matik mangal aduda saruk phanggadaba ama oina eina nakhoida haijari;
3c050200f2	nakhoigi nakhada leiba Tengban Mapugi yao sanggu adubu senbiyu, yengsinbiyu, tangaiphadana touba nattaduna Tengban Mapuna nakhoibu oihanningba adugumna, touningna tou; madu pukchel sengdana tongjanaba hotnaba nattaduna, touningna thougal tou.
3c05030063	Nakhoida sinnakhrabasing adugi mathakta mapu oina panba nattaduna yao sanggu aduda pandamsing oiyu.
3c05040064	Athoiba Yaosenba adu uhanbiba matamda, nakhoina sithaba leitraba matik mangalgi luhup adu phanggani.
3c050500d5	Adugumduna nakhoi naha oibasa, nakhoi ahalsinggi makha pollu. Nakhoi pumnamak amaga amagagi maphamda nolukpagi phijol setlu, maramdi “Tengban Mapuna chaothokpasingbu thing-i, adubu nolukpasingda thoujal pibi.”
3c05060092	Maram aduna Tengban Mapugi panggalaba khutki makhada nakhoina nolukchou adu oirabadi Ibungo mahakki achaba matamda nakhoibu mahakna thanggatpigani
3c05070060	Nakhoigi langtaknaba pumnamak Ibungogi maphamda langsillu; maramdi mahakna nakhoigidamak khanbi.
3c05080089	Mit na singna leiyu amasung mitseng khang-u! Nakhoigi yeknaba Devil-na ngangliba nongsagumna kanagumbabu yotsinnaba thiduna koina chatli.
3c050900a7	Nakhoigi thajabada chetna leppu amadi mahakpu thing-u, maramdi taibangpan-gi mapham pumnamakta leiba thajaba makhoidasu asigumba awaba khaangli haiba nakhoina khang-i.
3c050a0117	Adubu nakhoina matam khara awaba khaanglaba matungda thoujal pumnamakki Tengban Mapuna mahakki lomba naidaba matik mangalda Christta Jisugi mapanna eikhoibu koubiraba Ibungo mahakna, nakhoibu mapung phahanbigani amasung achetpa, panggal amadi lengdraba yumpham nakhoida pibigani.
3c050b0042	Matam pumbagi oina panggal adu Ibungo mangonda leiba oisanu! Amen.
3c050c00e7	Eina thajaba yaba ichil inao amani haina singthanajaba Silas-ki mapanna eina nakhoida samlapna chithi asi i-bani. Eina nakhoibu pukning thougatpa amadi masi Tengban Mapugi achumba thoujal aduni haiba eigi sakhi piba adu eina pammi.
3c050d008d	Nakhoiga loinana khandokminnarabi, Babylon-gi singlup aduna nakhoibu khurumjabagi wa hairak-i, aduga eigi icha Mark-nasu nakhoibu khurumjari.
3c050e0070	Nungsibagi chupnabaga loinana nakhoi amaga amaga khurumnou. Christtada leiba nakhoi pumnamakta ingthaba leisanu.
3d00000007	2 Peter
3d010100d1	Jisu Christtagi manai amadi pakhonchatpa Simon Peter, Eikhoigi Tengban Mapu amasung Kanbiba Mapu Jisu Christtagi achumba chatpa adugi mapanna eikhoina phangbagumna mamal yamlaba thajaba phanglaba makhoisingda:
3d0102008a	Tengban Mapu amasung eikhoigi MAPU IBUNGO Jisu Christtabu khangbagi mapanna thoujal amasung ingthaba nakhoida marang kaina leiba oirasanu.
3d010300f6	Ibungo mahak masamakki oiba matik mangal amasung aphaba magun adugi maramna eikhoibu koubiraba mahakpu khangjaba adugi mapanna eikhoina Tengban Mapu ningba punsi ama hingbada changba pumnamak adu Tengban Mapugi oiba panggal aduna eikhoida pibire.
3d01040135	Matik mangal amasung aphaba magun asising asigi maramna mahakna henna chaoba amadi mamal yamlaba mahakki wasaksing eikhoida pibire, maram aduna wasaksing adugi mapanna phattaba apambasingna thok-hanba taibangpanda leiba amangba adudagi nanthoklaga Tengban Mapugi oiba mahousa aduda saruk yaba phangjananabani.
3d0105007d	Maram asigidamak nakhoina ngambamakhei hotnaduna nakhoigi thajabada aphaba gun hapchinnaba hotnou aduga aphaba gunda khangba;
3d01060082	nakhoigi khangba aduda nasa khudum chanjaba; nakhoigi nasa khudum chanba aduda khaangheiba; khaangheiba aduda Tengban Mapu ningba;
3d0107007e	Tengban Mapu ningba aduda nachin nanao oibagi channaba hapchillu; aduga nachin nanao oibagi channaba aduda nungsiba hapchillu.
3d0108008c	Hairiba gunsing asi nakhoida leiduna hen-gatlabadi, eikhoigi Mapu Ibungo Jisu Christtabu khangbada kanadaba amadi mahei yalhandaba oihalloi.
3d010900ac	Adubu hairibasing asi leitaba makhoi adudi athappa uba ngamdaba amasung mittangbasingni, makhoina mamaangda langjakhra papsing adudagi sengdokpikhre haiba makhoina kaokhre.
3d010a00da	Maram aduna eigi ichil inaosa, Tengban Mapuna nakhoibu koubiba amadi khandokpiba adu henna chetsinhannaba ngambamakhei hotnou. Maramdi nakhoina asising asi tourabadi, nakhoina keidounungdasu nakhoigi thajaba thadokloi.
3d010b007f	Asumna oirabadi eikhoigi Mapu Ibungo amasung Kanbiba Mapu Jisu Christtagi lomba naidaba leibak aduda nakhoibu taramna okpigani.
3d010c00c5	Maram aduna nakhoina maram pumnamaksing asi hanana khanglaba oirabasu amasung nakhoida leiraba achumba aduda chetna leirabasu, matam pumnamakta eina hiramsing asigi maramda nakhoida ningsingbigani.
3d010d0067	Eina hinglibamakhei masigi hiramsing asi nouna nakhoida ningsinghanba haibasi chummi haina eina khalli.
3d010e0088	Maramdi eikhoigi Mapu Ibungo Jisu Christtana eingonda sengna takpikhibagumna, thunamak eigi hakchang asi thadoklani haiba eihak khang-i.
3d010f008f	Eina leikhidraba matungda nakhoina hiramsing asi matam pumbada ningsingduna leiba yananaba lambi ama semnaba ngambamakhei eina kanna hotnagani.
3d011000e5	Mapu Ibungo Jisu Christtana panggalga loinana lengbirakkadaba adugi maramda eikhoina nakhoida haiba matamda, hei-singna semjin sajinba wari sijinnaduna haikhide, adubu eikhoidi mahakki matik chaoba adugi mitna uhouba sakhisingni.
3d01110109	“Masi eigi nungsiraba Ichanupani, mangonda Ei yamna pelle!” haina Khuwaidagi Chaoba Matik Mangalgi khonjel aduna Ibungogi maphamda lakpada Mapa Ibungo Tengban Mapudagi ikai khumnaba amadi matik mangal Ibungona phangjaba matam aduda eikhoi mapham aduda leirammi.
3d01120070	Eikhoina asengba ching aduda Ibungoga loinana leiringeida swargadagi lakkhiba khonjel adu eikhoi isamakna takhi.
3d0113011a	Maram aduna maichousingna laothokpiramba paojel adubu amukka henna eikhona chetna thajare. Maduda nakhoigi pukning chingsinba haibasi nakhoigi aphabani maramdi nongngandriba phaoba amasung ayukki sajik thabana nakhoigi thamoida ngandriphaoba madu amambada nganba thaomeigumba amani.
3d01140088	Pumnamak asigi mathakta Puyagi wa phongdokpa amata maichou amagi masagi khangjaba adudagi haidokpa natte haibasi nakhoina khanggadabani.
3d011500d2	Maramdi Tengban Mapudagi phongdokpa wa amata mioibagi aningbadagi khak lakpa natte, adubu maichousing adu mioiba oijarabasu, Thawai Asengbana makhoibu chingbiduna makhoina Tengban Mapudagi lakpa wa adu ngang-i.
3d02010149	Houkhiba matamda misinggi marakta Tengban Mapugi wa takthoksinnaba maichousing leirambagumna nakhoigi naraktasu aranba tambiba ojasing leirakkani. Makhoina amangba amadi chumdaba tambibasing purakkani amasung makhoibu leibikhiba Mapu Ibungo phaoba yaroi, maram aduna makhoina makhoi masagi mathakta thunamak mang takpa purakkani.
3d02020099	Misingna makhoigi lamchat naidaba matou adugi tung in-gani; aduga makhoina touba aduna maram oiraga achumbagi Lambi asibu atoppasingna thina ngangnagani.
3d0203010e	Aranba tambiba ojasing asina makhoigi karaambana nakhoida semjin sajinba warising liduna nakhoibu makhoigi oijanaba sijinnagani. Makhoibu aranbada tahan-gadaba wayen adu makhoigi mathakta kuina leiraklabani amasung makhoibu mangtak-hangadaba adu tumduna leithokpa natte.
3d0204009b	Maramdi Tengban Mapuna pap touba swarga dutsingbu kanbidaduna norokta langthakhi, amasung mapham aduda wayennabagidamak amambada yot-hingna punduna thamle.
3d020500be	Tengban Mapu ningdaba misinggi taibangpan aduda ising ichao thok-handuna mamangngeigi taibangpan adubu kanbikhide; achumba chatpagi wa sandokpa Noah amadi atei mi taret adukhaktabu kanbikhi.
3d020600a5	Tengban Mapuna Sodom amadi Gomorrah saharsingbu meina mangtak-handuna cheirak pikhi aduga Tengban Mapu ningdabasingda kari thokkani haibadu makhoibu pandam oihankhi.
3d0207007d	Wayel pathap leitraba amasung lamchat naidaba machat matouna wahallaba achumba chatpa mi ama oiriba Lot-pu Ibungona kanbikhi.
3d020800b4	Achumba chatpa mi aduna makhoigi marakta leiduna makhoigi wayel pathap thousadabagi thabaksing adu numit khudinggi u-ba amasung tabana mahakki achumba chatpa thawai adubu wahankhi.
3d020900b6	Maram aduna Tengban Mapubu chetna ningba misingbu karamna kanbigadage haiba amasung phattabasingbu wayen-gi Numitta cheirak pinaba karamna thamgadage haiba adu Mapu Ibungona khang-i,
3d020a011d	hairiba asi hakchanggi amotpa apambasing adugi matung inna chatpa makhoida amasung Tengban Mapugi matikpu usittaba makhoising aduda thoidok hendokna oigani. Makhoi ichang thou-i amadi chaothokpa sajat chatli, swargada leibasinggi mathakta makhoina thina ngangbada makhoida akiba leite.
3d020b00ae	Adubu aranba tambiba ojasing adudagi yamna henna kanba amasung panggal leiba swarga dutsing phaobanasu Mapu Ibungogi mangda makhoising adubu thina ngangduna maral siba toude.
3d020c00c9	Adubu makhoising asidi mahousana yaojarakpa sajatna thabak touba, phaduna hatnaba poklaba lamlakki sasingga manei; khangdaba hiramsingda makhoina thina ngang-i. Lamlakki sasinggumna makhoi mangkhigani,
3d020d015d	amasung makhoina thok-hanba awaba adugidamak makhoida awaba han-gani. Makhoigidamaktadi nungaithokpa haibasi nungthil pobopta makhoigi hakchanggi apambasing adu phangnaba touningbata touba aduni; makhoina makhoigi lounamgi oiba thabaksing aduda nungaithokpaga loinana nakhoigi chaklen aduda makhoina yaoba adu ikainingai oiba amadi mingchat thibani!
3d020e00d0	Makhoigi mamit mitu miwa lanabana pik thalli, aduga makhoina pap touba leppa leite; pukchel leptaba misingbu themdok-i; makhoigi thammoida karaambagi maramda yamna hei single; makhoi sirap phanglaba misingni!
3d020f00a9	Makhoina achumba lambi adubu thadoktuna makhoi lambi lammuknakhre; Makhoina aranba thabak touduna sendong tanba pamba Bezer-gi machanupa Balaam-gi lambida matung inkhre,
3d021000a4	aduga mahakki ayol aran adugidamak lola amana mahakpu cheikhi, marol thoktaba lola aduna mioibagi khonjelda wa ngangduna maichou adugi angaoba matou adubu thingkhi.
3d0211009d	Mising asi ising leitaba iphut amasung nonglei nungsitna humdokkhraba leichin-gumbani; Tengban Mapuna makhoigidamak sukna mamlaba mapham ama khaktuna thamle.
3d021200cf	Makhoina napal tou-i amadi apangba wa haidok-i amasung aranba punsi amada hingliba mising adudagi nanthokcharakpada ngairiba mising adubu makhoina hakchanggi lamchat naidaba apambasing sijinnaduna themdok-i.
3d021300c8	Makhoi masamak mangtak-hanningai oiriba heinabising adugi minai oina oina, makhoina atoppa misingda maning tamhan-gani haina wasak-i; karigumba amana mi amabu khudum challabadi, mi adu madugi minaini.
3d021400ff	Eikhoigi Mapu Ibungo amadi Kanbiba Mapu Jisu Christta khangbagi mapanna makhoina taibangpangi amotpa adudagi nanthoklaga, makhoibu amuk hanna phajinduna khudum chankhrabadi, makhoigidamak akonbagi phibham aduna hannagi phibham adudagi henna phattaba oire.
3d021500c9	Maramdi makhoina achumba chatpagi lambi adu khanglaga makhoida piba asengba yathang adudagi makhoina leithokkhibagi mahutta achumba chatpagi lambi adu khanglamdabana makhoigidamak henna pharamgadabani.
3d0216009b	Makhoida thokliba asina paorou asi achumbani haiba utle: “Huina masagi aobada amuk hanjilli” aduga “Irujathokpiraba okpina leikhomda amuk leiolli.”
3d030100b6	Achanbasa, masi eina nakhoida i-ba anisuba chithini. Chithi animak asida eina nakhoibu hiramsing asi ningsinghanningduna nakhoigi pukningda asengba wakhal khalhannanaba hotnakhibani.
3d030200d4	Tengban Mapugi wa phongdokpa asengba maichousingna mamangngeida haikhiba wasing amadi MAPU IBUNGO amasung Kanbiba Mapuna nakhoigi pakhonchatpasinggi mapanna pikhiba yathangsing adu nakhoina ningsingba eina pammi.
3d03030093	Aroiba numitsingda karemnaba mising lakkani, karemnagani amadi makhoigi masagi phattaba apambasinggi matung in-gani haibasi nakhoina khanggadabani.
3d030400c8	Aduga makhoina hanggani, “Mahakna ‘lakkani’ wasakkhiba adu kadaida leire? Eikhoigi ipa ipusingna sikhiba matamdagi, taibangpan asi leisemngeidagi leiramba pot pumnamak hanagumna adumak leiri.”
3d03050093	Mamangngeida Tengban Mapugi waheigi mapanna swarga semkhibani aduga malemna isingdagi isingna semkhibani haibasi makhoina masi kaoge haina kaobani.
3d03060040	Ising adunasu matam adugi taibangpanbu ising ichaona manghankhi.
3d030700b9	Adubu wahei adumakna houjik leiriba swarga amasung malem asibu meigidamak khaktuna thamli, wayennaba amasung Tengban Mapu ningdabasingbu manghan-gadaba numit adugidamak khaktuna thamli.
3d03080099	Adubu achanbasa, masimadi nakhoina kaoganu: Mapu Ibungogi maphamdadi nongma habasi chahi lising amagumbani, aduga chahi lising ama haibasi nongmagumbani.
3d030900c7	Mi kharana tappa oina singthanabagumna, Mapu Ibungona mahakki wasak ngakpada tapthaba natte. Adubu mi amatabu manghanningdaduna, mi pumnamakna pukning honglakpa pamduna Ibungona kuina khaangbiribani.
3d030a00fc	Adubu Mapu Ibungogi Numit adu huranbana lakpagumna lakkani. Numit aduda swarga yamna nin khongbaga loinna mangkhigani; atiya malemgi machak mathum pumnamak meina manghankhigani, aduga malem amasung madugi manungda leiba pot khudingmak iphong phonggani.
3d030b009b	Pot pumnamak asumna mangkhigadaba maramna, nakhoi karamba mioi ama oiba tabano? Nakhoina asengba punsi amasung Tengban Mapu ningba punsi ama hingba tabani,
3d030c00d7	nakhoina Tengban Mapugi Numit adu ngaiduna amasung madu thuna laknaba nakhoigi angamba hotnou Numit aduda swarga meina chaktuna mangkhini amasung nongmadon atiyada leiba machak mathum pumnamak meisana soudokkhigani.
3d030d007f	Adubu Ibungogi wasak adugi matung-inna achumba chatpasingna leigadaba anouba swarga amasung anouba malem ama eikhoina ngaijari.
3d030e00b2	Maram aduna, achanbasa, nakhoina Numit adu ngairingeida Tengban Mapugi mityengda asengba amadi asoiba leitaba aduga Ibungo mahakka ingthana leinaba nakhoina ngamba makhei hotnou.
3d030f00d0	Eikhoigi Mapu Ibungona kuina khaangbiba haibasi aran-khubhamni haibasi wakhalda ningsing-u, eikhoigi achanba ichil inao Paul-nasu Tengban Mapuna mangonda pibiba lousing adu sijinnaduna nakhoida ikhibagumbani.
3d03100110	Mahakki chithi pumnamakta hiram asigi maramda mahakna i-ri. Mahakki chithisingda khangbada waba kharasu yao-i adubu khangdaba amasung areppa leitaba misingna Mapugi Puyada makhoina toubagumna onateinahalli. Maduna maram oiraga makhoina masagi mathakta mangtakpa pujarak-i.
3d031100a8	Aduna achanbasa, nakhoina hiramsing asi hannana khangba maramna wayel yaodaba misinggi aranbana nakhoibu chingkhiduna nakhoigi achetpa maphamdagi takhidanaba cheksillu.
3d031200c1	Adubu thoujalda amadi eikhoigi Mapu Ibungo amasung Kanbiba Mapu Jisu Christtabu khangbada mathang mathang chaokhatpa oiyu. Houjik amasung lomba naidana Ibungoda matik mangal leiba oisanu! Amen.
3e00000006	1 John
3e010100a9	Ahoubadagi leiraklaba, hingbagi Wa adugi maramda nakhoida eikhoina i-ri. Eikhoina madu tare, eikhoigi imitna ure; hoi, eikhoina ujare amasung eikhoigi khutna madu sokle.
3e010200c1	Hingba adu uhanbire; eikhoina madu ujare amadi madugi maramda eikhoina sakhi pi amasung eikhoida uhanbiba amadi Mapa Ibungoga leiminnaramba lomba naidaba hingba adu eikhoina nakhoida laothok-i.
3e01030098	Nakhoisu eikhoiga tinanaba eikhoina uraba amadi taraba adu nakhoida laothok-i. Eikhoigi tinnaba adudi Mapaga amadi mahakki Machanupa, Jisu Christtagani.
3e01040039	Eikhoigi haraoba mapung phahannaba eikhoina masi ijabani.
3e01050097	Eikhoina mahakki Machanupadagi taraba amadi nakhoigi naphamda laothoklaba paojel adu asini: Tengban Mapudi mangalni, aduga mangonda amamba amata leite.
3e0106006a	Eikhoina Ibungo mahakka tinajei hairaga amambada hinglabadi, eikhoina wahei amadi thabak animakta minamle.
3e010700ad	Adubu mahakna mangalda leibagumna eikhoinasu mangalda leirabadi, eikhoi amaga amaga tinnaba phangle, aduga mahakki Machanupa Jisugi eena eikhoibu pap pumnamaktagi sengdokpi.
3e01080067	Eikhoina eikhoida pap leite hairabadi, eikhoi isa ithanta minamjare amasung achumba adu eikhoida leite.
3e010900d8	Adubu eikhoina eikhoigi papsing Tengban Mapuda haidokcharabadi, mahakna mahakki wasak adu ngakkani amadi achumba adu tougani: Ibungo mahakna eikhoigi papsing kokpigani amasung aranba touba pumnamaktagi sengdokpigani.
3e010a0069	Eikhoina pap toude hairabadi, eikhoina Ibungo mahakpu minamba oihalle, amasung mahakki wa eikhoida leite.
3e020100e8	Eigi nungsiraba angangsa, nakhoina pap toudanaba, eina waramsing asi nakhoigi naphamda i-ri; kanagumbana pap tourabadi, Ipagi maphamda eikhoigidamak wanombiba eikhoigi kanagumba ama leiri, mahak adudi achumba chatpa Jisu Christtani.
3e02020070	Ibungo mahakti eikhoigi papki katthokpiraba usin aduni aduga eikhoigita nattana taibangpan pumbagi papkidaksuni.
3e02030058	Eikhoina mahakki yathangsing ngaklabadi eikhoina mahakpu khang-i haiba eikhoina khang-i.
3e0204007f	Kanagumbana “Eina mahakpu khang-i” hairaga mahakki yathangsing indrabadi mahak minambani, aduga achumba adu mangonda leite.
3e020500a9	Adubu kanagumba amana mahakki wa illabadi Tengban Mapubu nungsiba adu makhoida tasengna mapung phaba oihalle. Eikhoina Ibungoda lei haibasi masina sengna khangba ngammi:
3e02060054	Tengban Mapuda lei hairiba mahak aduna Jisuna hinglamba adugumna mahakna hingba tai.
3e020700a0	Achanbasa, eina nakhoida anouba yathang ama i-ba natte adubu ahoubadagi nakhoida leiraklaba ariba aduni. Ariba yathang asi nakhoina hannana taraba paojel aduni.
3e020800bc	Adum oinamak, eina nakhoida anouba yathang ama i-ri, maramdi masigi achumba asi Christtada u-i amasung nakhoidasu u-i. Maramdi amamba adu houkhre amasung achumba mangal adu nganduna leire.
3e0209006c	Kanagumbana mahak mangalda lei hairaga mahakki machin manaobu tukkacharabadi, mahak houjiksu amambada leiri.
3e020a0061	Machin manaobu nungsiba mahak adu mangalda lei amasung mangonda khudi thiningai kari amata leite.
3e020b00c0	Adubu kanagumba amana machin manaobu tukkacharabadi mahak amambada lei amadi mahakna amambada koichat chatli. Amambana mahakpu mamit tanghanba maramna mahakna kadaida chatlibano haiba khangde.
3e020c006a	Eigi nungsiraba angangsa, Christtagi maramgidamak nakhoigi papsing kokpikhraba maramna eina nakhoida i-ri.
3e020d00a9	Mapa oibasa, ahoubadagi leiraklaba mahakpu nakhoina khangbagi maramna eina nakhoida i-ri. Naha oibasa, nakhoina Phattaba Mahak adubu ngambagi maramna eina nakhoida i-ri.
3e020e013f	Nungsiraba angangsa, nakhoina Ipa adubu khangbagi maramna eina nakhoida i-ri. Mapa oibasa, ahoubadagi leiraklaba mahakpu nakhoina khangbagi maramna eina nakhoida i-ri. Naha oibasa, nakhoi panggal kalli, amadi Tengban Mapugi wa adu nakhoida lei, amasung nakhoina Phattaba Mahak adubu ngambagi maramna eina nakhoida i-ri.
3e020f0091	Taibangpan nattraga taibangpanda leiriba pot amatabu nungsiganu. Kanagumba mi amana taibangpanbu nungsirabadi, Ipabu nungsiba adu mangonda leite.
3e02100094	Taibangpanda leiriba pumnamak haibadi hakchanggi apamba, mitki apamba amasung punsigi napal asising asi Ipadagi lakpa natte, adubu taibangpandagini.
3e02110080	Taibangpan amasung masigi apamba adu mangsillakli; adubu Tengban Mapugi aningba touba mahak adudi matam pumnamakta hingduna lei.
3e021200d7	Eigi nungsiraba angangsa, aroiba pungjani; Christtagi maiyokta leiba mahak adu lakkani haiba nakhoina takhibagumna, houjiksu Christtagi yeknaba mayam ama thorakle. Maram aduna aroiba pungjani haiba eikhoina khangle.
3e021300ea	Makhoina eikhoidagi chatthokkhibani adubu tasengbadi makhoi eikhoigi oiramde, maramdi makhoi eikhoigi oiramlabadi, makhoi eikhoiga adum leiramgadabani, adubu makhoina chatthokkhiba aduna makhoi amata eikhoigi natte haibadu phongdokle.
3e0214007d	Adubu nakhoidi Christtana nakhoigi nathakta Thawai Asengba heithabikhrabani, maram aduna nakhoi pumnamak achumba adu khang-i.
3e021500ad	Nakhoina achumba adu khangdabagi maramna eina nakhoida i-ba natte, adubu nakhoina achumba adu khangbagi maramna amasung achumba adudagi minamba amata laktaba maramna i-bani.
3e02160094	Adunadi minamba ngangba adu kanano? Jisubu Christtani haiba yadaba mahak aduni. Mahak adudi Mapa amasung Machanupabu yadaba Christtagi yeknaba mini.
3e02170074	Machanupa adubu yadaba mi khudingmak Mapa adubusu yadabani; Machanupa adubu yaba mi khudingmak Mapa adubusu phang-i.
3e0218009c	Nakhoigidamakti, nakhoina ahoubadagi takhraba adu nakhoida lengdana leihallu. Madu nakhoina tourabadi, nakhoisu Machanupada amasung Mapada lengdana leigani.
3e02190056	Christtana eikhoida pibigani wasakpikhiba adu asini madudi lomba naidaba hingba aduni.
3e021a0061	Nakhoibu lanna lamjingnaba hotnariba makhoising adugi maramda eina nakhoida waramsing asi i-bani.
3e021b015d	Nakhoigidamakti, nakhoina Ibungo mangondagi phangkhraba thao noibiraba adu nakhoida lengdana lei, aduna nakhoibu kanagumbana tambibagi mathou tade. Adubu Ibungogi thao noibiba aduna nakhoibu hiram pumnamakki maramda tambi aduga thao noibiba adu thanggeisengbani, sasinnaba minamba natte. Nakhoibu tambikhraba adugumna nakhoi Ibungoda lengdana leiyu.
3e021c009d	Aduna houjikti, eigi nungsiraba angangsa, Ibungona lenglakpa matamda mahakki mangda eikhoina ikaiba leitanaba amasung thouna leinaba Ibungoda lengdana leiyu.
3e021d007b	Christtadi achumba chatpani haiba nakhoina khanglabadi, achumba touba khudingmak Ibungodagi pokpani haiba nakhoina khang-i.
3e030100cb	Yeng-u, eikhoibu Tengban Mapugi machasing koubinaba Ipana eikhoigi ithakta kayagi matik nungsibire! Madumak eikhoi oiribani! Taibangpanna eikhoibu khangdabagi maramdi taibangpanna Ibungo mahakpu khangde.
3e030200f8	Achanbasa, houjik eikhoi Tengban Mapugi machasingni aduga eikhoi kari oigadage haiba houjik phaoba phongdokpidri. Adubu Christtabu phongdokpiba matamda eikhoi mahak man-gani maramdi mahakna oiribagumna eikhoina mahakpu ugani haiba eikhoina khang-i.
3e0303005e	Christtada asa asi leiba mi khudingmakna, Ibungona sengba oibagumna makhoi masabu sengdokchei.
3e03040062	Pap touba mi khudingna wayel yathangbu thugai; tasengna hairabada, papti wayel yathang thugaibani.
3e03050077	Adubu Christtana eikhoigi pap louthokpinaba Ibungo mahak phongdokpire haiba nakhoina khang-i. Ibungoda pap amata leite.
3e0306007e	Ibungonda leiba mi amatana pap touduna leite. Pap touduna leiriba mi amatana Ibungo mahakpu usu-udri amasung khangsu-khangdri.
3e03070093	Eigi nungsiraba angangsa, mi kana amatana nakhoibu lanna lamjing-han-ganu. Ibungona achumba chatpagumna achumba touriba mahak adu achumba chatpani.
