2800000005	Matej
32040800bc	Po krajo, phralalen, pheren tumare gindimata okoleja so si čače, so si plemenito, so si pravedno, so si čisto, so si šukar, so si po lačho glaso, so si časno thaj so si hvale vredno.
3204090075	Okova so mandar sićiline, primisardine, ašundine thaj dikhline, godova ćeren thaj o miro e Devlesko avela tumenca.
32040a00a3	Semas zurale bahtalo ando Gospod kaj palem sikadine tumari briga pale mande. Vodinas tumen e briga pale mande vi maj sigo, ali nas tumen prilika te sikaven godova.
32040b0067	Či phenav gadava zato kaj vareso trubul man; kaj, me sićilem ande svako situacija te avav zadovoljno.
32040c00b4	Džanav te trajiv vi kana si man sa, vi kana naj man khanči. Sićilem pe sa thaj pe svašta: te avav čaljardo thaj vi bokhalo, te avel man but thaj te či avel man so trubul man.
32040d002f	Me sa akava šaj ande Okova savo del man snaga.
32040e003f	Ali, šukar si tumendar kaj podelisardine manca mungri nevolja.
32040f00cc	A vi tumen, manušalen andar e Filipe, džanen kaj ando početko kana propovedilaspe e Bahtali nevimata tumenđe, thaj kana đelemtar andar e Makedonija, tumen senas jedino khanđiri savi dija man pomoć.
3204100044	Čak vi ando Soluno varekozom drom bičhaldine manđe so trubul man.
320411005f	Či phenav godova zato kaj rodav poklonurja tumendar, nego te tumari nagrada avel još majbari.
32041200bc	Akana si man sa so trubul man, čak vi majbut katar godova, sar kana katar o Epafrodit primisardem okova so bičhaldine manđe – prihvatljivo žrtva, gugle mirisosa, ugodno e Devlešće.
3204130057	A mungro Del pherela svako tumari potreba prema piro slavno barvalipe ando Hristo Isus.
3204140040	Amare Devlešće thaj Dadešće neka si e slava pale uvek. Amin.
320415005c	Pozdravin sa e Devlešće manušen ando Hristo Isuso. E phral save si manca pozdravin tumen.
320416004c	Pozdravin tumen sa e Devlešće manuša, posebno okola andar e carsko ćher.
320417004b	Milost e Gospodešći Isusešći Hristošći neka avel tumare duhosa. Amin.
330000000d	Kološanenđe
3301010070	Akava lil si katar o Pavle, savo si apostol e Hriste Isusesko e Devlešće voljava, thaj lesa o phral o Timotej,
3301020071	e svete thaj verne phralenđe ando Hristo, save si ande Kolose: Milost tumenđe thaj miro katar o Del, amaro Dad.
330103006a	Uvek dav najs e Devlešće thaj e Dadešće katar amaro Gospod Isus Hrist, kana god pale tumende moli men,
330104006f	kaj ašundam pale tumaro paćipe ando Hristo Isus, thaj pale ljubav savi si tumen pale sa e Devlešće manuša.
3301050097	Godova paćipe thaj ljubav avel katar e nada savi si spremno pale tumende pe nebesa, a pale savi ašundine ande čačutni poruka e Bahtale nevimataći,
33010600cf	savi avili tumenđe. Voj po sasto them anel plodurja thaj barjol. Baš sago vi maškar tumende katar okova đes kana ašundine pale Bahtali nevimata thaj potpuno haćardine o čačipe pale Devlešći milost.
3301070093	Godova sićiline katar amaro voljeno saradniko Epafras, savo si sago vi amen, e Hristosko sluga. Vo verno služil e Hristošće pale tumari korist.
330108003b	Lestar ašundam pale tumari ljubav savi si tumen ando Duho.
33010900d2	Zato vi amen, katar okova đes kana godova ašundam, či ačhilam te moli men pale tumende thaj te mangas te o Del pherel tumen gajda te pinđaren lešći volja ande sa e mudrost thaj haćaripe savo o Duho del,
33010a009d	te gajda trajin dostojno trajo palo Gospod, te ande sa ugodin lešće, te aven plodonosne ande svako lačho delo, thaj te barjon ando pindžaripe e Devlesko.
33010b0090	Moli men te o Del zurjarel tumen svako snagasa savi avel katar lešći slavno sila thaj isto gajda moli men te sa šaj izdržin ando strpljenje.
33010c008a	E bahtasa zahvalin e Dadešće, savo ćerda tumen dostojne te avel tumen udeo ando nasledstvo e Devlešće manušenca save si ando svetlo.
33010d0065	Vo izbavisarda men katar e vlast e tamaći thaj premestisarda men ando Carstvo pire volime Čhavesko,
33010e0039	ande savo si amen otkupljenje, thaj jartipe e bezehendar.
33010f004c	O Hristo si slika e nevidljivo Devlešći, Prvobijando pe sa so si stvorime.
33011000c6	Kaj kroz leste si stvorime sa so si ando nebo thaj pe phuv, sa vidljivo thaj nevidljivo – bilo te si prestolurja ili carstvurja, vladarja thaj vlasti, sa si kroz leste thaj pale leste si stvorime.
330111004b	O Hristo postoilas majsigo katar sa aver thaj ande leste sa čvrsto ačhel.
3301120080	Vo si Šoro e telosko, a godova si e Khanđirjaće. Vo si Početko, Prvobijando savo uštilo andar e mule, te ande sa avel prvo.
3301130046	Kaj, e Devlešće sviđosajlo te ande leste nastanil sasti piri punina
330114009e	thaj kroz leste, pomirisarda pesa sa, sa so si pe phuv, thaj sa so si po nebo, gajda kaj uspostavisardas o miro lešće ratesa savo čhordilo katar o trušul.
3301150077	Jekhar vi tumen senas dur e Devlestar, senas lešće dušmaja, zbog tumare bilaćhe gindurja thaj tumare bilaćhe dela.
3301160090	Ali, akana o Del pomirisarda tumen pesa gajda kaj o Hristo mulo ando manušesko telo, te anel tumen angle peste svete, bi mana thaj besprekorne.
33011700fa	Samo moraš te ačhen čvrste thaj istrajne ando paćipe thaj te na durjon katar e nada savi si tumenđe dini kana ašundine e Bahtali nevimata. Zbog godoja Bahtali nevimata, savi si propovedime svakonešće po them, me, o Pavle, postanisardem sluga.
33011800c4	Akana radujiv man zato kaj trpiv pale tumende, kaj godoleja pe mungro telo dovršiv e patnja save trubul još te izdrživ, sago kaj o Hristo podnesisardas patnja pe piro telo, a so si e khanđiri.
33011900a8	Me postanisardem e khanđirjako sluga pe Devlešći naredba savi si manđe dini pale tumaro lačhipe, a godova si te objaviv tumenđe e Devlesko alav ande sasti punina.
33011a007b	Godoja poruka sas tajna garadi kroz e vekurja thaj kroz e sa pokoljenja, a savi si akana objavime e Devlešće manušenđe.
33011b00cb	Lenđe o Del kamlas te sikavel kozom si barvali e slava akale tajnaći maškar okola save naj Židovurja, a godoja tajna si: o Hristos ande tumende, vo si nada te avel tumen udeo ande slava e Devlešći.
33011c009f	Amen e Hriste objavisaras e manušenđe. Urazumisaras thaj sikavas svakone manuše ande sa e mudrost te svakone manuše anas dži ko duhovno paće ando Hristo.
33011d005f	Zato trudiv man thaj boriv man e Hristošće delotvorno snagasa, savi ande mande silno delujil.
330201007d	Kamav te džanen kozom boriv man pale tumende, pale okola ande Laodikija thaj pale sa okola save još či lično džanen man.
33020200b3	Kamav, dakle, te lenđe ile ohrabrin pe thaj udružin pe ande ljubav, te aven dži ko sa o barvalipe savo anel dži ko pherdo razum, te pindžaren e Devlešći tajna – e Hristo,
3302030049	ande savo si garado sa o barvalipe katar e mudrost thaj katar džanglipe.
330204003a	Akava phenav te khonikal či hohavel tumen gugle alavenca.
33020500a7	Kaj, vi ako e telosa naj sem tumenca, ipak sem ando duho tumenca thaj raduiv man kana dikhav o redo savo vladil maškar tumende thaj tumaro zuralo paćipe ando Hristo.
330206005a	Gajda, sar primisardine e Isuse Hristo, sago e Gospode, gajda vi majdur trajin ande leste.
3302070088	Aven ande leste čvrsto ukorenime thaj pe leste nazidome, zuravon ando paćipe, sago kaj sen sikade thaj aven but zahvalne e Devlešće.
33020800da	Len sama te na zarobil tumen vareko gajda kaj hohavel tumen e čuče alavenca save temeljin pe samo pe manušenđe običaja. Kasavo sikavipe či avel katar o Hristo, već avel katar e sila savi delujil ande akava them.
3302090050	Kaj, ando Hristo trajil svako punina e Devlešći, čak vi dok trajilas pe phuv.
33020a005d	A tumen primisardine o ispunjenje ande leste, savo si šoro pe svako poglavarstvo thaj vlast.
33020b00a0	Ando Hristo sen obrezime gajda kaj fuljardine tumendar e bezehali narav, na e obrezanjeja savo si ćerdo e manušešće vastesa, nego e Hristošće obrezanjeja,
33020c00ad	kaj, kana senas bolde, askal senas prahome e Hristosa thaj lesa vi uštiline andar e mule, kroz o paćipe ande sila savi avel katar o Del savo vazdas e Hristos andar e mule.
33020d00cd	Kana senas duhovno mule zbog tumare bezeha thaj zbog godova kaj još naj senas oslobodime katar tumari telesno narav, o Del vazda tumen andar e mule zajedno e Hristosa thaj jartosardas amenđe sa e bezeha,
33020e008f	gajda kaj khoslas e optužnica pe savi sas ramome amare prekršaja. Godoja optužnica sas protiv amende, ali o Del uništisarda lat po trušul.
33020f008c	Thaj fuljardas katar e vlast e poglavaren thaj e vladaren thaj dija len po ladžavo angle savorende gajda kaj pobedisardas len e trušuleja.
3302100077	Zato, neka khonik či sudil tumen palo habe ili palo pipe, palo prazniko, ili kaj slavin o terno čhonut, ili o savato.
330211004d	Godova si tek e senka okolešći so trubul te avel, a o čačipe si o Hristo.
33021200c3	Na den te lel tumendar e nagrada khonik savo uživil ande hohamni poniznost thaj slavil e anđelen, thaj mothon kaj godova dikhline ande pire vizije, ivja ćeren pe barikane pire telesne gođasa,
33021300b8	a či podložisajle e Šorešće savo si o Hristo, katar savo si zavisno sasto Telo, poduprime thaj povezime e zglobonenca thaj e žilenca, a barjol gajda sar o Del dela les te barjol.
33021400b2	Ako gajda kaj muline e Hristosa, oslobodisardine tumen katar e sile akale themešći, sostar askal trajin sago kaj još trajin ando them thaj pokorin tumen lešće propisonenđe.
3302150032	“Na dir”, “Na okusisar”, “Na dotakni”?
3302160062	Sa godova kana upotrebil pe propadnil, kaj godova si e manušenđe pravilurja thaj lengo sikavipe.
33021700ba	Godova, doduše, izgledil sago mudrost, kaj si katar e nametnime pobožnost, hohamni poniznost thaj gajda kaj kaznin piro telo, ali nisar či pomožil ande borba protiv e telesno želja.
3303010084	Ako, dakle, vaskrsnisardine e Hristosa andar e mule, roden okova so si po nebo, okote kaj o Hristo bešel e Devlešće pe desno rig.
330302003b	Gndin pe okova so si opre, a na pe stvarja save si pe phuv.
3303030042	Kaj, tumen muline thaj tumaro trajo si e Hristosa garado ando Del.
3303040061	A kana pojavila pe o Hristo, savo si tumaro trajo, askal vi tumen pojavina tumen lesa ande slava.
33030500bb	Zato odbacin tumendar sa okova so si katar tumari phuvjani thaj bilačhi narav: o bludo, e moralno nečistota, e požuda, e zle želje thaj e pohlepa so si isto sago vi o idolopoklonstvo.
3303060049	Zbog kasave stvarja avel e Devlešći bari holji pe sa save si nepokorne.
3303070045	Godole dromesa vi tumen varekana džanas kana trajinas maškar lende.
3303080072	Ali akana odbacin tumendar sa akava: e holji, e srdžba, e opakost, o vređope, e bilaćhe alava andar tumaro muj.
3303090056	Na hohaven jek avres, kaj čhudine tumendar e purane manušes lešće bilače delenca,
33030a007b	a line pe tumende e neve manušes, savo si pe slika pire Stvoritelješći savo obnovil pe te šaj majlačhe pindžaren les.
33030b0121	Thaj ando nevo trajo naj majbut razlika maškar okova savo naj Židovo thaj okova savo si Židovo, maškar o obrezime manuš thaj okova savo naj obrezime, maškar o stranco thaj divljako, maškar o robo thaj slobodno manuš, nego o Hristo si majvažno thaj vo trajil ande amende savorende.
33030c00a7	Furjadon, dakle, sago e Devlešće svete izabranikurja, sago lesko drago them, ando milosrdno ilo, ando lačhipe, ande poniznost, ande krotkost, thaj ande strpljivost.
33030d008e	Podnosin jek avres thaj jarton ako si tumen vareso jek protiv avreste. Sago kaj o Gospod jartosardas tumenđe, gajda vi tumen jarton avrenđe.
33030e0052	A prekal sa akava len pe tumende e ljubav savi sa inćarel ando savršeno jećipe.
33030f0066	Neka o miro e Hristosko, pe savo sen akharde ande jek telo, vladil ande tumare ile thaj aven zahvalne.
33031000b1	Neka e Hristosko alav barvale trajil ande tumende. Sićon thaj opomenin jek avres ande sa e mudrost. Zahvalne ilenca đilaben psalmurja, himne, thaj duhovne đilja e Devlešće.
330311008a	Thaj so god te ćeren alavenca ili delenca, ćeren sa ando alav e Gospodesko e Isusesko thaj zahvalin e Devlešće e Dadešće kroz leste.
330312005d	Romljalen, pokorin tumen tumare romenđe, sago kaj dolikujil okolenđe save sledin e Gospode!
3303130041	Romalen, volisaren tumare romnjen thaj na aven grube prema lende.
3303140064	Čhavralen, ande sa čhon kan ke tumaro dad thaj ke tumari dej, kaj godova si e Gospodešće ugodno.
330315003c	Dadalen, na ogorčin tumare čhavren, te na aven malodušne.
33031600b5	Roburja, čhon kan ke tumare phuvjane gospodarja, na samo dok sen angle lenđe jakha, sago okola save kamen te ulizin pe e manušenđe, nego aven iskreno ileja ande dar e Devlestar.
3303170048	Sa so ćeren, ćeren e saste ileja, sago palo Gospod, a na pale manuša.
3303180078	Džanen kaj katar o Gospod dobina nagrada sago nasledstvo savo obećisarda. Služin e Hriste, vo si čačutno Gospodari!
3303190064	Kaj svako nepravedno manuš avela kaznime pale nepravda savi ćerda, kaj o Del či dićhel ko si ko.
330401007b	A tumen gospodarja, den tumare robonen okova so si pravo thaj pravedno thaj den tumen gođi kaj vi tumen si Gospod po nebo.
3304020043	Posvetin tumen e molitvaće. Aven džungade ande late e zahvalenca.
33040300b1	Molin tumen isto vi pale amende, te o Del putrel o vudar te šaj propovedisaras e Bahtali nevimata thaj te šaj objavisaras e Hristošći tajna, pale savi sem me ando phanglipe.
3304040043	Molin tumen te šaj gajda jasno te propovediv lat, sago kaj trubul.
3304050051	Mudro ponašin tumen prema okola save naj vernikurja. Gođaver koristin e vrjama.
3304060065	Kana ćeren svato uvek aven ljubazne thaj mudre. Gajda džanena te odgovorin svakonešće sar trubul.
3304070083	A sa pale mande obavestila tumen o Tihik, mungro drago phral ando Hristo, paćivalo suradniko thaj zajedno manca sluga ando Gospod.
3304080056	Pale godova bičhalav les te mothol tumenđe so si nevo amende thaj te ohrabril tumen.
3304090089	Lesa bičhaldem vi e Onesime, e paćivale thaj volime phrale ando Hristo, savo si jek tumendar. Von obavestina tumen pale sa so si akate.
33040a00b3	Pozdravil tumen o Aristarh, savo si zajedno manca ando phanglipe, thaj o Marko, savo sas familija e Varnavava. Ako avel tumende, šukar primin les, prema e upute save dijam tumen.
33040b00a1	Pozdravil tumen vi o Isus, savo si akhardo Just. Von si jedine katar e obrezime vernikurja save ćeren bući manca palo Carstvo e Devlesko. Von sas manđe uteha.
33040c00f1	Pozdravil tumen o Epafras, savo si jek tumendar thaj sluga e Isuse Hristosko. Vo ande molitve uvek boril pe pale tumende, te o Del učvrstil tumen, te duhovno aven paće, potpuno uverime thaj čvrsto ačhen ande sa so si pe Devlešći volja.
33040d0074	Svedočiv pale leste kaj zurale trudil pe pale tumende thaj pale okola andar o gav Laodikija thaj andar o Jerapolje.
33040e0034	Pozdravil tumen o drago doktori o Luka thaj o Dimas.
33040f006c	Pozdravin e vernikonen ande Laodikija, thaj e Nimfana zajedno e khanđirjasa savi ćidel pe ande lako ćher.
330410008d	Kana akava lil čitola pe tumende, vodin e briga te čitol pe vi ande khanđiri ande Laodikija, a vi tumen te čiton okova andar e Laodikija.
3304110063	Thaj phenen e Arhipešće: “Le sama te des dovršis e služba savi o Gospod poverisarda tuće.”
330412007f	A kava pozdrav ramov tumenđe me, o Pavle, mungre vastesa. Den tumen gođi kaj sem ando phanglipe! Milost e Devlešći tumenca.
340000000f	1 Solunjanenđe
34010100a3	Akava lil ramov me o Pavle, o Silvan thaj o Timotej e khanđirjaće ando Soluno, savi si ando Del amaro Dad thaj ando Gospod Isus Hrist: Milost thaj miro tumenđe.
3401020058	Uvek das najs e Devlešće pale tumende savorende thaj neprekidno moli men pale tumende.
3401030099	Stalno damen gođi anglo Del amaro Dad, ke tumaro džudo paćipe, tumaro trudo, tumari ljubav, tumari strpljivost ande nada ando amaro Gospod Isus Hrist.
3401040053	Džanas, phralalen thaj phejalen kaj o Del volil tumen thaj kaj izabirisarda tumen.
34010500e1	Kaj e Bahtali nevimata savi andam tumenđe či sikadili tumenđe samo ando alav, nego vi ande sila e Sveto Duhošći, thaj ando baro uverenje ande lesko čačipe. Džanen sar trajisardam maškar tumende, zbog tumaro lačhipe.
3401060083	Primisardine o Alav katar o Sveto Duho e bahtasa vi ako sas tumen bare patnje. Ande godova dikhline tumen pe amende thaj po Gospod.
3401070048	Gajda sen akana uzor sa e vernikonenđe ande Makedonija thaj ande Ahaja.
34010800c9	E Devlešći poruka tumendar či ašunda pe samo ande Makedonija thaj ande Ahaja, već tumaro paćipe ando Del postanisarda pe sa riga pindžardo. Zato naj potrebno te vareso raspravisaras pale godova.
3401090089	Korkoro ćeren svato sar šukar primisardine men thaj sar katar e idolurja boldine tumen te služin e džude thaj e čačutne Devlešće.
34010a00b1	Thaj ćeren svato sar ažućaren te katar o nebo palem avel e Devlesko čhavo, saves vazdas andar e mule – e Isuse, savo spasila men katar e bari holji e Devlešći savi avel.
3402010058	Vi korkoro džanen, phralalen thaj phejalen, kaj godova kaj avilam tumende nas uzaludno.
34020200ba	Sago kaj džanen, ande Filipe sas men majsigo nevolje thaj samas vređome, ali ande Devlešći pomoć hrabro propovedisardam tumenđe e Bahtali nevimata, vi ako but džene protivinas pe.
340203006b	Dićhen dakle kaj ande amaro propovedanje nas zabluda ili banđe motivurja. Či kamlam khonikas te hohavas.
34020400b9	Naprotiv propovedisardam e Bahtali nevimata upravo gajda sar o Del poverisarda amenđe te ćeras. Či trudisajlam te ugodisaras e manušenđe, nego e Devlešće savo ispituil amare ile.
34020500a7	Sago kaj džanen, či avilam tumende gugle alavenca niti amenđe o propovedanje služisarda sago izlika te garavas amari pohlepa. O Del si amenđe svedoko ande godova!
340206004b	Thaj či rodam pohvala katar e manuša – niti tumendar, niti bilo kastar.
340207009d	Vi ako šaj sago e Hristošće apostolurja te avas tumenđe po tereto, ali amen samas prema tumende blage sago e dej savi pravarel thaj neguil pire čhavren.
34020800c5	Samas gaći pherde ljubav prema tumende kaj samas voljne te predaisaras tumenđe na samo e Devlešći Bahtali nevimata, nego te das vi amare trajurja pale tumende, kaj postanisardine amenđe drage.
34020900d3	Pa den tumen gođi, phralalen thaj phejalen, ke amaro pharo trudo thaj ke amaro hićipe! Dok mothasas tumenđe e Bahtali nevimata, ćerdam bući e raćava thaj đeseja te na avas khonikašće tumendar po tereto.
34020a0073	Tumen thaj o Del sen amenđe svedokurja kaj sveto, pravedno thaj besprekorno vladisajlam prema tumende save paćan.
34020b0055	A džanen kaj prema svakoneste tumendar, ponašisajlam sago o dad prema pire čhavra.
34020c008f	Hrabrisardam tumen, tešisardam thaj opomenisardam tumen te trajin dostojno e Devlešće, savo akharel tumen ande piro Carstvo thaj piri slava.
34020d00de	Zato uvek das najs e Devlešće kaj e Devlešći poruka, savi ašundine amendar, či primisardine sago e manušenđi poruka, nego gajda sago kaj voj čače si: sago e Devlešći poruka savi deluil ande tumende save paćan.
34020e00dc	Kaj, vi tumen phralalen thaj phejalen, sledinas o primer sago vi okola andar e Devlešće khanđiri ande Judeja save si ando Hristo Isus, kaj vi tumen isto propatisardine katar tumaro them sago vi von katar e Židovurja,
34020f0091	katar okola save mudardine e Gospode Isuse thaj e prorokonen, a vi amen progoninas. Von či ugodin e Devlešće thaj protivin pe sa e manušenđe
34021000b6	kaj či mućen amenđe te propovedisaras okolenđe save naj Židovurja te vi von spasin pe, gajda von pherdine e mera pire bezehenca. Ali e Devlešći bari holji konačno aresla len.
340211009e	A amen, phralalen thaj phejalen, pošto samas odvojime tumendar e telosa, ali na vi e ileja, ande bari želja rodasas prilika te avas tumende te dikhas tumen.
340212005c	Zato kamlam te avas tumende. Me, o Pavle lično, majbut drom, ali o Satana sprečisarda men.
3402130084	Kaj, ko si amari nada, amari bah, ili o venco saveja avas ponosne angle amaro Gospod Isus kana palem avela? Naj sen li godova tumen?
3402140029	Ej, Tumen sen amari slava thaj amari bah!
3403010043	Pošto našti majbut inćardam, odlučisardam te ačhas ande Atina,
34030200a2	a e phrale e Timoteje, e Devlešće suradniko ando propovedanje e Hristošći Bahtali nevimata, bičhaldam te učvrstil tumen thaj te ohrabril tumen ando paćipe,
3403030061	te khonik na obeshrabrilpe akale nevoljenca. Vi korkoro džanen kaj e nevolje dogodin pe amenđe.
3403040079	Dok samas maškar tumende, majanglal phendam tumenđe kaj trpisarasa kasave nevolje. Thaj sago kaj džanen, gajda vi sas.
34030500bd	Zato našti majbut inćardem pa bičhaldem e Timoteje te saznajiv sar ačhen ando paćipe. Daravas pale tumende te o kušači na anda tumen ando iskušenje thaj te amaro trudo nas uzaludno.
34030600ee	A o Timotej baš akana bolda pe tumendar thaj anda amenđe lačhi poruka pale tumaro paćipe thaj pale tumari ljubav. Phendas kaj još e bahtasa den tumen gođi amende thaj kaj kamen te dićhen men, sago kaj vi amen kamas te dikhas tumen.
3403070072	Zato, phralalen thaj phejalen, utešisajlam tumare zurale paćimava ande sa amari teskoba thaj ande amari nevolja.
340308004c	Amen akana vi čače trajisaras kana džanas kaj čvrsto ačhen ando Gospod.
3403090072	Sar dovoljno te das najs e Devlešće pale tumende, pale sa e bah savjava raduji men zbog tumende angle amaro Del.
34030a0095	Đesenca thaj e raćenca e ilestar moli men e Devlešće te šaj palem dikhas tumen thaj te pheras tumenđe okova so falil tumen ande tumaro paćipe.
34030b0057	Neka korkoro o Del amaro Dad thaj amaro Gospod Isus usmeril amaro drom te avas tumende!
34030c0090	A tumenđe neka o Gospod del te barjon thaj te avel tumen bari ljubav jek pale avreste thaj vi pale sa e manuša, sago kaj amen si pale tumende.
34030d0089	Neka aven tumare ile zurale te aven besprekorne thaj svete anglo Del amaro Dad, po đes kana avel amaro Gospod o Isus pire sa manušenca.
34040100d8	Po krajo, phralalen thaj phejalen, sikadam tumen sar trubun te trajin thaj te ugodin e Devlešće, tumen gajda već vi trajin. Akana molisaras tumen thaj ohrabrisaras tumen ando Gospod Isus te trajin gajda sa majbut.
340402003e	Džanen e upute save dijam tumen ando alav e Gospode Isusesko.
3404030046	O Del kamel te aven svete thaj te inćaren tumen majdur katar o bludo.
3404040045	Gajda svako amendar džanela te inćarel piro telo sveto thaj časno,
3404050041	a na ande požudno strast sago okola save či pindžaren e Devle.
34040600b2	Na ćeren nepravda tumare phralešće niti hohaven les gajda kaj soven lešće romnjava. Kaj o Gospod pale sa godova osvetila pe, sago kaj već mothodam thaj upozorisardam tumen.
3404070041	Kaj o Del či akharda men te trajisaras rumome trajo, nego sveto.
3404080069	Prema godova, ko odbacil akala upute, či odbacil e manuše, nego e Devle savo del tumen piro Sveto Duho.
340409009e	A pale phralenđi ljubav savi moraš te vladil maškar e Devlešće manuša či trubul ni te ramov tumenđe kaj o Del korkoro sikada tumen te volin jek avres.
34040a009d	A tumen vi čače sikaven bari ljubav e phralenđe pe sasti Makedonija. Ipak molisaras tumen, phralalen thaj phejalen, te ande godova još majbut napredujin.
34040b007c	Trudin tumen te trajin po miro, te dićhen tumare buća thaj te e vlastite vastenca ćeren bući sago kaj mothodam tumenđe.
34040c0066	Gajda časno trajina angle bipaćivale manuša thaj khonik či trubula e lovenca te pomožil tumenđe.
34040d007a	Či kamas, phralalen thaj phejalen, te či džanen so avela okolenca save muline, pa te tugujin sago okola saven naj nada.
34040e009d	Amen paćas kaj o Isus mulo thaj uštilo andar e mule, askal paćas vi kaj o Del e Isuseja vazdela andar e mule vi okolen save muline e paćimava ande leste.
34040f008f	Akava phenav tumenđe e Gospodešće alavenca: amen džude save ačhas dok o Gospod či avel, či malavasa les majsigo katar okola save muline.
34041000ac	Kaj, korkoro o Gospod pe zapovest, po glaso arhanđelosko, po zvuko e Devlešće trubako, fuljela andar o nebo, thaj prvo uštena okola save muline e paćimava ando Hristo.
3404110089	Askal amen, save ačhilam džude, avasa line zajedno lenca ande visine, pe oblakurja, ando susret e Gospodešće, te avas leja pale uvek.
3404120026	Gajda tešin jek avres akale alavenca!
3405010059	A kana thaj sar sa godova avela, phralalen thaj phejalen, naj potrebno te ramov tumenđe.
340502005b	Kaj vi korkoro lačhe džanen kaj o đes e Gospodesko avela iznenada sago o čor ande rjat.
3405030090	Dok e manuša još mothona: “Sa si mirno thaj sigurno”, iznenada aresela len lenđi propast sago e duk e khamne romnja, thaj našti našena.
340504006b	Ali tumen, phralalen thaj phejalen, naj sen ande tama, te godova đes avel iznenada pe tumende sago o čor.
3405050077	Kaj, savora tumen sen čhavra e svetlošće thaj čhavra e đesešće. Amen či pripadisaras e raćaće niti e tamaće.
340506003f	Zato na te sovas sago aver, nego džugade thaj trjazne te avas.
340507004b	Kaj, okola save soven, soven raćava, thaj okola save maton, maton raćava.
34050800b3	A amen, pošto pripadisaras e đesešće, trjazne te avas thaj te las pe amende o oklop so si o paćipe thaj e ljubav, thaj te čhas po šoro e kaciga, so si e nada ando spasenje!
3405090068	Kaj o Del či losarda men pale piri bari holji, nego te avel men spasipe kroz amaro Gospod Isuso Hristo,
34050a0042	savo mulo pale amende, te džude ili mule zajedno lesa trajisaras.
34050b003a	Zato ohrabrin thaj izgradin jek avres, sago vi kaj ćeren.
34050c0092	Ali moliv tumen, phralalen thaj phejalen, te poštuin okolen save trudin pe maškar tumende, thaj save vodin tumen thaj sikaven tumen ando Gospod.
34050d0062	Poštuin len thaj volin len zbog e bući savi ćeren. Trajin maškar tumende ando miro jek avresa.
34050e00c1	Molisaras tumen, phralalen thaj phejalen, opomenin okolen kaj khanči či ćeren po soro đes, ohrabrin kolen save si malodušne, pomognin kolenđe kaj si slabe, aven strpljive prema savorende.
34050f0093	Len sama te na vareko varekašće boldel bilačhipe palo bilačhipe, nego uvek trudin tumen te ćeren lačhipe jek avrešće thaj sa e manušenđe.
3405100012	Uvek raduin tumen!
3405110013	Stalno molin tumen!
3405120052	Den najs pale sa, kaj godova si e Devlešći volja pale tumende ando Isuso Hristo.
3405130023	Na mudaren e jag e Sveto Duhošći,
3405140019	o proroštvo na prezirin,
3405150027	sa proverin thaj zadržin so si lačhe.
3405160028	Katar svako bilačhipe len tumen majdur.
34051700b0	A korkoro o Del e mirosko, neka dovršil tumaro posvećenje, te sasto tumaro biće – o duho, e duša, thaj o telo – avel besprekorno dok či avel amaro Gospod o Isus Hrist.
3405180038	Verno si o Del savo akharel tumen. Vo godova vi ćerela.
3405190034	Phralalen thaj phejalen, molin tumen vi pale amende.
34051a0023	Pozdravin sa e phralen ande ljubav.
34051b0048	Dav tumen solah te čitol pe akava lil sa e phralenđe thaj e phejenđe.
34051c003b	Milost amare Gospodesko e Isuse Hristosko nek avel tumenca!
350000000f	2 Solunjanenđe
3501010089	Akava lil ramov me o Pavle, o Silvan thaj o Timotej e khanđirjaće ando Soluno, savi si ando Del amaro Dad, thaj ando Gospod Isus Hrist.
350102004f	Milost tumenđe thaj miro katar o Del amaro Dad thaj katar o Gospod Isus Hrist!
35010300bb	Udžile sam uvek te das najs e Devlešće pale tumende, phralalen thaj phejalen, so si vi ispravno, kaj tumaro paćipe sa majbut barjol, a tumari ljubav maškar tumende sa majbut zuravol.
35010400a8	Zbog godova ponosno ćeras svato pale tumende pe aver Devlešće khanđirja pale tumari strpljivost thaj tumaro paćipe ande progonstvurja thaj ande nevolje save trpin.
3501050078	Sa godova si dokaz kaj o Del pravedno sudil thaj kaj avena dostojne pale Devlesko carstvo pale savo akana trpin nevolje.
3501060044	Kaj, o Del si pravedno te boldel e muka okolenđe save tumen mučin,
3501070077	a tumenđe, save sen mučime, loćarel zajedno amenca, kana o Gospod Isus objavilpe katar o nebo pire moćne anđelenca
3501080084	ande plamtećo jag. Vo kaznila okolen save či pindžaren e Devle thaj či pokorin pe e Bahtale nevimataće katar amaro Gospod Isus.
350109005f	Von avena kaznime pe večno propast, dur katar e Gospodesko muj thaj katar lešći silno slava,
35010a00a7	pe okova đes kana vo avela te proslavilpe ande pire manuša thaj te divin pe sa save paćan. A godova odnosil pe vi pe tumende, kaj paćaine ande amaro svedočanstvo.
35010b00c4	Zato moli men uvek pale tumende te o Del ćerel tumen te aven dostojne pale lesko poziv thaj te pire silava pherel svako tumari lačhi namera thaj svako tumaro lačho delo potaknutime e paćimava,
35010c009b	te o alav amare Gospodesko e Isusesko proslavilpe ande tumende, a tumen ande leste, kroz e milost amare Devlešći thaj e Gospodešći e Isuse Hristošći.
