2800000007	Matthew
3d030a00e1	But the day of the Lord will come as a thief in the night, in which the heavens shall pass away with a great noise, and the elements being set on fire shall be dissolved, and the earth and the works therein shall be burnt up.
3d030b007f	Seeing then that all these things shall be dissolved, what manner of persons ought ye to be in holy conversation and godliness,
3d030c009c	expecting and hastening on the coming of the day of God, whereby the heavens being set on fire shall be dissolved, and the burning elements shall be melted.
3d030d0068	But we, according to his promise, look for new heavens and a new earth, in which righteousness dwelleth.
3d030e0076	Wherefore, beloved, seeing ye expect these things, give diligence to be found of Him in peace, spotless and blameless;
3d030f0094	and account the long-suffering of our Lord salvation, as our beloved brother Paul also, according to the wisdom given to him, hath written unto you;
3d031000d7	as also in all his epistles, speaking in them of these things: in which are some things hard to be understood, which the illiterate and unstable wrest, as they do also the other scriptures, to their own destruction.
3d031100b1	Do ye therefore, beloved, as ye know these things before, take heed least being seduced together with them by the error of the wicked, ye should fall from your own stedfastness.
3d0312007a	But grow in grace, and in the knowledge of our Lord and Saviour Jesus Christ: to Him be glory both now and for ever. Amen.
3e00000006	1 John
3e010100af	That which was from the beginning, which we have heard, which we have seen with our eyes, which we have contemplated, and our very hands have felt concerning the Word of life,
3e0102007f	(for this Life was manifested, and we saw it; and we testify and declare unto you that eternal Life, which was with the Father,
3e010300b9	and was manifested unto us) what we have seen and heard we declare unto you, that ye also may have communion with us: and our communion is with the Father and with his Son Jesus Christ.
3e01040042	And these things we write unto you, that your joy may be complete.
3e01050071	Now this we have heard from Him, and declare unto you, that God is light, and in Him there is no darkness at all.
3e01060066	If we say that we have communion with Him, and walk in darkness, we lie and do not practise the truth:
3e01070098	but if we walk in the light, as He is in the light, we have communion with one another, and the blood of Jesus Christ his Son cleanseth us from all sin.
3e01080050	If we say that we have no sin, we deceive ourselves, and the truth is not in us.
3e01090073	If we confess our sins, He is faithful and just to forgive us our sins, and to cleanse us from all unrighteousness:
3e010a0055	but if we say that we have not sinned, we make him a liar, and his word is not in us.
3e0201009c	My little children, I write these things unto you, that ye may not sin. And if any man sin, we have an advocate with the Father, Jesus Christ the righteous.
3e02020069	And He is the propitiation for our sins; and not for ours only, but also for the sins of the whole world.
3e02030048	And by this we know that we have known Him, if we keep his commandments.
3e02040064	He that saith, I know Him, and keepeth not his commandments, is a liar, and the truth is not in him.
3e02050073	But whosoever keepeth his word, in him verily is the love of God perfected: and by this we know that we are in Him.
3e02060052	He that saith, he abideth in Him, ought himself also so to walk even as He walked.
3e020700b1	Brethren, I write not a new commandment unto you, but an old commandment which ye had from the beginning: the old commandment is the word which ye have heard from the beginning:
3e0208008d	though I write it again as a new commandment, which is truth in Him and in you: because the darkness is past, and the true light now shineth.
3e02090053	Now he that saith he is in the light, and hateth his brother, is still in darkness:
3e020a005c	whereas, he that loveth his brother, abideth in the light, and is in no danger of stumbling.
3e020b0095	But he, that hateth his brother, is in darkness, and walketh in darkness, and knoweth not where he goeth, because the darkness hath blinded his eyes.
3e020c0053	I write unto you, little children, because for his sake your sins are forgiven you:
3e020d00e8	I write unto you, fathers, because ye have known Him that is from the beginning: and I write unto you, young men, because ye have overcome the wicked one. Yea I have written to you, little children, because ye have known the Father:
3e020e00df	I have written unto you, fathers, because ye have known Him that is from the beginning: and I have written to you, young men, because ye are strong, and the word of God abideth in you, and ye have overcome the wicked one---
3e020f0088	Love not the world, nor the things that are in the world; for if any one love the world to excess, the love of the Father is not in him.
3e02100091	For all that is in the world, the desire of the flesh, and the desire of the eyes, and the pride of life, is not of the Father, but of the world.
3e02110066	And the world passeth away, and the desire of it: but he, that doth the will of God, abideth for ever.
3e021200a7	Little children, it is the last time: and as ye have heard that an antichrist will come, there are even now many antichrists, whereby we know that it is the last time.
3e021300de	They went out from us, but they were not of us: for if they had been indeed of us, they would have continued with us; but this was done that they might be made manifest, because all, that are with us, are not indeed of us.
3e02140037	And ye have an unction from the holy One, and know all.
3e0215007c	I have not therefore written to you, because ye know not the truth; but because ye know it, and that no lie is of the truth.
3e02160082	Who is a liar, if not he who denieth that Jesus is the Christ? This is the antichrist, that denieth the Father as well as the Son;
3e02170071	for whosoever denieth the Son, hath not the Father: but he that confesseth the Son acknowledgeth the Father also.
3e021800ba	Let that therefore, which ye have heard from the beginning, abide in you: for if that, which ye heard from the beginning, remain in you, ye also will remain in the Son and in the Father.
3e02190045	And this is the promise which He hath promised us, even eternal life.
3e021a004b	These things have I written unto you concerning those who would seduce you.
3e021b0101	But the unction, which ye have received from Him, abideth in you; and therefore ye have no need that any should teach you: since this very unction teacheth you concerning all things, and is truth and not falshood; even as that hath taught you, abide in Him.
3e021c0094	And now, little children, abide, I say, in Him; that, when He shall appear, we may have confidence, and may not be ashamed before Him at his coming.
3e021d0066	If ye know that He is righteous, ye know that every one, who practiseth righteousness, is born of Him.
3e030100b9	Behold then what manner of love the Father hath bestowed upon us, that we should be called the children of God: though for this reason the world knoweth us not, because it knew not Him.
3e030200b7	Beloved, we are now the children of God, but it doth not yet appear what we shall be: we know however, that, when He shall appear, we shall be like Him; for we shall see Him as He is.
3e03030051	And every one, that hath this hope in Him, purifieth himself, even as He is pure.
3e0304005a	Every one that committeth sin, transgresseth the law; for sin is the violation of the law.
3e03050056	And ye know that He was manifested, to take away our sins: and in Him there is no sin.
3e03060059	Whosoever abideth in Him sinneth not: whosoever sinneth hath not seen Him, nor known Him.
3e03070070	Little children, let no one deceive you: he that practiseth righteousness is righteous, even as He is righteous:
3e030800b6	he, that makes a practise of sin, is of the devil; for the devil sinneth from the beginning. And for this the Son of God was manifested, that He might destroy the works of the devil.
3e03090080	Whosoever is born of God doth not practise sin, because his seed remaineth in him: and he cannot sin, because he is born of God.
3e030a00a5	In this the children of God are manifest, and the children of the devil: whosoever doth not practise righteousness, and he who loveth not his brother, is not of God:
3e030b0099	for this is the injunction which ye heard from the beginning, that we should love one another: not as Cain who was of the evil one, and slew his brother;
3e030c0056	and why did he slay him? because his own works were evil, and his brother's righteous.
3e030d0034	Wonder not then, my brethren, if the world hate you:
3e030e0088	since we know that we have passed from death to life, because we love the brethren: he, that loveth not his brother, remaineth in death.
3e030f006a	Whosoever hateth his brother is a murderer: and ye know that no murderer hath eternal life abiding in him.
3e0310007b	In this we know his love, that He laid down his life for us: and we should be ready to lay down our lives for the brethren.
3e0311009b	But if any one, who hath the good things of the world, seeth his brother in want, and shutteth up his bowels from him, how dwelleth the love of God in him?
3e03120059	My little children, let us not love in word, or in tongue only, but in deed and in truth.
3e03130054	And hereby we know that we are of the truth, and shall assure our hearts before Him.
3e0314005a	For, if our heart condemn us, God is still greater than our heart, and knoweth all things.
3e0315004a	Beloved, if our heart condemn us not, then have we confidence towards God:
3e0316007f	and whatsoever we ask, we receive from Him, because we keep his commandments, and do the things that are pleasing in his sight.
3e03170092	And this is his commandment, that we should believe in the name of his Son Jesus Christ, and love one another, as He hath given us a charge to do.
3e0318009a	And he, that keepeth his commandments, abideth in Him, and He in him: and hereby we know that He abideth in us, even by the Spirit which He hath given us.
3e04010084	Beloved, believe not every Spirit, but try the spirits, whether they be of God: for many false prophets are gone out into the world.
3e04020076	By this ye may know the Spirit of God: every Spirit that confesseth Jesus Christ, who is come in the flesh, is of God:
3e040300c1	and every spirit that doth not confess Jesus Christ, who is come in the flesh, is not of God: and this is that spirit of antichrist, which ye have heard was coming, and is already in the world.
3e0404007c	Ye are of God, little children, and have overcome them; because greater is He, that is in you, than he that is in the world.
3e0405005c	They are of the world; therefore they speak as men of the world, and the world heareth them.
3e04060099	We are of God: he, that knoweth God, heareth us; but he, who is not of God, heareth not us. By this we know the Spirit of truth, and the spirit of error.
3e04070072	Beloved, let us love one another: for love is from God; and every one that loveth is born of God, and knoweth God.
3e04080036	He, that loveth not, knoweth not God: for God is love.
3e04090086	In this was the love of God manifested towards us, that God sent his only-begotten Son into the world, that we might live through Him.
3e040a0070	Herein is love; not that we loved God, but that He loved us, and sent his Son to be a propitiation for our sins.
3e040b003f	Beloved, if God so loved us, we ought also to love one another.
3e040c006a	No one hath ever seen God: but if we love one another, God dwelleth in us and his love is perfected in us.
3e040d0059	By this we know that we are in Him, and He in us; because He hath given us of his Spirit.
3e040e0063	And we have seen, and do testify, that the Father hath sent the Son to be the Saviour of the world.
3e040f0059	Whosoever shall confess that Jesus is the Son of God, God dwelleth in him, and he in God.
3e04100093	And we have known and believed the love which God hath towards us: for God is love; and he, that dwelleth in love, dwelleth in God, and God in him.
3e0411007d	Herein is love perfected with us, that we may have boldness in the day of judgement; for as He is, we also are in this world.
3e04120085	There is no fear in love; but perfect love casteth out fear; because fear hath torment; but he that feareth is not perfected in love.
3e04130037	We love Him, because He first loved us. If any one say,
3e04140091	I love God, and hateth his brother, he is a liar: for how can he, that loveth not his brother, whom he hath seen, love God whom he hath not seen?
3e0415005d	And we have this commandment from Him, that he, who loveth God, should love his brother also.
3e05010090	Whosoever believeth that Jesus is the Christ is born of God: and every one, that loveth Him that begat, loveth Him also that is begotten of Him:
3e05020062	and in this we know that we love the children of God, since we love God and keep his commandments.
3e05030062	For this is the love of God, that we keep his commandments: and his commandments are not grievous.
3e05040077	For whatsoever is born of God overcometh the world: and this is the victory that vanquisheth the world, even our faith.
3e0505005c	Who then is he that overcometh the world, but he who believeth that Jesus is the Son of God?
3e050600b3	This is He that came by water and by blood, even Jesus the Messiah; not with water only, but with water and blood: and of this the Spirit beareth witness, for the Spirit is truth.
3e05070050	Yea there are three that bear witness, the Spirit, and the water, and the blood:
3e0508001d	and these three agree in one.
3e05090099	Now if we admit the testimony of men, sure the testimony of God is greater: and this is the testimony of God, which He hath testified concerning his Son.
3e050a00c9	He, that believeth on the Son of God, hath the witness in himself: he, that believeth not God, hath in effect made Him a liar, because he believed not the testimony which God hath testified of his Son.
3e050b005f	And the testimony is this, that God hath given to us eternal life; and this life is in his Son.
3e050c004e	He that hath the Son hath life: he that hath not the Son of God hath not life.
3e050d00c1	These things have I written to you, who believe on the name of the son of God, that ye may know that ye have eternal life, and that ye may the more firmly believe on the name of the Son of God.
3e050e0075	And this is the confidence, which we have towards Him, that if we ask any thing according to his will, He heareth us:
3e050f0081	and if we know that He heareth us in whatsoever we ask; we know that we shall have the petitions, which we have requested of Him.
3e051000e9	If any one see his brother commit a sin which is not unto death, let him pray for him, and God will give him life, that is for them that do not sin unto death. There is a sin unto death: and for that I do not say that he should pray.
3e05110049	All unrighteousness indeed is sin, and yet there is a sin not unto death.
3e05120081	We know that whosoever is born of God, doth not practise sin: but keepeth himself from it, and the wicked one doth not touch him.
3e0513004b	We know that we are of God, and the whole world lieth under the wicked one.
3e051400cf	But we know that the son of God is come, and hath given us understanding, that we may know Him that is true, and we are in Him that is true, and in his son Jesus Christ: He is the true God, and eternal life.
3e05150032	Little children, keep yourselves from idols. Amen.
3f00000006	2 John
3f01010087	The elder unto the excellent Lady, and her children, whom I love in truth: and not I only, but also all they that have known the truth;
3f0102004d	for the sake of the truth which dwelleth in us, and will be with us for ever:
3f01030082	grace, mercy, and peace be with you from God the Father, and from the Lord Jesus Christ, the Son of the Father, in truth and love.
3f01040077	I rejoiced greatly that I found among thy children such as walked in truth, as we received commandment from the Father.
3f0105008f	And now I beseech thee, Lady, not as writing to thee a new commandment, but that which we had from the beginning, that we may love one another.
3f01060091	And this is love, that we walk according to his commandments. This is the commandment, as ye heard from the beginning, that ye should walk in it.
3f0107008e	For many deceivers are come out into the world, who disown that Jesus Christ is come in the flesh. Such a one is a deceiver and an antichrist.
3f0108006d	Look to yourselves, that ye lose not the things which ye have wrought, but that ye may receive a full reward.
3f010900a3	Whosoever transgresseth, and abideth not in the doctrine of Christ, hath not God: but he, that abideth in the doctrine of Christ, hath both the Father and the Son.
3f010a007c	Now if any one come unto you, and bringeth not this doctrine, receive him not into your house, nor wish him success: for he,
3f010b0038	that biddeth him welcome, is partaker of his evil deeds.
3f010c0096	Having many things to write unto you, I would not with paper and ink: but I hope to come unto you, and speak mouth to mouth, that our joy may be full.
3f010d0033	The children of thy elect sister salute thee. Amen.
4000000006	3 John
4001010035	The elder to the beloved Gaius, whom I love in truth.
400102005c	Beloved, I earnestly pray, that thou mayst prosper and be in health, as thy soul prospereth.
400103006f	For I greatly rejoiced, when the brethren came, and bore testimony to thy truth, even as thou walkest in truth.
400104004a	And I have no greater joy than to hear that my children walk in the truth.
4001050066	Beloved, thou actest faithfully in whatsoever service thou dost to the brethren, and to strangers too;
4001060070	who have borne witness to thy love before the church: whom thou wilt do well in forwarding, as is worthy of God.
4001070048	For they went forth for his name's sake, taking nothing of the gentiles.
4001080054	We ought therefore to receive such, that we may become fellow-laborers in the truth.
4001090064	I wrote to the church: but Diotrephes, who affects the pre-eminence among them, doth not receive us.
40010a00e0	Therefore when I come, I will remember his deeds, prating against us with wicked words: and not content with these, he neither receiveth the brethren himself, nor suffers those that would; and casteth them out of the church.
40010b008f	Beloved, do not thou follow that which is evil, but that which is good. He that doth good is of God: but he, that doth evil, hath not seen God.
40010c009b	A good testimony is borne to Demetrius by all men, and by the truth itself: yea, and we also bear him like witness, and ye know that our testimony is true.
40010d004b	I had many things to write: but I would not write to thee with pen and ink;
40010e0086	for I hope to see thee soon, and we shall speak mouth to mouth. Peace be to thee. Our friends salute thee. Salute the friends by name.
4100000004	Jude
4101010096	Jude a servant of Jesus Christ, and brother of James, to them that are sanctified in God the Father, and who are preserved and called in Jesus Christ;
4101020032	mercy, and peace, and love be multiplied unto you.
41010300d8	Beloved, having an earnest desire to write to you concerning the common salvation, I was under a necessity of writing to exhort you that ye would strive earnestly for the faith which was once delivered to the saints.
41010400d7	For there have crept in some men, who have been of old described as under this condemnation, impious people, that turn the grace of our God into lasciviousness, and deny God the only Lord, and our Lord Jesus Christ.
41010500ab	But I would remind you of this, which ye know already, that though the Lord saved the people out of the land of Egypt, yet He afterwards destroyed those that believed not:
41010600ab	and the angels that kept not their primitive state, but left their proper abode, hath He reserved in everlasting chains, under darkness, to the judgement of the great day:
41010700c6	as Sodom and Gomorrha, and the cities about them, in like manner with them committing lewdness, and going after strange flesh, are set forth as an example, suffering the vengeance of perpetual fire.
410108005d	So these vile dreamers also defile the flesh, despise authority, and speak evil of dignities.
41010900bf	Whereas Michael the archangel, when contending with the devil he disputed about the body of Moses, did not presume to bring against him a railing accusation, but said, "The Lord rebuke thee."
41010a0081	But these men speak evil of what they know not: and what they know naturally, as brute animals, in these things they are corrupt.
41010b009f	Wo unto them; for they have gone in the way of Cain, and been carried away by Balaam's error, the love of lucre, and perished as in the contradiction of Korah.
41010c010a	These are spots in your love-feasts, feeding themselves without fear, when they are feasting with you: clouds without water, carried about by the winds; trees withered and without fruit, twice dead and rooted up; raging waves of the sea, foaming out their own shame;
41010d0045	wandering stars, for whom blackness of darkness is reserved for ever.
41010e006f	And Enoch the seventh from Adam prophesied against these, saying, Behold the Lord cometh with his holy myriads,
41010f00cf	to pass judgement upon all, and to convict all the ungodly among them of all their wicked works, which they have impiously committed, and of all the hard things which impious sinners have spoken against Him.
41011000c7	These are murmurers, complainers, who walk according to their own irregular desires; and their mouth speaketh great swelling words, with admiration of certain persons for some advantage of their own.
4101110078	But, beloved, remember the words which were formerly spoken by the apostles of our Lord Jesus Christ; for they told you,
410112005d	that in the latter days there will be scoffers, walking according to their own impious lusts.
410113004b	These are they who separate themselves, sensualists, not having the Spirit.
4101140081	But ye, beloved, edifying yourselves in your most holy faith, and praying in the holy Spirit, keep yourselves in the love of God,
4101150041	looking for the mercy of our Lord Jesus Christ unto eternal life.
4101160048	And on some have compassion, making a difference; others save with fear,
4101170050	as snatching them out of the fire: hating even the garment spotted by the flesh.
4101180085	Now unto Him that is able to keep you from falling, and to present you blameless before the presence of his glory with exceeding joy:
4101190067	to the only wise God our Saviour be glory and majesty, dominion and power, both now and for ever. Amen.
420000000a	Revelation
42010100b7	The Revelation of Jesus Christ, which God gave unto Him, to shew to his servants things which must shortly come to pass; and He sent and signified it by his angel to his servant John,
420102005e	who bare witness to the word of God and the testimony of Jesus Christ, and to whatever He saw.
420103008c	Happy is he that readeth, and those that hear the words of the prophecy, and keep the things that are written therein: for the time is near.
42010400a9	John to the seven churches in Asia---Grace and peace be to you, from Him who is, and who was, and who is to come; and from the seven Spirits which are before his throne;
42010500be	and from Jesus Christ, who is the faithful witness, the first-born from the dead, and the ruler of the kings of the earth. To Him that loved us, and washed us from our sins in his own blood,
420106006f	and hath made us kings and priests to his God and Father, to Him be glory and dominion for ever and ever. Amen.
42010700a6	Behold, He is coming with the clouds, and every eye shall see Him, even they that pierced Him: and all the tribes of the earth shall lament before Him. Even so, Amen!
420108007f	I am the Alpha and the Omega, the beginning and the end, saith the Lord, who is, and who was, and who is to come, the Almighty.
42010900dc	I John, who am also your brother, and companion in the affliction, and in the kingdom and patience of Jesus Christ, was in the island called Patmos, for the sake of the word of God, and for the testimony of Jesus Christ.
42010a005e	Here I was in the Spirit on the Lord's-day: and heard behind me a loud voice, as of a trumpet,
42010b0100	saying, I am the Alpha and the Omega, the first and the last; and, What thou seest write in a book, and send it to the seven churches in Asia, to Ephesus, and to Smyrna, and to Pergamos, and to Thyatira, and to Sardis, and to Philadelphia, and to Laodicea.
42010c0063	And I turned to see the voice that spake to me: and when I turned, I saw seven golden candlesticks;
42010d0090	and in the midst of the seven candlesticks one like the Son of man, clothed with a long robe, and girded about the breasts with a golden girdle.
42010e0065	His head and his hairs were white like white wool, as white as snow; and his eyes as a flame of fire;
42010f006e	and his feet like fine brass, as if they were glowing in a furnace: and his voice as the sound of many waters:
42011000a0	and He had in his right hand seven stars, and out of his mouth went a sharp two-edged sword: and his countenance was as the sun when he shineth in his strength.
420111006e	And when I saw Him, I fell at his feet as dead; and He laid his right hand upon me, and said to me, "Fear not,
4201120092	I am the first and the last, who live, though I was dead; and behold, I am alive for ever and ever, Amen, and have the keys of hades and of death.
4201130050	Write what thou hast seen, the things which are, and which are to be hereafter."
42011400e6	As to the mystery of the seven stars which thou sawest in my right hand, and the seven golden candlesticks; the seven stars are the angels of the seven churches, and the seven candlesticks which thou sawest are the seven churches.
42020100ad	To the angel of the church at Ephesus write, These things saith He that holdeth the seven stars in his right hand, who walketh in the midst of the seven golden candlesticks;
42020200ec	I know thy works, and thy labor, and thy patience, and that thou canst not bear those that are evil: and thou hast tried those who say they are apostles, and are not, and hast found them liars; and hast borne trouble, and hast patience;
4202030040	and for my name's sake thou hast laboured, and hast not fainted.
4202040044	Yet I have somewhat against thee; for thou hast left thy first love.
42020500bd	Remember therefore from whence thou art fallen, and repent, and do the first works: else I will come unto thee quickly, and will remove thy candlestick out of its place, if thou repent not.
4202060055	But this thou hast, that thou hatest the works of the Nicolaitans, which I also hate.
42020700b5	Let him, that hath an ear, hear what the Spirit saith unto the churches. To him that overcometh will I give to eat of the tree of life, which is in the midst of the paradise of God.
4202080075	And to the angel of the church in Smyrna write, These things saith the First and the Last, who was dead and is alive;
42020900a6	I know thy works and affliction and poverty (but thou art rich) and I know the blasphemy of those that say they are Jews, and are not, but are the synagogue of Satan.
42020a00e6	Fear none of the things which thou wilt suffer: behold the devil shall cast some of you into prison, that ye may be tried; and ye shall suffer affliction ten days. Be thou faithful unto death, and I will give thee a crown of life.
42020b0084	Let him, that hath an ear, hear what the Spirit saith unto the churches. He, that overcometh, shall not be hurt by the second death.
42020c006c	And to the angel of the church in Pergamos write, These things saith He, who hath the sharp two-edged sword;
42020d00f1	I know thy works, and where thou dwellest, even where Satan's seat is: and yet thou holdest fast my name, and hast not denied my faith, even in those days wherein Antipas was my faithful martyr; who was slain among you, where Satan dwelleth.
42020e00e9	But I have a few things against thee; for thou hast there those that hold the doctrine of Balaam, who taught Balak to cast a stumbling-block before the children of Israel, to eat things sacrificed to idols, and to commit fornication.
42020f0054	So thou hast also them that hold the like doctrine of the Nicolaitans, which I hate.
4202100080	Repent therefore---if not, I will come unto thee quickly, and will fight against them with the sword that goeth out of my mouth.
42021100ff	Let him, that hath an ear, hear what the Spirit saith unto the churches. To him that overcometh will I give to eat of the hidden manna: and I will give him a white stone, and on the stone a new name written, which no one knoweth, but He that receiveth it.
42021200a8	And to the angel of the church in Thyatira write, These things saith the Son of God, who hath eyes like a flame of fire, and his feet like fine brass; I know thy works,
4202130070	and thy love, and thy service, and thy faith, and thy patience, and that thy last works are more than the first.
42021400d3	But I have a few things against thee; because thou sufferest the woman Jezabel, who saith that she is a prophetess, to teach and to seduce my servants to commit fornication and to eat things sacrificed to idols.
4202150047	And I gave her time to repent of her fornication, and she repented not.
4202160086	Behold I will cast her into a bed, and those that commit whoredom with her, into great tribulation, except they repent of their deeds:
42021700ba	and I will cut off her children by death; and all the churches shall know, that I am He who searcheth the reins and hearts, and I will give unto every one of you according to your works.
42021800b5	But to you I say, to the rest in Thyatira, As many as do not hold this doctrine, and who are unacquainted with the depths of Satan, as they speak, I will lay on you no other burden:
4202190027	but what ye have hold fast till I come.
42021a0062	And to him that overcometh, and keepeth my works unto the end, will I give power over the nations:
42021b008b	and he shall rule them with a rod of iron, as the vessels of a potter shall they be broken in pieces; as I also have received of my Father;
42021c0025	and I will give him the morning-star.
42021d0048	Let him, that hath an ear, hear what the Spirit saith unto the churches.
42030100c6	And to the angel of the church in Sardis write, These things saith He that hath the seven spirits of God, and the seven stars; I know thy works, that thou hast a name that thou livest, and art dead:
4203020087	be watchful, and strengthen the things which remain, that are ready to die; for I have not found thy works perfect in the sight of God.
42030300ca	Remember therefore how thou hast received and heard, and hold fast, and repent: for if thou be not watchful, I will come upon thee as a thief, and thou shalt not know at what hour I will come upon thee.
4203040087	Thou hast a few names even in Sardis, which have not defiled their garments, and they shall walk with me in white; for they are worthy.
42030500ae	He that overcometh shall be clothed in white raiment; and I will not blot out his name from the book of life; but I will own his name before my Father, and before his angels.
4203060048	Let him, that hath an ear, hear what the Spirit saith unto the churches.
42030700cc	And to the angel of the church in Philadelphia write, These things saith the holy One, He that is true, He that hath the key of David, He that openeth and no one shutteth, and shutteth and no one openeth:
42030800b6	I know thy works, and behold I have given thee an open door, and no one shall be able to shut it; for thou hast a little strength, and hast kept my word, and hast not denied my name.
42030900d1	Behold, I will give up those of the synagogue of Satan, who say they are Jews, and are not, but speak falsely; behold, I will make them come and bow before thy feet, and they shall know that I have loved thee.
42030a00b1	Because thou hast kept the word of my patience, I also will keep thee from the hour of temptation, which is to come upon the whole world, to try those that dwell upon the earth.
42030b0051	Behold, I come quickly; hold fast what thou hast, that no one may take thy crown.
42030c0109	Him, that overcometh, I will make a pillar in the temple of my God, and he shall go out no more: and I will write upon him the name of my God, and the name of the city of my God, (the new Jerusalem, which cometh down out of heaven from my God,) and my own new name.
42030d0048	Let him, that hath an ear, hear what the Spirit saith unto the churches.
42030e00cf	And to the angel of the church of the Laodiceans write, These things saith the Amen, the faithful and true witness, the beginning of the creation of God; I know thy works, that thou art neither cold nor hot:
42030f001d	I wish thou wert cold or hot.
420310005f	So then, because thou art lukewarm, and neither cold nor hot, I will cast thee out of my mouth:
420311009c	because thou sayst, I am rich, and wealthy, and have want of nothing; and knowest not that thou art wretched, and miserable, and poor, and blind, and naked.
42031200e9	I counsel thee to buy of me gold tried in the fire, that thou mayst be rich; and white raiment that thou mayst be clothed, and that the shame of thy nakedness may not appear: and anoint thine eyes with eye-salve, that thou mayst see.
420313004a	Whomsoever I love, I reprove and chasten: be zealous therefore and repent.
4203140091	Behold, I stand at the door and knock: if any one hear my voice, and open the door, I will come in to him, and will sup with him, and he with me.
4203150087	To him that overcometh I will grant to sit with me on my throne, as I also have overcome, and am set down with my Father on his throne.
4203160048	Let him, that hath an ear, hear what the Spirit saith unto the churches.
42040100e0	After these things I saw, and behold, a door opened in heaven; and the first voice which I heard was as of a trumpet speaking to me; and it said, Come up hither, and I will shew thee things which must come to pass hereafter.
420402006c	And immmediately I was in the Spirit: and behold, a throne was set in heaven, and one sitting on the throne.
4204030096	And He that sat upon it, was to look at like a jasper and a sardine stone, and there was a rainbow round the throne like the appearance of an emerald.
42040400af	And around the throne were four and twenty seats: and upon the seats I saw twenty four elders sitting, clothed in white garments; and they had upon their heads crowns of gold.
42040500a2	And out of the throne came lightnings, and thunders, and voices: and there were seven lamps of fire burning before the throne; which are the seven spirits of God.
42040600a7	And before the throne was a sea of glass, like crystal: and in the middle of the throne, and the circle of it, were four animate beings full of eyes before and behind.
4204070087	And the first was like a lion, and the second like a calf, and the third had a face like a man, and the fourth was like a flying eagle.
42040800d7	And the four animals had each of them six wings round about, and within were full of eyes; and they cease not day and night saying, Holy, holy, holy is the Lord God almighty, who was, and who is, and who is to come.
4204090075	And when the animals give glory and honor and thanks to Him that sitteth on the throne, who liveth for ever and ever,
42040a007a	the four and twenty elders fall down before Him that sitteth on the throne, and worship Him that liveth for ever and ever,
42040b00bf	and cast their crowns before the throne, saying, Worthy art thou, O Lord, to receive glory and honor and power; for thou hast created all things, and by thy will they exist, and were created.
4205010075	And I saw on the right hand of Him that sat on the throne a book written within and without, sealed with seven seals:
4205020074	and I saw a mighty angel proclaiming with a loud voice, Who is worthy to open the book and to loose the seals of it?
4205030067	And no one in heaven, nor on earth, nor under the earth, was able to open the book, or to look into it:
420504005f	and I wept much because no one was found worthy to open and read the book, nor to look into it.
42050500a6	And one of the elders said to me, Weep not; ---Behold the lion of the tribe of Juda, the root of David, hath prevailed to open the book, and to loose its seven seals.
42050600f4	And I beheld, and lo, in the midst of the throne, and of the four animals, and in the midst of the elders, stood a Lamb, as it had been slain, having seven horns and seven eyes, which are the seven spirits of God, sent forth into all the earth.
4205070054	And He came and took the book out of the right hand of Him that sat upon the throne.
42050800c7	And when He had taken the book, the four animals, and the twenty four elders, fell down before the Lamb, having every one harps and golden vials full of perfumes, which are the prayers of the saints.
42050900d1	And they sung a new song, saying, Worthy art thou to take the book, and to open its seals; for thou wast slain, and hast redeemed us to God by thy blood, out of every tribe, and tongue, and people, and nation;
42050a004f	and hast made us to our God kings and priests: and we shall reign on the earth.
42050b00ae	And I beheld, and I heard the voice of many angels round the throne and the animals and the elders: and the number of them was myriads of myriads, and thousands of thousands;
42050c0098	saying with a loud voice, Worthy is the Lamb that was slain, to receive power, and riches, and wisdom, and strength, and honor, and glory, and blessing.
42050d00f2	And I heard every creature in heaven, and on earth, and under the earth, and on the sea, and all that are in them, saying, Blessing, and honor, and glory, and power be unto Him that sitteth upon the throne, and to the Lamb, for ever and ever.
42050e0075	And the four animals said, Amen: and the twenty four elders fell down and worshipped Him that liveth to endless ages.
420601008d	And I saw when the Lamb opened one of the seals, and I heard one of the four animate beings saying, as with a voice of thunder, Come and see.
420602008f	And I saw, and behold a white horse; and He that sat upon it had a bow, and a crown was given Him, and He went forth conquering and to conquer.
4206030053	And when He opened the second seal, I heard the second animal saying, Come and see.
42060400c3	And there came out another horse, which was red: and it was given to him, that sat upon it, to take peace from the earth, that they should kill one another: and there was given him a great sword.
42060500a6	And when He opened the third seal, I heard the third animal say, Come and see. And I beheld, and lo, a black horse, and he that sat upon it had a balance in his hand.
42060600bf	And I heard a voice in the midst of the four animals saying, One measure of wheat for a denary, and but three measures of barley for a denary: but see that thou hurt not the oil and the wine.
4206070060	And when He opened the fourth seal, I heard the voice of the fourth animal saying, Come and see.
42060800e8	And I saw, and behold a pale horse, and the name of him that sat upon it was Death, and Hades followed him: and power was given them to slay a fourth part of the earth, by sword, and by famine, and by pestilence, and by wild beasts.
42060900a1	And when He opened the fifth seal, I saw under the altar the souls of those that had been slain for the word of God, and for the testimony which they maintained.
42060a0097	And they cried with a loud voice, saying, How long, O Lord, holy and true, dost thou not judge and avenge our blood on those that dwell upon the earth?
42060b00d4	And white robes were given to each of them, and it was told them to rest a little while longer, till the number of their fellow-servants, and their brethren that should be killed as they were, should be complete.
42060c00a0	And I saw when He opened the sixth seal, and behold there was a great earthquake, and the sun became black as sack-cloth of hair, and the moon was red as blood;
