2800000007	Matthew
2b06290068	A rhaepetae aar aeremas ngiuniungiuniuw pwe igiwe e iura pwe, “Ngaang fenoawa we e ittiw me naaeng.”
2b062a0087	Nge ra iura pwe, “Ieen iiy mwaaen we naiun Joseph, aere? Si giuneei seman me inan. Nge ifa wusun nge e iura pwe e ittiw me naaeng?”
2b062b003a	Jesus a paniuwaeniir, “Oawsoapw ngiuniungiun rhag woami.
2b062c00ad	Esooar ne epwe mmwenen itto reei pwe aeggaen igine rhag mwaaen na Semaei ina efang to ngaang minne e pwigiir to reei; iwe nge ipwe aemenewaar tae wooan minna oarosaen raaen.
2b062d00a1	Profeta kkewe re foatogi pwe, ‘Oanongeer aeremas nge Deus epwe aerrepiaar.’ Oanongeer rhooai rongorong ngaeni Semaei nge re reepiy me reen, nge re itto reei.
2b062e0086	Ise iura pwe oanongeer aeremas nge reweri minna Semaei; pwe iyo na e itto me reen Deus ina rhag aeremas na a fasiun weri manna Semaei.
2b062f005e	Ennetaen, ipwe aengaenigaemi minna wenewenen: iyo na e niugiuniug, ina epwe menaw foarhofoarh.
2b0630001d	Ngaang minne fenoawaen menaw.
2b06310045	Rhooa kkewe rhaepetomi re mwongo manna me noan desert, nge remae noa.
2b06320050	Iwe nge fenoawa na e ittiw me naaeng ina ese tiwegin ne e mwongo nge esoapw mae.
2b063300c7	Ngaang minne fenoawa na e ittiw me naaeng. Aere oaw angi fenoawa een, nge oawpwe toori menaw na esooar ssiaaenin. Fenoawa e ipwe ngaennegaemi ina fitigoi, ina epwe fang pwe faeinaengiy epwe menaw.”
2b06340087	Iwe rhag re Jew kkewe erhaepetae aar aengimaaw fengaen. Ra aeiineow pwe, “Epwe ifa wusun aan ngaennegirh fitigon pwe sipwe mwongo?”
2b063500b4	Jesus a aengaeniir pwe, “Ennetaen, ipwe aengaenigaemi minna wenewenen: aere oawse angi minna fitigon mwaaen we Naiun Aeremas nge oaw iun me reen cchaan, nge esoapw yor menewaemi.
2b0636007a	Iyo kena re mwongo fitigoi nge re iun cchaei, nge repwe menaw foarhofoarh, ipwe aemenewaar tae wooan minna oarosaen raaen.
2b06370062	Pwe minne fitigoi ina oanongonniuwaen mwongo, iwe nge minne cchaei ina oanongonniuwaen menaen iun.
2b06380072	Iyo kena re mwongo minna fitigoi nge re iun me reen minna cchaei nge iir reno noan ngaang nge ngaang ino noan iir.
2b06390099	Saam na e menaw efangeto ngaang, iwe ngaang ipwan menaw pwe aegin iiy. Epwe pwan ina rhag pwe iyo kena re angi fitigoi repwe pwan menaw pwe aegin ngaang.
2b063a00cb	Iwe ieen iiy fenoawa we e ittiw me naaeng; ese weei taeppen iiy fenoawa we rhaepeto kkewe aaemi re mwongo nge faeiyegius noa nge remae noa. Nge iyo kena re mwongo fenoawa een nge repwe menaw noa rhag.”
2b063b004e	Jesus e aepesa minikkeei igiwe e fenai noan wutt we wutteer Jews me Capernaum.
2b063c0091	Towunepeer rhooa kkewe rhoaniuwaar re rongorong minneei nge ra iura pwe, “E igin waeiraes aerrepiei. Iyo na epwe mmwenen aiussaening ngaeni?”
2b063d009a	Rese aengaeni nge Jesus e giuneei miniwe re ngiuniungiuniuw, iwe a aengaeniir pwe, “Minne ifeeori a aetippaegaemi ina oawwa nigiti noa aaemi niugiuniug?
2b063e005e	Ngaere pwetae oawweri mwaaen we Naiun Aeremas aan sefaaen tae reen pwiuneoi we e fasiun no ee?
2b063f008e	Espritu na aaen Deus minne efang menaw; esooar ipitaen minne maemaewaen aeremas. Pwe kkepas kka iya ngaennegaemi nge kkepesaen Ngeon me menaw.
2b06400097	Nge ina rhag aaemweoi aaemi oawse giuneei.” (Saengi rhag rhaepetaen nge Jesus e giuneei iyo kena rese niugiuniug, me iyo na epwe fangenoa tinnimaen.)
2b064100b3	Jesus a iura pwe, “Ieei faaen iiy miniwe i aengaenigaemi pwe esooar aeremas kka repwe mmwenen itto reei pwe igine rhag mwaaen na Semaei efeeori pwe epwe mmwen pwe repwe itto.”
2b06420063	Iwe aegin minneei, re towunap rhooa kkewe rhoaniuwaen Jesus ra sefaaen resa mwerhaen tapweei noano.
2b06430060	Iwe a aeiineeor rhooan kkayeo kkewe seig me riiurhai, “Iwe nge aaemi, oawpwan mwerhaen noa?”
2b06440076	Simon Peter a paniuwaeni, “Soamwoon, nge iyo aeipwene noa reen? Eno reemw kkepas na efang menaw na esooar ssiaaenin.
2b0645005e	Iwe igina aei niugiuniug nge aei giuneei pwe een miniwe wo santus iwe wo itto me reen Deus.”
2b06460089	Jesus a iura pwe, “Ngaang miniwe i finigaemi tae seig me riiurhai, aere saapw ngaang? Nge ina rhag ina erhai me neeimi nge mwuniaan!”
2b06470094	A aepesa kkepesaen Judas, iwe naiun Simon Iscariot. Pwe Judas, inamwo igiwe iiy erhai rhooawe seig me riiurhai, nge epwene fangenoa tinnimaen Jesus.
2b07010099	Mwirin minneei nge Jesus a no fetaen rhag noan Galilee; ese tipaeni pwe epwe noa fetaen noan Judea pwe igiwe soamwooniir Jews ra mwerhaen repwe niiy noa.
2b07020020	Oaton Gupwunon Penaes a arapeto,
2b07030091	iwe mwaaen kkewe pwiin Jesus ra aengaeni pwe, “Wone nigiti igeei pwe wopwene noa Judea, pwe rhooakka rhoaniuwoamw repwe weri minikka wa feeori.
2b0704009e	Aeremas rese oapa minikka repwe feeori igine re tipaeni pwe repwe pwae noa, nge iga wa feoffeeori minikkeei, pwaeri ngaeni faeinaengiy pwe repwe giuneog!” (
2b07050033	Mwaaen kkewe mwo pwiin nge rese niugiuniug ngaeni.)
2b0706006f	Jesus a aengaeniir pwe, “Esaaen oato mwamwaaiun pwe ipwe noa. Aaemi ese tiwegin eew oat nge efin ngaenigaemi.
2b0707008c	Faeinaengiy ese mmwen epwe oapwutaegaemi, nge ngaang e oapwutaeyaei, pwe iga ngaang i aengaeni rhag pwe minikka feoffeeoriiur iga e aenneew.
2b07080072	Oawnoa aaemi oawpwe noa tapweei gupwun na. Ngaang isoapw noa tapweei gupwun na pwe esaaen itto mwo minna oatoi.”
2b0709002e	E aengaeniir minneei iwe a notiw noan Galilee.
2b070a0079	Mwirin aar mwaaen kkewe pwiin noa tapweei gupwun we iwe nge Jesus a pwan noa; ese pwaeri noa aan noa, pwe eyopo noa rhag.
2b070b0070	Rhooa kkewe soamwooniir Jews ra giutta fetaeneei rhag me faaen gupwun we. Ra aeiineow pwe, “Ifa iiy wonowe?”
2b070c00ae	Ra igin towunap rhooan mwangiuniungiun me noan pwuwa we. Aaemweoi ra iura pwe, “Erhai aeremas gacch.” Nge aekkaaemweoi re iura pwe, “Aapw, pwe e oatupwutupw aeremas.”
2b070d0042	Aeremas rese fioangei fetaeneei pwe re mesagiiur soamwooniir Jews.
2b070e006a	A nugunupan noa aan epwene moann gupwun we nge Jesus a noa noan Temple we iwe a noa rhaepiy tae aan fenai.
2b070f0087	Rhooa kkewe soamwooniir Jews ra igin riutae ra iura pwe, “E ifa wusun nge mwaaeneei nge e giuneei minikkeei nge esooar aan suguun?”
2b07100071	Jesus a paniuwaeniir pwe, “Minikka i fenaiuw nge saapw aaei fenai pwe e itto me reen Deus, iwe efangeto ngaang.
2b071100ac	Iyo na e mwerhaen epwe feeori minna tipaen Deus nge epwe giuneei pwe aere minikka i fenaiuw nge e itto me reen Deus, ngaere ngaang iya aepesa wow mwaeniaei wooan oanongaei.
2b071200c2	Iyo kka iir re aepesa wow mwaenieer wooan oanongeer nge iir re giutta rhag ssoaron iteer. Nge iyo na e mwerhaen giutta ssoaron iyo na efangeto iiy ina e wenewen, esooar eew min oatupwutupw reen.
2b07130087	Moses e ngaennegaemi anniug we, ngaere? Nge esooar erhai me neeimi ne e tapweei. Nge meeta oawwa mwerhaen pwe oawpwe niaei noa reen?”
2b0714005a	Nge pwuwa we a paniuwaeni pwe, “Eyor mwuniaan woamw. Iyo na e mwerhaen epwe niug noa?”
2b0715005c	Jesus a paniuwaeniir pwe, “Ifeeori eew kkeman nge oanongaemi nge oawwa maegin riutae reen.
2b071600c2	Moses a akkiuneogaemi pwe oawpwe circumcise aegini naimi aetemwaaen (nge iwe saapw Moses pwe rhooawe rhaepetomi miniwe rerhaepiy tae), iwe oawwa circumcise aegini erhai aetemwaaen wooan Sabbath.
2b071700b6	Ngaere re circumcise aegini erhai aetemwaaen wooan Sabbath pwe minni ete fereei anniug we aaen Moses, nge meeta oawwa soong wooai iga i aecchipwatae erhai aeremas wooan Sabbath reen?
2b0718005b	Oawsoapw apwiung aeremas reen meeta na oawweri, pwe oawpwe apwiung reen minna e wenewen.”
2b07190065	Aaemweoi re Jerusalem ra iura pwe, “Saapw ieen mwaaen we soamwoon kkewe re mwerhaen repwe niiy noa?
2b071a0069	Pipiiy! A kkepas neeiir rhooanap, nge esooar meeta minne re iura reen! Meeta, re giuneei pwe iiy Kristus?
2b071b0092	Nge aere Kristus enoa itto, esooar erhai ne epwe giuneei aere iiy aeremesaen iya. Nge oanongarh nge si giuneei iya iga mwaaen een e itto me ee.”
2b071c00e9	Iwe Jesus a feffenai noan Temple we, a kkepas temoag tae nge a iura pwe, “Oaw oanongonniuwaen giuneaei me iga i itto me ee? Saapw ngaang minne tipaei pwe ipwe itto. Nge iiy iyo na efangeto ngaang ina e wenewen. Aaemi oawse giuneei,
2b071d0046	nge ngaang i giuneei, pwe iga itto me reen nge iiy efangeto ngaang.”
2b071e0060	Iwe rhooawe ra menaen repwe torofi, nge esooar mane e anngaeni, pwe igiwe esaaen gona mwo oaton.
2b071f00a0	Nge towunepeer rhooawe re niugiuniug ngaeni me noan pwuwa we ra iura pwe, “Oatona epwe itto Kristus, epwe ssow kkeman kka epwe feeori me mmwaen mwaaen een?”
2b072000a6	Pharisees reno noan pwuwa we ra rongorong aar aeremas ngiuniungiuniuw kkepesaen Jesus, iwe iir me soamwooniir patere kkewe ra fangenoa aaemweoi poos repwe noa torofi.
2b07210059	Jesus a iura pwe, “Ipwene no egius rhag reemi, nge iya noa reen iyo we efangeto ngaang.
2b0722005d	Oawpwe giuttayaei nge oawsoapw rhuungiaei, pwe aaemi oawsoapw mmwenen noa iga ipwe noa ee.”
2b072300d9	Rhooa kkewe soamwooniir Jews ra aeiineo fengaen wooar, “Iya iga epwe noa ee nge sisoapw mmwenen weri? Epwene noa wooan eew aepinoamwon Greece igiwe aeremas kkewe naiurh reno ee, iwe a noa fenaiuw ngaeniir re Greeks?
2b07240078	Nge e iura pwe sipwe noa giutta nge sisoapw rhuungi, nge sisoapw mmwenen noa iga epwe no ee. Meeta faan minna e iura?”
2b07250074	Oarosan raaenin gupwun we e igin yor ipitan, Jesus a iutae nge a kkepas temoag tae, “Iyo ne a moar epwe itto reei,
2b07260091	iwe nge iyo ne e niugiuniug ngaeniaei epwe iun. Pwe iwe Pwapwior we e Santus e iura pwe, ‘Rhan we efang menaw epwe pwuutiw me wenepeigin.’”
2b072700b9	Jesus e kkepesaen mmwenen Espritu, pwe aeremas kka ra niugiuniug ngaeni nge repwene pwigi. Noan oatonaan nge Espritu esaaen fang mwo pwe iga Jesus esaaen toonong mwo noan minna nningen.
2b07280086	Aaemweoi aeremas kkewe noan pwuwa we re rongorong aan aepesa miniwe nge ra iura pwe, “Mwaaeneei nge oanongaen pwe iiy Profeta we!”
2b0729006b	Aaemweoi re iura pwe, “Iiy minne Kristus!” Nge aaemweoi re iura pwe, “Kristus esoapw itto me Galilee!
2b072a0084	Pwapwior we e Santus nge e iura pwe, ‘Kristus nge teoteeon king David nge epwe supw me Bethlehem, aepinoamw we David eno ee.’”
2b072b0055	Iwe a yor aeiyaegin nee finaen aeremas me reen pwuwa we pwonno faan ngaeni iiy Jesus.
2b072c004a	Aaemweoi ra mwerhaen torofi, nge esooar mane emmwenen angetae paiun wooan.
2b072d0077	Igiwe renoa sefaaen poos kkewe, soamwooniir patere kkewe me Pharisees ra aeiineeor pwe, “Meeta oawse pwigito reen?”
2b072e004f	Poos kkewe ra iura pwe, “Esaaen yor erhai ne eweei aaen kkepas mwaaen een!”
2b072f0046	Pharisees kkewe ra aeiineeor pwe, “Aaemi mwo nge epwan oatupwugaemi?
2b07300046	A yor mwo erhai soamwoon kaan aere Pharisees pwe re niugiuniug ngaeni?
2b07310060	Pwuwa eei nge ese giuneei anniug kkewe aaen Moses, iwe iir ra no faaen aaen Deus aegaeregaer!”
2b07320057	Erhai Pharisee itan Nicodemus, mwaaen we a fasiun noa mwo reen Jesus. A aengaeniir pwe,
2b0733007a	“Noan aarh Anniug nge sisoapw mmwenen oamonofiti erhai iga sisaaen apwiungiiur mwo pwe sipwe giutta meeta na efeeori.”
2b0734008f	Ra iura pwe, “Iwe, nge een erhai rhooan Galilee? Aeraegi Pwapwior we e Santus pwe wopwe giuneei pwe esooar profeta e ikkitto me Galilee.” [
2b0735001e	Iwe erhai nge enoa reen imwan.
2b08010028	Iwe nge Jesus a noa wooan rhugun Olives.
2b0802007f	Nee oatosor moawugowugon raaenin we eraaen nge a noa noan Temple we. Ra maegeto aeremas reen, a mooat tiw pwe a fenai ngaeniir.
2b0803009b	Sinsein anniug me Pharisees kkewe ra pwigito erhai rhooapwut iwe re torofi pwe e maiur ngaeni pwiuniuwaen erhai, ra itto aiuw noa me weni mmweer oanongeer.
2b08040053	Ra aengaeni Jesus pwe, “Sinsei, rhooapwut een re torofi pwe e mwoarho pwiuniuwan.
2b08050086	Noan aarh oasoapwosoapw nge Moses e iura pwe taeppen rhooapwut een nge sipwe tera pwe epwe mae. Iwe igina nge meeta een wopwe iura?”
2b08060090	Re aepesa minneei pwe repwe aegina Jesus pwe repwe oamonofitiy wooan. Iwe nge iya pwoarotiw a ittiw foatofoat fetaen wooan ppweon reen aiuttiun.
2b080700b4	Reen oatowe ra iu igiwe pwe ra kkepas aeiyeg ngaeni, a fattae nge a aengaeniir pwe, “Iyo erhai me neeimi ne esooar monofitin nge iiy minne epwe aerheei minna mesaemmwaen faai.”
2b08080044	A pwan pwoar sefaaen tiw a pwan ittiw foatofoat fetaen wooan ppweon.
2b080900a5	Igiwe ra rongorong minneei nge a erhai me erhai neeiir ra siussiu noa, rhaepetae me wooar rhooa kkewe re tugufaeyi. Iwe a noa rhag noatiw Jesus me rhooapwut we e iu.
2b080a0061	A fattae nge a aengaeni pwe, “Ra maegenoa iya? Esooar erhai ne enotiw pwe epwe oamonofitiug?”
2b080b00b1	Rhooapwut a paniuwaeni nge a iura pwe, “Esooar menap.” Jesus a iura pwe, “Iwe ina pwan ngaang nge isoapw oamonofitiug. Wonoa nge wosoapw rhiuwen feeori no eew monofit.”]
2b080c00e7	Jesus a pwan mwaenieniy sefaaen ngaeniir Pharisees kkewe, a iura pwe, “Ngaang minne seremaen faeinaengiy. Iyo noa epwe tapweaei nge epwe no reen minna seremaen menaw, iwe nge esooar faaen eew ne epwe faaeraeg noan rorhappiung.”
2b080d008e	Pharisees kkewe ra aengaeni pwe, “Meeta kkomwu wo iura igina nge kkepesaen oamw pwaeritae wunuunumw; nge minikkomwu wo iura nge ese nnet.”
2b080e00ed	Jesus a iura pwe, “Inamwo iga ngaang i aepesa sipegin kkepesaei, iwe nge minne i aepesa ina e wenewen, pwe iga i giuneei iga itto me ee iwe nge i giuneei iya iga ipwene noa ee. Aaemi oawse giuneei iga i itto me ee aere iga ipwe noa ee.
2b080f004c	Aaemi oaw aeni rhag aar aeremas apwiung; nge ngaang esooar mane i apwiungiu.
2b081000bb	Pwe ngaere igine ipwe apwiungiiur aeremas, iwe nge ipwe apwiungiiur noan wenewen, pwe iga saapw ngaang rhag minne ifeeori minneei; pwe mwaaen na Semaei ina efangeto ngaang epwan tapweaei.
2b08110089	Pwe eno noan Oasoapwosoapw we aaemi pwe ngaere riiurhai rhooan pwaeritae e aeffitaeg mwaenieer iwe ina nge minna re aepesa nge e wenewen.
2b0812006f	Ngaang i aepesa mmwenei wooan oanongaei, iwe nge mwaaen na Semaei iwe efang to ngaang, epwan aepesa mmwenei.”
2b081300c9	Ra aeiineow pwe, “Pwe ifa mwaaen na Semoamw?” Jesus a iura pwe, “Aaemi oawse giuneaei iwe oawse pwan giuneei mwaaen na Semaei. Aere igine oaw giuneaei ina nge oawpwan giuneei mwaaen na Semaei.”
2b081400b3	Oanongaen minikkeei nge Jesus e aepesa igiwe e fenai noan Temple we, noan pwiuneoi we eno kakoonaen niffang kkewe ee. Nge esooar ne e torofi pwe igiwe esaaen itto mwo minna oaton.
2b08150093	Jesus a pwan aengaeniir pwe, “Ngaang ipwene noa; oawpwe giuttayaei nge oawpwe maenoa noan aaemi monofit. Oawsoapw mmwenen noa iga ipwe noa ee.”
2b0816009b	Iwe mwaaen kkewe soamwooniir Jews ra iura pwe, “E iura pwe sisoapw mmwenen noa iga epwe noa ee. E iura minneen pwe iiy epwe sipegin niiy noa oanongan?”
2b081700a9	Jesus a iura pwe, “Aaemi oaw itto me reen faniuw efaan, nge ngaang itto me reen ina weei naaeng. Aaemi oawno noan faeinaengiy, nge ngaang ise itto me reen faeinaengiy.
2b081800a2	Ina faaen minne i aengaenigaemi pwe oawpwe maenoa noan aaemi monofit reen. Oawpwe maenoa noan aaemi monofit igine oawse niugiuniug pwe ‘Ngaang ina Ngaang’.”
2b0819005a	Ra aeiineow pwe, “Een iyo?” Jesus a iura pwe, “Miniwe i aengaenigaemi me rhaepetaen.
2b081a00d6	Ngaang e igin ssow minne ipwe aepesa reen mmwenemi, iwe me minne ipwe oamonofitigaemi wooan. Nge iyo na efangeto ngaang ina e wenecchar, nge ngaang iya aengaeni faeinaengiy minikkena ngaang iya rongorong saengi.”
2b081b0049	Iir rese metefaaegini pwe Jesus a fioangei ngaeniir mmwenen minna Semaen.
2b081c011c	Iwe a aengaeniir pwe, “Oatona oawpwe aetaegiasaetae mwaaen na Naiun Aeremas, ina nge oawpwe giuneei pwe, ‘Ngaang ina Ngaang’; nge ina oawpwe giuneei pwe ngaang saapw tipaei rhag iya feeori minikkeei, pwe ngaang i aepesa rhag minna mwaaen na Semaei e aengaeniaei pwe ipwe aepesa.
2b081d0077	Nge iyo na efangeto ngaang ina eno reei; esaaen nigitiaei mwo; pwe iga ngaang ifeeori rhag meeta kena iiy e tipaeni.”
2b081e0059	Re towunap rhooa kkewe re rongorong aaen Jesus aepesa minikkeei nge ra niugiuniug ngaeni.
2b081f008e	Iwe Jesus a aengaeniir Jews kkewe re niugiuniug ngaeni pwe, “Ngaere oaw tapweei aaei fenai, aaemi minne oanongonniuwaen naeyi rhooan kkayeo;
2b08200048	oawpwe giuneei minna e wenewen nge minna e wenewen epwe saenetigaemi.”
2b082100c4	Ra iura pwe, “Aemaem minikka teoteeon Abraham, iwe nge esaaen yor mwo ne e pwigigemaem pwe aemaem pwe naiun rhooan akkiuneo. Iwe meeta faaen miniwe wo iura pwe, ‘Oawpwene saenetaeg reen’?”
2b08220091	Jesus a aengaeniir pwe, “Ennetaen, ipwe aengaenigaemi minna wenewenen: oanongeer rhooakka re monofit nge ina iiy naiun monofit rhooan akkiuneo.
2b08230085	Rhooan akkiuneo ina esoapw mmwenen no noa pwe naiun eew famini, iwe nge aetemwaaen emmwenen no noa pwe naiun famini ne esooar iaenin.
2b0824005c	Aere igine mwaaen na Naiun Deus epwe saenetigaemi, iwe nge oawpwe oanongonniuwaen saenetaeg.
2b0825008a	Ngaang i giuneei pwe aaemi nge teoteeon Abraham. Iwe nge aaemi oawwa menaen oawpwe niaei noa, pwe oawse mwerhaen aetiwa minikka mwaeniaei.
2b08260080	Ngaang i aepesa meeta minne mwaaen na Semaei a pwaeri ngaeniaei, nge aaemi oawfeeori minikkena manna semaemi e aengaenigaemi.”
2b082700af	Ra iura pwe, “Mwaaen na semmaem nge Abraham.” Jesus a iura pwe, “Ngaere igine oanongonniuwaen aaemi naiun Abraham, ina nge oawpwe pwan feeori minikkewe iiy epwan feeori.
2b082800af	Minna rhag ngaang ifeeori ina i aengaenigaemi minna wenewenen ina i rongorong me reen Deus, nge aaemi oawwa menaen oawpwe niaei noa. Esooar taeppen minneei ne Abraham efeeori!
2b08290089	Aaemi oawfeeori meeta na semaemi efeeori.” Ra paniuwaeni pwe, “Deus ina iiy rhag minne Semmaem, nge aemaem pwiungiuncheraen naiun.”
2b082a00e8	Jesus a aengaeniir pwe, “Ngaere igine Deus minne oanongonniuwaen Semaemi, nge oawpwe aerhaengiaei, pwe iga ngaang i itto me reen Deus iwe igina ngaang iya no igeei. Saapw tipaei rhag iya noa ittiw, pwe iiy minne e fangetiw ngaang.
2b082b0068	Meeta oawse metefaaegini minne i iura reen? Faan ina pwe iga oawse mwerhaen rongorong ngaeni aaei fenai.
2b082c0177	Aaemi naiun miniwe semaemi, iwe Saetan, oaw mwerhaen tapweei minna aaen mwerhaen minna semaemi. Saengi rhag rhaepetaen nge iiy rhooan niiy menaw nge esaaen yor mwo faaen eew eno noan wenewen, pwe iga esooar wenewen nee tipan. Igine epwe oatupwutupw, iwe nge efeeori minna fasiun aan feoffeeor, pwe iiy fasiun erhai man oatupwutupw, nge iiy minne semaen oanongaen oatupwutupw.
2b082d005c	Iwe nge i aengaenigaemi minna e wenewen, iwe ina faan minne oawse niugiuniug ngaeniaei reen.
2b082e0096	Iyo erhai neeimi ne epwe mmwenen pwaeritae pwe i monofit? Ngaere igine i aengaenigaemi minna e wenewen, iwe nge meeta oawse niugiuniug ngaeniaei reen?
2b082f009c	Iyo na e itto me reen Deus ina e rongorong ngaeni minna mwaeniaen Deus. Iwe nge aaemi oawse itto me reen Deus, iwe ina faan minimwu oawse rongorong reen.”
2b08300073	Ra aeiineow Jesus pwe, “Ese nnet ngaenigemaem igiwe aei iura pwe een erhai re Samaria nge eyor mwuniaan woamw?”
2b08310079	Jesus a paniuwaeniir pwe, “Ngaang esooar mwuniaan wooai. Ngaang i oassoara manna Semaei, nge aaemi oawse oassoaraeyaei.
2b08320076	Ngaang ise giutteon aaei ssoar wooan oanongaei. Nge a yor erhai ina e kiukkiutta aaei ssoar nge e wenewen aan apwiung.
2b08330073	Ennetaen, ipwe aengaenigaemi minna wenewenen: erhai ne epwe tapweei aaei fenai nge esooar faaen eew ne epwe mae.”
2b083400da	Ra aengaeni pwe, “Igina aeiya oanongonniuwan giuneei pwe eyor mwuniaan woamw! Abraham emae noa nge profeta kkewe repwan mae noa, iwe nge een wo iura pwe erhai ne e tapweei oamw fenai nge esooar faaen eew ne epwe mae.
2b0835009b	Manewe semmaem Abraham iwe a mae; nge een wo iura pwe wo taegias me mmwaen Abraham? Nge profeta kkewe mwo nge repwan mae noa. Wo niuwaennei pwe een iyo?”
2b083600cc	Jesus a paniuwaeniir pwe, “Aere igine ngaang rhag i oassoaraeyaei wooan oanongaei, nge ssoar naan esoapw yor ipitan. Manna e oassoaraeyaei ina manna Semaei — ina iiy mwaaen we oaw iura pwe aaemi Deus.
2b083700bc	Aaemi oawse fasiun giuneei, iwe nge ngaang i giuneei. Ngaere igine i aengaenigaemi pwe ise giuneei, ina nge ipwene oatupwugaemi. Iwe nge ngaang i giuneei, iwe nge i tapweei minna mwaenian.
2b08380067	Manewe semaemi Abraham a pwapwa reen aan epwe weri oaton aaei itto; a weri iwe nge a kker nee tipan.”
2b0839005b	Ra aengaeni pwe, “Esaaen toori mwo nimeig raeg raegimw nge wa iura pwe woweri Abraham?”
2b083a0080	Jesus a paniuwaeniir, “Ennetaen, ipwe aengaenigaemi minna wenewenen: weni mmwaen aan supw Abraham, ‘Ngaang ina Ngaang’.”
2b083b005e	Iwe ra pweipwog faai pwe repwe tera, iwe nge Jesus a mwoan saengiir nge a siusaengi Temple we.
2b0901004f	Igiwe Jesus a feffaaeraeg noa nge a weri erhai mwaaen esupwuto nge eparh mesan.
2b090200a7	Rhooan kkayeo kkewe naiun ra aeiineow pwe, “Sinsei, monofitin iyo minne mwaaen efeeori pwe epwe wupwutiw nge eparh mesaen? Monofitin aere monofitin inan me seman?”
2b0903009d	Jesus a paniuwaeniir, “Aan masparh saapw menaen aan monofit aere aar inan me seman. Eparh mesan pwe epwe pwaeri noa minna mamaawan aaen Deus engaang wooan.
2b0904007e	Iga e rhiuwen raaen sa feeori aaen engaang manna efangeto ngaang; akkarapto pwoong nge esooar ne epwe rhiuwen mmwenen engaang.
2b0905004b	Iga e rhiuwen no noan faeinaengiy nge ngaang minne seremaen faeinaengiy.”
2b09060083	Mwirin aan aepesa minneei nge Jesus a oattuffa tiw nee ppweon a tonaeni fengaenniy me ppweon we iwe a toafi ngaeni mesaen mwaaen we
2b090700b3	iwe nge a aengaeni pwe, “Wonoa wa noa woraes noan rhaan na Siloam.” (Faaen itaen rhaan we nge “Fang”) Iwe mwaaen we a noa, a noa woraes, a sefaaeneto pwe a ffat noa mesan.
2b090800a5	Rhooan no oaron me rhooa kkewe reweri aaen mwaaen we tingoar maaw fetaen rhag ammwenen ra aeiineo pwe, “Saapw ieei mwaaen we e mooaton tingoar maaw fetaen rhag?”
2b090900b2	Aaemweoi re iura pwe, “Ooa, ina iiy,” Nge aaemweoi ra iura pwe, “Aapw, saapw iiy; eweei rhag pwe iiy mwaaen we.” Nge iiy mwaaen we a iura pwe, “Ngaang iiy mwaaen we.”
2b090a003d	Ra aeiineow pwe, “Ifa wusun rhag nge a ffatenoa mesoamw?”
2b090b00ea	Iiy mwaaen we a iura pwe, “Mwaaen we itan Jesus e pwigi aekkaew ppweon a toafitae wooan mesaei, iwe a aengaeniaei pwe ipwe noa noan rhaan we Siloam pwe ipwe noa woraes. Iwe iya noa, nge igiwe rhag i woraes, nge a ffat noa mesaei.”
2b090c0051	Ra aeiineow pwe, “Ifa iiy?” Nge a paniuwaeniir pwe, “Ngaang ise giuneei.”
2b090d0040	Iwe ra pwigi noa mwaaen we eparh mwo mesan reer Pharisees kkewe.
2b090e0062	Raaenin we Jesus efeeori ppweon kkewe pwe epwe aecchipwa ngaeni mwaaen masparh we nge eew Sabbath.
2b090f00b3	Iwe Pharisees kkewe ra pwan aeiineow mwaaen we wunuunun aan ffat noa mesan. Nge a aengaeniir pwe, “E toafitae ppweon wooan mesaei; iya noa woraes iwe igina a ffat noa mesaei.”
2b0910011d	Aaemweoi Pharisees kkewe ra iura pwe, “Mwaaen we efeeori minneei nge ese itto me reen Deus, pwe iiy ese tapweei oasoapwosoapwon Sabbath.” Nge aaemweoi re iura pwe, “Nge epwe ifa wusun aaen erhai mwaaen monofit epwe mmwenen aan feeori minikkeei?” Iwe a yor giniginin nee fineer.
2b091100d0	Nge Pharisees kkewe ra pwan aeiineow sefaaeniy mwaaen we pwe, “Wo iura pwe iiy minne e aecchipwa oamw masparh — iwe meeta wopwe iura reen mmwenen?” Mwaaen we a paniuwaeniir pwe, “Iiy erhai profeta.”
2b091200a8	Mwaaen kkewe soamwooniir Jews rese mwerhaen repwe niugiuniug pwe mwaaen we e masparh mwo nge igina a pwan ffat noa mesan, toori igiwe ra faingiir rhooawe inan me seman,
2b09130080	nge ra aeiineeor pwe, “Naimi mwaaen een? Oaw iura pwe esupwutiw nge eparh mesan; nge e ifa wusun rhag nge a ffat noa mesan?”
2b09140071	Rhooawe inan me seman ra iura pwe, “Aei giuneei pwe iiy naimaem, iwe nge aei giuneei pwe esupw nge eparh mesan.
2b091500c5	Iwe nge aeise giuneei e ifa rhag wusun nge a ffat noa mesan, iwe nge aeise giuneei iyo e aeffeta noa mesan. Oaw aeiineow, pwe imwu a reepiy, iwe imwu epwene mmwenen aesefaaeni aeiineo mwu aaemi!”
2b091600d4	Rhooa kkewe inan me seman re aepesa minneei pwe igiwe re mesagiiur rhooawe soamwoonin Jews, ikkiwe iir ra fasiun tipieew pwe erhai ne e iura pwe Jesus minne Kristus iwe nge repwe aerheei wow me noan wutteer Jews.
2b09170049	Ina faaen miniwe inan me seman re iura pwe, “A reepiy, oaw aeiineow!”
