0100000007	Genesis
2b082b004b	Why do you not understand my words? It is because you cannot hear my words.
2b082c0119	You are of your father, the devil, and you wish to do the desires of your father. He was a murderer from the beginning and does not stand in the truth because there is no truth in him. When he speaks a lie, he speaks from his own nature because he is a liar and the father of lies.
2b082d0036	Yet, because I speak the truth, you do not believe me.
2b082e0055	Which one of you convicts me of sin? If I speak the truth, why do you not believe me?
2b082f005c	He who is of God hears the words of God; you do not hear them because you are not of God.”
2b08300067	The Jews answered and said to him, “Do we not truly say that you are a Samaritan and have a demon?”
2b08310055	Jesus answered, “I do not have a demon, but I honor my Father, and you dishonor me.
2b08320039	I do not seek my glory; there is one seeking and judging.
2b08330050	Truly, truly, I say to you, if anyone keeps my word, he will never see death.”
2b0834009d	The Jews said to him, “Now we know that you have a demon. Abraham and the prophets died; but you say, 'If anyone keeps my word, he will never taste death.'
2b0835007d	You are not greater than our father Abraham who died, are you? The prophets also died. Who do you make yourself out to be?”
2b08360087	Jesus answered, “If I glorify myself, my glory is nothing; it is my Father who glorifies me—about whom you say that he is your God.
2b08370090	You have not known him, but I know him. If I would say, 'I do not know him,' I would be like you, a liar. However, I know him and keep his word.
2b08380049	Your father Abraham rejoiced at seeing my day; he saw it and was glad.”
2b08390057	The Jews said to him, “You are not yet fifty years old, and you have seen Abraham?”
2b083a004f	Jesus said to them, “Truly, truly, I say to you, before Abraham was, I AM.”
2b083b005d	Then they picked up stones to throw at him, but Jesus hid himself and went out of the temple.
2b09010036	Now as Jesus passed by, he saw a man blind from birth.
2b09020065	His disciples asked him, “Rabbi, who sinned, this man or his parents, so that he was born blind?”
2b09030074	Jesus answered, “Neither did this man sin, nor his parents, but so that the works of God would be revealed in him.
2b0904006c	We must work the works of him who sent me while it is day. Night is coming when no one will be able to work.
2b09050038	While I am in the world, I am the light of the world.”
2b09060070	After Jesus said these things, he spit on the ground, made mud with the saliva, and smeared the mud on his eyes.
2b0907008b	He said to him, “Go, wash in the pool of Siloam,” (which is translated “Sent”). So the man went away, washed, and came back seeing.
2b0908008b	Then the man's neighbors and those who had seen him previously as a beggar were saying, “Is not this the man that used to sit and beg?”
2b09090062	Some said, “It is he.” Others said, “No, but he is like him.” But he said, “It is me.”
2b090a0037	They said to him, “Then how were your eyes opened?”
2b090b00a9	He answered, “The man who is called Jesus made mud and smeared it on my eyes and said to me, 'Go to Siloam and wash.' So I went and washed, and I received my sight.”
2b090c0045	They said to him, “Where is he?” He replied, “I do not know.”
2b090d003b	They brought the man who used to be blind to the Pharisees.
2b090e0047	Now it was the Sabbath day when Jesus made the mud and opened his eyes.
2b090f008c	Then again the Pharisees asked him how he had received his sight. He said to them, “He put mud on my eyes, I washed, and I now can see.”
2b091000c4	Some of the Pharisees said, “This man is not from God because he does not keep the Sabbath.” Others said, “How can a man who is a sinner do such signs?” So there was a division among them.
2b09110089	So they asked the blind man again, “What do you say about him, since he opened your eyes?” The blind man said, “He is a prophet.”
2b0912009a	Now the Jews still did not believe about him that he was blind and had received his sight until they called the parents of him who had received his sight.
2b09130065	They asked the parents, “Is this your son whom you say was born blind? How then does he now see?”
2b09140059	So his parents answered them, “We know that this is our son and that he was born blind.
2b0915007f	How he now sees, we do not know, and who opened his eyes, we do not know. Ask him, he is an adult. He can speak for himself.”
2b091600c0	His parents said these things, because they were afraid of the Jews. For the Jews had already agreed that if anyone would confess him to be the Christ, he would be thrown out of the synagogue.
2b09170041	Because of this, his parents said, “He is an adult, ask him.”
2b09180088	So for a second time they called the man who had been blind and said to him, “Give glory to God. We know that this man is a sinner.”
2b0919006e	Then that man replied, “I do not know if he is a sinner. One thing I do know: I was blind, and now I see.”
2b091a004e	Then they said to him, “What did he do to you? How did he open your eyes?”
2b091b0097	He answered, “I have told you already, and you did not listen! Why do you want to hear it again? You do not want to become his disciples too, do you?
2b091c0053	They insulted him and said, “You are his disciple, but we are disciples of Moses.
2b091d0053	We know that God has spoken to Moses, but we do not know where this one is from.”
2b091e007b	The man answered and said to them, “This is remarkable, that you do not know where he is from, and yet he opened my eyes.
2b091f006b	We know that God does not listen to sinners, but if someone is devout and does his will, he listens to him.
2b0920005e	Since the world began it has never been heard that anyone opened the eyes of a man born blind.
2b09210036	If this man were not from God, he could do nothing.”
2b09220078	They answered and said to him, “You were completely born in sins, and you are teaching us?” Then they threw him out.
2b09230077	Jesus heard that they had cast him out of the synagogue. He found him and said, “Do you believe in the Son of Man?”
2b09240046	He replied and said, “Who is he, Lord, that I may believe in him?”
2b09250057	Jesus said to him, “You have seen him, and it is the one who is speaking with you.”
2b09260039	The man said, “Lord, I believe” and he worshiped him.
2b09270086	Jesus said, “For judgment I came into this world so that those who do not see may see and so that those who see may become blind.”
2b09280062	Some of the Pharisees who were with him heard these things and asked him, “Are we also blind?”
2b09290073	Jesus said to them, “If you were blind, you would have no sin, but now you say, 'We see,' so your sin remains.”
2b0a010099	“Truly, truly, I say to you, he who does not enter through the gate into the sheep pen, but climbs up some other way, that man is a thief and a robber.
2b0a02003c	He who enters through the gate is the shepherd of the sheep.
2b0a03006e	The gatekeeper opens for him. The sheep hear his voice, and he calls his own sheep by name and leads them out.
2b0a04006e	When he has brought out all his own, he goes ahead of them, and the sheep follow him, for they know his voice.
2b0a050070	They will not follow a stranger but instead they will avoid him, for they do not know the voice of strangers.”
2b0a060070	Jesus spoke this parable to them, but they did not understand what these things were that he was saying to them.
2b0a070059	Then Jesus said to them again, “Truly, truly, I say to you, I am the gate of the sheep.
2b0a08005a	Everyone who came before me is a thief and a robber, but the sheep did not listen to them.
2b0a09006d	I am the gate. If anyone enters in through me, he will be saved; he will go in and out and will find pasture.
2b0a0a0083	The thief does not come if he would not steal and kill and destroy. I have come so that they will have life and have it abundantly.
2b0a0b004b	I am the good shepherd. The good shepherd lays down his life for the sheep.
2b0a0c00ac	The hired servant is not a shepherd and does not own the sheep. He sees the wolf coming and abandons the sheep and escapes, and the wolf carries them off and scatters them.
2b0a0d004b	He runs away because he is a hired servant and does not care for the sheep.
2b0a0e003e	I am the good shepherd, and I know my own, and my own know me.
2b0a0f0051	The Father knows me, and I know the Father, and I lay down my life for the sheep.
2b0a100098	I have other sheep that are not of this sheep pen. I must bring them also, and they will hear my voice so that there will be one flock and one shepherd.
2b0a110050	This is why the Father loves me: I lay down my life so that I may take it again.
2b0a1200b5	No one takes it away from me, but I lay it down of myself. I have authority to lay it down, and I have authority to take it up again. I have received this command from my Father.”
2b0a130040	A division again occurred among the Jews because of these words.
2b0a140050	Many of them said, “He has a demon and is insane. Why do you listen to him?”
2b0a15006c	Others said, “These are not the words of a demon-possessed man. Can a demon open the eyes of the blind?”
2b0a160041	Then it was time for the Festival of the Dedication in Jerusalem.
2b0a17004b	It was winter, and Jesus was walking in the temple in the porch of Solomon.
2b0a18007e	Then the Jews surrounded him and said to him, “How long will you hold us doubting? If you are the Christ, tell us openly.”
2b0a190088	Jesus replied to them, “I told you, but you do not believe. The works that I do in the name of my Father, these testify concerning me.
2b0a1a0034	Yet you do not believe because you are not my sheep.
2b0a1b0038	My sheep hear my voice; I know them, and they follow me.
2b0a1c005a	I give them eternal life; they will never die, and no one will snatch them out of my hand.
2b0a1d0081	My Father, who has given them to me, is greater than all others, and no one is able to snatch them out of the hand of the Father.
2b0a1e001c	I and the Father are one.”
2b0a1f0030	Then the Jews took up stones again to stone him.
2b0a200079	Jesus answered them, “I have shown you many good works from the Father. For which of those works are you stoning me?”
2b0a210086	The Jews answered him, “We are not stoning you for any good work, but for blasphemy, because you, a man, are making yourself God.”
2b0a220054	Jesus answered them, “Is it not written in your law, 'I said, “You are gods”'?
2b0a23005a	If he called them gods, to whom the word of God came (and the scripture cannot be broken),
2b0a240082	do you say to him whom the Father set apart and sent into the world, 'You are blaspheming,' because I said, 'I am the Son of God'?
2b0a25003c	If I am not doing the works of my Father, do not believe me.
2b0a2600a8	But if I am doing them, even if you do not believe me, believe in the works so that you may know and understand that the Father is in me and that I am in the Father.”
2b0a270042	They tried to seize him again, but he went away out of their hand.
2b0a28006b	He went away again beyond the Jordan to the place where John had first been baptizing, and he stayed there.
2b0a290085	Many people came to him and they said, “John indeed did no signs, but all the things that John has said about this man are true.”
2b0a2a0022	Many people believed in him there.
2b0b010069	Now a certain man named Lazarus was sick. He was from Bethany, the village of Mary and her sister Martha.
2b0b02006e	It was Mary who anointed the Lord with myrrh and wiped his feet with her hair, whose brother Lazarus was sick.
2b0b030053	The sisters then sent for Jesus, saying, “Lord, see, he whom you love is sick.”
2b0b040098	When Jesus heard it, he said, “This sickness is not to death, but instead it is for the glory of God so that the Son of God may be glorified by it.”
2b0b050032	Now Jesus loved Martha and her sister and Lazarus.
2b0b06005d	So when he heard that Lazarus was sick, Jesus stayed two more days in the place where he was.
2b0b07004a	Then after this, he said to the disciples, “Let us go to Judea again.”
2b0b080077	The disciples said to him, “Rabbi, right now the Jews are trying to stone you, and you are going back there again?”
2b0b0900a2	Jesus answered, “Are there not twelve hours of light in a day? If someone walks in the daytime, he will not stumble, because he sees by the light of this world.
2b0b0a0052	However, if he walks at night, he will stumble because the light is not in him.”
2b0b0b009e	He said these things, and after these things, he said to them, “Our friend Lazarus has fallen asleep, but I am going so that I may wake him out of sleep.”
2b0b0c005a	The disciples therefore said to him, “Lord, if he has fallen asleep, he will recover.”
2b0b0d0064	Now Jesus had spoken of his death, but they thought that he was speaking about the sleep of resting.
2b0b0e0034	Then Jesus said to them plainly, “Lazarus is dead.
2b0b0f005d	I am glad, for your sakes, that I was not there so that you may believe. Let us go to him.”
2b0b100071	Thomas, who was called Didymus, said to his fellow disciples, “Let us also go so that we may die with Jesus.”
2b0b110052	When Jesus came, he found that Lazarus had already been in the tomb for four days.
2b0b12003a	Now Bethany was near Jerusalem, about fifteen stadia away.
2b0b130052	Many of the Jews had come to Martha and Mary, to comfort them about their brother.
2b0b140067	Then Martha, when she heard that Jesus was coming, went to meet him, but Mary was sitting in the house.
2b0b150059	Martha then said to Jesus, “Lord, if you had been here, my brother would not have died.
2b0b160048	Even now, I know that whatever you ask from God, he will give to you.”
2b0b170036	Jesus said to her, “Your brother will rise again.”
2b0b18005d	Martha said to him, “I know that he will rise again in the resurrection on the last day.”
2b0b19006c	Jesus said to her, “I am the resurrection and the life; he who believes in me, even if he dies, will live;
2b0b1a004c	and whoever lives and believes in me will never die. Do you believe this?”
2b0b1b0072	She said to him, “Yes, Lord, I believe that you are the Christ, the Son of God, who is coming into the world.”
2b0b1c0087	When she had said this, she went away and called her sister Mary privately. She said, “The Teacher is here and is calling for you.”
2b0b1d0038	When she heard this, she got up quickly and went to him.
2b0b1e0060	Now Jesus had not yet come into the village but was still in the place where Martha had met him.
2b0b1f00c2	So when the Jews, who were with her in the house and who were comforting her, saw Mary getting up quickly and going out, they followed her, thinking that she was going to the tomb to weep there.
2b0b2000a5	When Mary came to the place where Jesus was and saw him, she fell down at his feet and said to him, “Lord, if you had been here, my brother would not have died.”
2b0b21007c	When Jesus saw her weeping, and the Jews who came with her also weeping, he was deeply moved in his spirit and was troubled;
2b0b220053	he said, “Where have you laid him?” They said to him, “Lord, come and see.”
2b0b23000b	Jesus wept.
2b0b240038	Then the Jews said, “See how much he loved Lazarus!”
2b0b250075	But some of them said, “Could not this man, who opened the eyes of a blind man, also have made this man not die?”
2b0b260071	Then Jesus again, being deeply moved in himself, went to the tomb. Now it was a cave, and a stone lay against it.
2b0b2700c2	Jesus said, “Take away the stone.” Martha, the sister of Lazarus, the one who had died, said to Jesus, “Lord, by this time the body will be decaying, for he has been dead for four days.”
2b0b280064	Jesus said to her, “Did I not say to you that, if you believed, you would see the glory of God?”
2b0b29006f	So they took away the stone. Jesus lifted up his eyes and said, “Father, I thank you that you listened to me.
2b0b2a00a3	I knew that you always listen to me, but it is because of the crowd that is standing around me that I said this, so that they may believe that you have sent me.”
2b0b2b0050	After he had said this, he cried out with a loud voice, “Lazarus, come out!”
2b0b2c00a0	The dead man came out; his feet and hands were bound with cloths, and his face was bound about with a cloth. Jesus said to them, “Untie him and let him go.”
2b0b2d004f	Then many of the Jews who came to Mary and saw what Jesus did, believed in him.
2b0b2e0059	But some of them went away to the Pharisees and told them the things that Jesus had done.
2b0b2f007e	Then the chief priests and the Pharisees gathered the council together and said, “What will we do? This man does many signs.
2b0b30007e	If we leave him alone like this, all will believe in him; the Romans will come and take away both our place and our nation.”
2b0b31006e	However, a certain man among them, Caiaphas, who was high priest that year, said to them, “You know nothing.
2b0b320076	You do not consider that it is better for you that one man dies for the people than that the whole nation perishes.”
2b0b33007c	Now this he said not from himself. Instead, being high priest that year, he prophesied that Jesus should die for the nation;
2b0b340073	and not only for the nation, but so that the children of God who are scattered would be gathered together into one.
2b0b35003f	So from that day onward they planned how to put Jesus to death.
2b0b3600b2	No longer did Jesus walk openly among the Jews, but he departed from there into the country near to the wilderness into a town called Ephraim. There he stayed with the disciples.
2b0b370088	Now the Passover of the Jews was near, and many went up to Jerusalem from the country before the Passover in order to purify themselves.
2b0b380097	They were looking for Jesus, and speaking one with another as they stood in the temple, “What do you think? That he will not come to the festival?”
2b0b390091	Now the chief priests and the Pharisees had given an order that if anyone knew where Jesus was, he should report it so that they might seize him.
2b0c01006d	Six days before the Passover, Jesus came to Bethany, where Lazarus, whom Jesus had raised from the dead, was.
2b0c020081	So they made him a dinner there, and Martha was serving, but Lazarus was one of those who was lying down at the table with Jesus.
2b0c0300c0	Then Mary took a litra of perfume made of very precious pure nard, anointed the feet of Jesus with it, and wiped his feet with her hair. The house was filled with the fragrance of the perfume.
2b0c040049	Judas Iscariot, one of his disciples, the one who would betray him, said,
2b0c050054	“Why was this perfume not sold for three hundred denarii and given to the poor?”
2b0c06008f	Now he said this, not because he cared about the poor, but because he was a thief. He had the moneybag and would steal from what was put in it.
2b0c070047	Jesus said, “Allow her to keep what she has for the day of my burial.
2b0c08004b	You will always have the poor with you. But you will not always have me.”
2b0c09009c	Now a large crowd of the Jews learned that Jesus was there, and they came, not only for Jesus, but also to see Lazarus, whom Jesus had raised from the dead.
2b0c0a0052	The chief priests conspired together so that they might also put Lazarus to death;
2b0c0b0050	for it was because of him that many of the Jews went away and believed in Jesus.
2b0c0c0067	On the next day a great crowd came to the festival. When they heard that Jesus was coming to Jerusalem,
2b0c0d00a4	they took the branches of the palm trees and went out to meet him and cried out, “Hosanna! Blessed is he who comes in the name of the Lord, the King of Israel.”
2b0c0e003c	Jesus found a young donkey and sat on it; as it was written,
2b0c0f005f	“Do not fear, daughter of Zion; see, your King is coming, sitting on the colt of a donkey.”
2b0c1000be	His disciples did not understand these things at first; but when Jesus was glorified, they remembered that these things had been written about him and that they had done these things to him.
2b0c11007b	Now the crowd testified that they had been with him when he called Lazarus out of the tomb and raised him up from the dead.
2b0c12006f	It was also for this reason that the crowd went out to meet him, because they heard that he had done this sign.
2b0c130071	The Pharisees therefore said among themselves, “Look, you can do nothing; see, the world has gone after him.”
2b0c140051	Now certain Greeks were among those who were going up to worship at the festival.
2b0c150070	These went to Philip, who was from Bethsaida in Galilee, and asked him, saying, “Sir, we want to see Jesus.”
2b0c16004a	Philip went and told Andrew; Andrew went with Philip, and they told Jesus.
2b0c170056	Jesus answered them and said, “The hour has come for the Son of Man to be glorified.
2b0c180097	Truly, truly, I say to you, unless a grain of wheat falls into the earth and dies, it remains by itself alone; but if it dies, it will bear much fruit.
2b0c19006a	He who loves his life will lose it; but he who hates his life in this world will keep it for eternal life.
2b0c1a0086	If anyone serves me, let him follow me; and where I am, there will my servant also be. If anyone serves me, the Father will honor him.
2b0c1b0079	Now my soul is troubled and what should I say? 'Father, save me from this hour'? But for this reason I came to this hour.
2b0c1c007c	Father, glorify your name.” Then a voice came from heaven and said, “I have glorified it and I will glorify it again.”
2b0c1d0074	Then the crowd that stood by and heard it said that it had thundered. Others said, “An angel has spoken to him.”
2b0c1e0048	Jesus answered and said, “This voice did not come for me, but for you.
2b0c1f0052	Now is the judgment of this world: Now will the ruler of this world be thrown out.
2b0c200046	When I am lifted up from the earth, I will draw everyone to myself.”
2b0c210039	He said this to indicate what kind of death he would die.
2b0c2200a8	The crowd answered him, “We have heard from the law that the Christ will stay forever. How can you say, 'The Son of Man must be lifted up'? Who is this Son of Man?”
2b0c2300dd	Jesus then said to them, “The light will still be with you for a short amount of time. Walk while you have the light, so that darkness does not overtake you. He who walks in the darkness does not know where he is going.
2b0c240090	While you have the light, believe in the light so that you may be sons of light.” Jesus said these things and then departed and hid from them.
2b0c250052	Although Jesus had done so many signs before them, yet they did not believe in him
2b0c2600a8	so that the word of Isaiah the prophet would be fulfilled, in which he said: “Lord, who has believed our report, and to whom has the arm of the Lord been revealed?”
2b0c270041	For this reason they could not believe, for Isaiah had also said,
2b0c2800ae	“He has blinded their eyes, and he has hardened their hearts; otherwise they would see with their eyes and understand with their hearts, and turn, and I would heal them.”
2b0c29004c	Isaiah said these things because he saw the glory of Jesus and spoke of him.
2b0c2a00a0	But despite that, many of the rulers believed in Jesus; but because of the Pharisees, they did not admit it so that they would not be banned from the synagogue.
2b0c2b0056	They loved the praise that comes from people more than the praise that comes from God.
2b0c2c006d	Jesus cried out and said, “The one who believes in me, believes not only in me but also in him who sent me,
2b0c2d002d	and the one who sees me sees him who sent me.
2b0c2e0065	I have come as a light into the world, so that whoever believes in me may not remain in the darkness.
2b0c2f0083	If anyone hears my words but does not keep them, I do not judge him; for I have not come to judge the world, but to save the world.
2b0c300088	The one who rejects me and who does not receive my words, has one who judges him. The word I have spoken will judge him on the last day.
2b0c310083	For I did not speak for myself, but it is the Father who sent me, who has given me the command about what to say and what to speak.
2b0c320074	I know that his command is eternal life, so that is what I say—just as the Father has spoken to me, so I speak.”
2b0d0100c5	Now it was before the Festival of the Passover. Jesus knew that his hour had come to go out of this world and go to the Father. Having loved his own who were in the world, he loved them to the end.
2b0d020060	Now the devil had already put it into the heart of Judas Iscariot son of Simon, to betray Jesus.
2b0d030079	He knew that the Father had given everything over into his hands and that he had come from God and was going back to God.
2b0d04006a	He got up from dinner and took off his outer clothing. Then he took a towel and wrapped it around himself.
2b0d050089	Then he poured water into a basin and began to wash the feet of the disciples and dry them with the towel that he had put around himself.
2b0d060059	He came to Simon Peter, and Peter said to him, “Lord, are you going to wash my feet?”
2b0d070074	Jesus answered and said to him, “What I am doing you do not understand now, but you will understand this later.”
2b0d080080	Peter said to him, “You will never wash my feet.” Jesus answered him, “If I do not wash you, you have no share with me.”
2b0d09005d	Simon Peter said to him, “Lord, do not only wash my feet, but also my hands and my head.”
2b0d0a008c	Jesus said to him, “He who is bathed has no need, except to wash his feet, but he is completely clean; you are clean, but not everyone.”
2b0d0b005b	(For Jesus knew who would betray him; that is why he said, “Not all of you are clean.”)
2b0d0c0088	So when Jesus had washed their feet and taken his garments and sat down again, he said to them, “Do you know what I have done for you?
2b0d0d0052	You call me 'teacher' and 'Lord,' and you are speaking correctly, because so I am.
2b0d0e0069	If I then, the Lord and the Teacher, have washed your feet, you should also wash the feet of one another.
2b0d0f0051	For I have given you an example so that you should also do just as I did for you.
2b0d100076	Truly, truly, I say to you, a servant is not greater than his master; nor is a messenger greater than he who sent him.
2b0d110039	If you know these things, you are blessed if you do them.
2b0d1200ad	I am not speaking about all of you; I know those whom I have chosen—but this so that the scripture will be fulfilled: 'He who eats my bread lifted up his heel against me.'
2b0d130059	I tell you this now before it happens so that when it happens, you may believe that I AM.
2b0d14007e	Truly, truly, I say to you, he who receives whomever I sent, receives me, and he who receives me, receives him who sent me.”
2b0d150088	When Jesus said this, he was troubled in spirit. He testified and said, “Truly, truly, I say to you that one of you will betray me.”
2b0d160046	The disciples looked at each other, wondering of whom he was speaking.
2b0d170058	One of his disciples, whom Jesus loved, was lying down at the table against Jesus' side.
2b0d180057	Simon Peter motioned to this disciple and said, “Ask him who he is speaking about.”
2b0d190053	So he leaned back against the side of Jesus and said to him, “Lord, who is it?”
2b0d1a00ac	Then Jesus answered, “It is the one for whom I will dip the piece of bread and give it him.” So when he had dipped the bread, he gave it to Judas son of Simon Iscariot.
2b0d1b006c	Then after the bread, Satan entered into him, so Jesus said to him, “What you are doing, do it quickly.”
2b0d1c0048	Now no one who was lying down at the table knew why he said this to him.
2b0d1d00a2	Some thought that, since Judas had the moneybag, Jesus said to him, “Buy what we need to have for the festival,” or that he should give something to the poor.
2b0d1e0046	After Judas received the bread, he went out immediately. It was night.
2b0d1f0061	When Judas was gone, Jesus said, “Now the Son of Man is glorified, and God is glorified in him.
2b0d200045	God will glorify him in himself, and he will glorify him immediately.
2b0d2100b2	Little children, I am with you for still a short amount of time. You will look for me, and as I said to the Jews, 'Where I am going, you cannot come.' Now I also say this to you.
2b0d22007e	I am giving you a new commandment, that you should love one another; as I have loved you, so also you should love one another.
2b0d23005a	By this everyone will know that you are my disciples, if you have love one for another.”
2b0d240096	Simon Peter said to him, “Lord, where are you going?” Jesus answered, “Where I am going, you cannot follow me now, but you will follow later.”
2b0d25005d	Peter said to him, “Lord, why can I not follow you now? I will lay down my life for you.”
2b0d260096	Jesus answered, “Will you lay down your life for me? Truly, truly, I say to you, the rooster will not crow before you have denied me three times.”
2b0e01004d	“Do not let your heart be troubled. You believe in God, believe also in me.
2b0e02007e	In the house of my Father are many rooms. If it were not so, I would have told you, for I am going to prepare a place for you.
2b0e030076	If I go and prepare a place for you, I will come again and receive you to myself, so that where I am you will also be.
2b0e040028	You know the way to where I am going.”
2b0e05005e	Thomas said to Jesus, “Lord, we do not know where you are going, how can we know the way?”
2b0e06006a	Jesus said to him, “I am the way, the truth, and the life; no one comes to the Father except through me.
2b0e070068	If you had known me, you would have known my Father also. From now on you know him and have seen him.”
2b0e080055	Philip said to Jesus, “Lord, show us the Father, and that will be enough for us.”
2b0e0900ac	Jesus said to him, “I have been with you for so long and you still do not know me, Philip? Whoever has seen me has seen the Father. How can you say, 'Show us the Father'?
2b0e0a00b4	Do you not believe that I am in the Father and the Father is in me? The words that I say to you I do not speak from my own authority, but the Father living in me is doing his work.
2b0e0b006d	Believe me that I am in the Father, and the Father is in me, or else believe because of the works themselves.
2b0e0c0098	Truly, truly, I say to you, he who believes in me will do the works that I do, and he will do greater works than these because I am going to the Father.
2b0e0d005a	Whatever you ask in my name, I will do it so that the Father will be glorified in the Son.
2b0e0e0030	If you ask me anything in my name, I will do it.
2b0e0f002e	If you love me, you will keep my commandments,
2b0e10006c	and I will pray to the Father, and he will give you another Comforter so that he will be with you forever—
2b0e110096	the Spirit of truth. The world cannot receive him because it does not see him or know him. But you know him, for he lives with you and will be in you.
2b0e120034	I will not leave you alone; I will come back to you.
2b0e130073	Yet a short amount of time and the world will no longer see me, but you see me. Because I live, you will also live.
2b0e14005f	On that day you will know that I am in my Father, and that you are in me, and that I am in you.
2b0e1500a8	He who has my commandments and keeps them is the one who loves me, and he who loves me will be loved by my Father, and I will love him and I will show myself to him.”
2b0e160071	Judas (not Iscariot) said to Jesus, “Lord, why is it that you will show yourself to us and not to the world?”
2b0e1700a1	Jesus answered and said to him, “If anyone loves me, he will keep my word. My Father will love him, and we will come to him and we will make our home with him.
2b0e180076	He who does not love me does not keep my words. The word that you hear is not from me but from the Father who sent me.
2b0e19003d	I have said these things to you, while I am staying with you.
2b0e1a00a5	However, the Comforter—the Holy Spirit whom the Father will send in my name—he will teach you everything and he will remind you of everything that I said to you.
2b0e1b0085	I leave you peace; I give you my peace. I do not give it as the world gives. Do not let your heart be troubled, and do not be afraid.
2b0e1c00b7	You heard that I said to you, 'I am going away, and I will come back to you.' If you loved me, you would be glad because I am going to the Father, for the Father is greater than I am.
2b0e1d0051	Now I have told you before it happens so that, when it happens, you will believe.
2b0e1e0065	I will no longer speak much with you, for the ruler of this world is coming. He has no power over me,
2b0e1f0086	but in order that the world will know that I love the Father, I do just as the Father commanded me. Let us get up and go from here.”
2b0f010035	“I am the true vine, and my Father is the gardener.
2b0f020087	He takes away every branch in me that does not bear fruit, and he prunes every branch that bears fruit so that it will bear more fruit.
2b0f030047	You are already clean because of the message that I have spoken to you.
2b0f040094	Remain in me, and I in you. Just as a branch cannot bear fruit by itself unless it remains in the vine, so neither can you, unless you remain in me.
2b0f05007f	I am the vine, you are the branches. He who remains in me and I in him, he bears much fruit, for without me you can do nothing.
2b0f0600a1	If anyone does not remain in me, he is thrown away like a branch and dries up, and they gather the branches and throw them into the fire, and they are burned up.
2b0f070067	If you remain in me, and if my words remain in you, ask whatever you wish, and it will be done for you.
2b0f080060	My Father is glorified in this, that you bear much fruit and so prove that you are my disciples.
2b0f090045	As the Father has loved me, I have also loved you. Remain in my love.
2b0f0a007d	If you keep my commandments, you will remain in my love, as I have kept the commandments of my Father and remain in his love.
2b0f0b0066	I have spoken these things to you so that my joy will be in you and so that your joy will be complete.
2b0f0c0046	This is my commandment, that you love one another as I have loved you.
2b0f0d004e	No one has greater love than this—that he lay down his life for his friends.
2b0f0e003b	You are my friends if you do the things that I command you.
2b0f0f00ba	No longer do I call you servants, for the servant does not know what his master is doing. I have called you friends, for everything that I heard from my Father, I have made known to you.
2b0f1000d3	You did not choose me, but I chose you and appointed you so that you would go and bear fruit, and that your fruit should remain. This is so that whatever you ask of the Father in my name, he will give it to you.
2b0f110039	These things I command you, so that you love one another.
2b0f120046	If the world hates you, know that it has hated me before it hated you.
2b0f1300ac	If you were of the world, the world would love you as its own. But because you are not of the world and because I chose you out of the world, therefore the world hates you.
2b0f1400b7	Remember the word that I said to you, 'A servant is not greater than his master.' If they persecuted me, they will also persecute you; if they kept my word, they will also keep yours.
2b0f150062	They will do all these things to you because of my name, because they do not know him who sent me.
2b0f160069	If I had not come and spoken to them, they would not have sin, but now they have no excuse for their sin.
2b0f170025	He who hates me also hates my Father.
2b0f18008c	If I had not done the works that no one else did among them, they would have no sin, but now they have seen and hated both me and my Father.
2b0f190067	But this is in order to fulfill the word that is written in their law, 'They hated me without a cause.'
2b0f1a009b	When the Comforter—whom I will send to you from the Father, that is, the Spirit of truth, who goes out from the Father—comes, he will testify about me.
2b0f1b0049	You are also testifying because you have been with me from the beginning.
2b10010044	“I have spoken these things to you so that you will not fall away.
2b1002008e	They will throw you out of the synagogues. But the hour is coming when everyone who kills you will think that he is offering a service to God.
2b10030048	They will do these things because they have not known the Father nor me.
2b100400be	I have spoken these things to you so that when their hour comes, you will remember that I told you about them. I did not tell you about these things in the beginning, because I was with you.
2b10050050	But now I go to him who sent me, yet none of you asks me, 'Where are you going?'
2b1006004b	But because I have said these things to you, sadness has filled your heart.
2b1007009c	But truly I tell you, it is better for you that I go away. For if I do not go away, the Comforter will not come to you, but if I go, I will send him to you.
2b10080073	When he comes, the Comforter will prove the world to be wrong about sin, about righteousness, and about judgment—
2b1009002d	about sin, because they do not believe in me;
2b100a0055	about righteousness, because I am going to the Father, and you will no longer see me;
2b100b0044	and about judgment, because the ruler of this world has been judged.
2b100c0048	I have many things to say to you, but you would not understand them now.
2b100d00c3	But when he, the Spirit of Truth, comes, he will guide you into all the truth, for he will not speak from himself. But he will say whatever he hears, and he will tell you things that are to come.
2b100e0056	He will glorify me, because he will take from what is mine and he will tell it to you.
2b100f0081	Everything that the Father has is mine. Therefore, I said that the Spirit will take from what is mine and he will tell it to you.
2b1010006f	In a short amount of time you will no longer see me, and after another short amount of time you will see me.”
2b101100e4	Then some of his disciples said to one another, “What is this that he says to us, 'A short amount of time you will no longer see me and after another short amount of time you will see me,' and, 'Because I go to the Father'?”
2b10120078	Therefore they said, “What is this that he says, 'A short amount of time'? We do not know what he is talking about.”
2b101300dc	Jesus saw that they wanted to ask him, and he said to them, “Is this what you are asking yourselves, what I meant by saying, 'A little while and you will no longer see me, and again a little while and you will see me'?
2b1014009b	Truly, truly, I say to you, you will weep and lament, but the world will be glad. You will become full of sadness, but your sorrow will be turned into joy.
