2800000007	Matthew
3102120055	kelemane Tai pora he amikhan duijon ke ekjon Atma bonai kene Baba Isor ke milai dise.
31021300a8	Etu karone apuni khan etiya dusra desh aru nachina manu nohua hoise. Hoile bhi, etiya apnikhan to pobitro manu khan logote Isor laga ghor te thaki thaka manu hoi jaise.
3102140085	Apuni khan ke apostle aru bhabobadi khan laga mojbut kotha uporte bonaise, aru Jisu Khrista tai nijorke ekta bisi dorkar pathor dise.
3102150075	Jun he dangor ghor ke eke logote mojbut pora dhuri rakhise, aru Probhu te ekta pobitro mondoli hoi kene uthi thakibi,
3102160055	aru Khrista te apnikhan ke milai kene bonai dise, juntu te Isor laga Atma thaki jabo.
310301004e	Etu nimite moi, Paul, apuni Porjati khan nimite, Khrista Jisu laga bondhi ase.
3103020053	Jodi apuni Isor laga kripa kotha hunise juntu Isor pora moike dise apnikhan nimite,
310303005d	juntu moike prokahit kori dise, utu lukai kene rakha kotha juntu moi age te olop likhi loise.
310304005f	Jitia apuni etu kotha porhibo, apuni Khrista laga asurit aru bhitor kotha to bujhi bole paribo,
310305009e	poila te etu kotha to dusra jamana khan ke janai diya nai, hoile bhi ekta sob kotha he Atma pora tai laga pobitro apostle aru bhabobadi khan pora janai dise--
310306009a	aru Porjati khan bhi Jisu Khrista laga waris ase aru Tai laga gaw laga bhag ase aru susamachar laga kosom dwara taikhan bhi Isor diya kosom te bhag loise,
310307006c	etu nimite he moi Tai laga sewa korise, Isor laga anugrah pora kaam kori thaka aru asirbad morom moike dise.
31030800a4	Moi pobitro manu bhitor te sobse chutu ase, Khrista laga bisarikena khotom kori bole napara dhun kotha Porjati khan ke prochar koribo nimite etu anugrah moike dise,
310309008d	aru sobke juntu tai laga asol maksad to ki ase etu dikhai dibo, ekta hosa kotha juntu Isor pora sob jinis bona homoi te lukai kene rakhidise-
31030a0089	etu hoile girja dwara he sob cholawta aru adhikari khan, jun sorgo jagate ase, taikhan Isor laga bisi kisim gyaan thaka to janibole pabo,
31030b0061	kitia bhi khotom nohobole bhabona juntu Isor pora amikhan laga Probhu Khrista Jisu logote korise,
31030c0048	amikhan Khrista logote biswas pora mon dangor kori kene tai usorte jabo.
31030d0080	Etu nimite moi anurodh kori ase apuni khan ke, mon chutu na koribi kelemane moi dukh pa to apnikhan laga labh hobole nimite ase.
31030e0032	Etu nimite moi Baba Isor usorte athukari kene ase,
31030f0048	jun pora sob dol laga ghor manu khan ke sorgo aru prithibi te naam dise,
310310007a	titia Isor laga dhun aru morom laga asis pora apuni ke dibo aru apuni laga bhitor te thaka manu ke Atma pora takot koribo,
3103110067	etu hoile Khrista apuni laga mon bhitor te biswas dwara thakibo paribo, aru morom te thaki bole paribo,
3103120078	titia apuni sob pobitro manu khan logote milikena bujhi bole paribo, kiman lamba aru kiman bhitor, aru kiman untcha ase,
3103130098	aru Khrista laga morom bujhi bo paribo, etu morom to gyaan pora bhi bisi dangor ase, etu sob to Isor laga bhal kaam pora amikhan uporte bhorta hoi jabo.
310314009c	Isor usorte amikhan ki mangile bhi aru bhabona korile bhi sob to kori diye, aru juntu takot amikhan ke chulai ase etu laga itcha te he sob to pura hoi jabo,
3103150066	Isor ke mohima hobi girja te aru Khrista Jisu dwara ahibole yug sob te, etiya pora hodai nimite. Amen.
3104010096	Etu nimite ami Isor laga bondhi ghor te thaka manu, apnikhan ke utsah kori ase juntu kaam kori bole apnikhan ke matise utu thik pora kori kene berabi,
310402004c	nomro aru norom hoi kene, dhorjo kori kene, ekjon-ekjon ke morom te thakibi,
3104030041	shanti pora Atma bhitor te ekta hoi kene thaki bole kosis koribi.
3104040062	Ekjon he gaw ase, aru ekjon Pobitro Atma ase, jineka apnikhan ke ekta bhabona kori kene mati sele,
3104050027	ekjon Isor, ekta biswas, ekta baptizma,
310406005f	Ekjon Isor aru sob laga Baba, jun sob laga uporte ase, aru sob pora ase, aru sob bhitor te ase.
310407004c	Etiya amikhan sobke anugrah dikene ase Khrista laga inam laga ujon hisab te.
3104080088	Etu nimite tai koise: “Jitia tai uporte uthise, Tai dhuri kene thaka khan ke dhuri kene loi jaise, Aru manu khan ke inam khan dise.”
310409006e	To etu laga motlob to ki ase “Khrista uthise,” hoilebi tai prithibi laga sob pora niche bhag te bhi jaise?
31040a0089	Tai jun nichete jaise utu tai he ase jun sob sorgo khan pora bisi uporte bhi uthise, titia Tai sob jinis khan ke bhorta kori bole paribo.
31040b0078	Aru Khrista pora kunba ke apostle, kunba ke bhabobadi, kunba ke procharok, aru kunba ke palok aru hikhok kori bole dise,
31040c0073	pobitro manu khan ke thik kori bole nimite, mantri khan laga kaam khan aru Khrista laga gaw ke hikai dibole nimite,
31040d0075	Isor laga chokra laga gyaan te ekta biswas te napuncha tak, ekta pura aru thik manu hobo nimite, pura Khrista nisena,
31040e009d	titia amikhan aru bacha nisena nahobo, age piche nahilibo, niyom laga sob hawa te loi najabo, manu khan laga thoga baji te, aru chalak kaam khan te nagiribo.
31040f0063	Kintu morom pora hosa kotha kobo, aru sob jinis te uthibo, Tai logote jun matha ase, Khrista nijor,
31041000b9	Jun pora pura gaw thik pora mili kene ekta hoijai, aru bhag sob pora nijor kaam kori kene ekta bhag logote ekta bhag mili jai, etu pora gaw ke hikai, nijor pora morom te bonai uthibole.
310411008f	Etu nimite ami koi ase, aru Probhu naam te utsah di ase, etiya pora apnikhan Porjati khan misa-misi bhabona te thakikena bera nisena na koribi.
31041200ba	Bujhi bole para takot to andhar te rakhi kene ase, aru Isor laga jibon pora alag hoi kene ase, kele koile taikhan monte buddhi nai aru Isor ke taikhan laga mon tan hoi kene thaka nimite.
3104130078	Jun khan nijor bhabona ke morai dise, aru nijorke bebichari kaam nimite cholai se, aru gaw mangso kaam te berai thakise.
310414003a	Hoile bhi apnikhan eneka pora Khrista laga kotha hika nai,
310415007e	eneka hoile apnikhan utu hobi juntu apnikhan tai laga hunise, aru Jisu pora jineka hikai se, juntu hosa to Jisu bhitor te ase.
3104160076	Titia apnikhan utu purana manu laga poila kotha khan phelai dibi, juntu misa-misi ase thoga baji laga lalchi khan ase,
3104170032	Aru apnikhan laga bhabona laga atma te notun hobi,
310418005f	Aru ta te apuni khan utu notun manu hobi jun Isor laga protima ase- dharmikta aru pobitrota te.
3104190079	Etu nimite misa phelai dibi, sob manu dusra manu logote hosa kotha kobi kele koile amikhan ekjon-dusra-jon laga bhag ase.
31041a005d	Apnikhan khong hobi, aru paap na koribi: apnikhan laga khong uporte din khotom hobole nadibi.
31041b0023	Bhoot khan ke bhal homoi to nadibi.
31041c00d6	Taikhan jun khan chor kore, taikhan chor nakori jabi. Ulta, tai kaam kori bole lage, tai laga hath khan pora utu kaam khan kori bole dibi juntu bhal ase hoile bhi, titia tai dusra ke dibole paribo junke dorkar ase.
31041d00a2	Apnikhan laga mukh pora misa-misi kotha khan ulabole nadibi, hoile bhi juntu kotha dusra ke uthai dibole nimite bhal ase, eneka pora huni thaka khan anugrah pabo.
31041e007d	Aru Isor laga Pobitro Atma ke mon dukh kori bole nadibi, juntu pora apuni khan ke paap pora bachai diya laga dinte daag dise.
31041f006f	Sob tita khan, biya pa-a, khong, hala, aru gali diya khan apnikhan pora hatai dibi, sob biya laga bhabona khan.
3104200078	Aru ekjon-ekjon ke morom koribi, norom mon rakhibi, maph koribi, jineka Isor pora Khrista dwara apnikhan ke maph korise.
3105010062	Etu karone, Isor pora morom kora bacha khan nisena, apnikhan bhi Isor laga niyom khan koribo lage,
3105020095	aru morom te bera bhi, jineka Khrista amikhan ke morom korise aru amikhan nimite tai laga jibon Isor ke ekta mitha sugandh thaka nisena bolidan dise.
3105030091	Kintu bebichari aru letera kaam khan aru lalchi huwa, etu kaam khan pora apnikhan uporte bodnam hobo nadibi kele koile apnikhan pobitro manu ase,
310504007b	aru letera aru murkho kotha khan nohoile bhi biya kotha pora dhamali kora thik nai kintu dhanyavad diya laga kotha he kobi.
3105050090	Etu bhal pora jani bhi, bebichari, nohoile letera, nohoile lalchi, aru murti puja kora- eitu khan sob Khrista aru Isor laga rajyote jaga napabo.
310506008e	Kun manu pora bhi apnike eku motlob nathaka kotha pora thogabo nadibi, kele koile etu kotha namana bacha khan uporte Isor laga khong to ahibo.
310507002e	Etu karone, eneka manu khan logote namili bhi,
310508007d	kele koile poila apnikhan andhera te thakise, kintu etiya apnikhan Probhu logote ujala te ase. Ujala laga bacha nisena berabi
310509004c	-kele koile puhor laga phol to sob bhal niyom, dharmikta aru hosa khan ase-,
31050a0030	Hoshiar pora Probhu laga itcha janikena thakibi.
31050b0060	Andhera te phol nadhura kaam kora manu khan logot namilibi, hoile bhi taikhan ke ujala te anibi.
31050c0041	Kilekoile taikhan lukai kene kora kaam khan kobole bhi sorom ase.
31050d0058	Kintu pohor te sob jinis khan dikhi jai, kelemane ki dikhi bole pare, etu sob pohor ase.
31050e008d	Etu nimite Isor kotha te eneka likha ase, “Uthi bhi, jun ghumai ase, Aru mora pora uthi jabi, Aru Khrista laga pohor apuni uporte ahibo.”
31050f005b	Hoshiar pora sai thakibi, apuni kineka berai- murkho manu nisena nohoi kintu gyaani nisena,
3105100039	homoi to para tak chola bhi kele koile din khan biya ase.
3105110050	Etu nimite, murkho nahobi, kintu Probhu laga ki itcha ase etu bujhi bole koribi.
3105120082	Modhu pora nisa nohobi, kelemane etu pora apuni laga jibon sob khotom kori dibo. Kintu, Pobitro Atma pora bhorta hoi kene thakibi,
3105130092	ekjon-ekjon logote bhajan aru gana khan, aru pobitro gana khan, Probhu ke apuni laga mon bhitor pora gana kora khan aru sundur pora bajana koribi,
3105140058	Sob homoi te Baba Isor aru amikhan laga Probhu Jisu Khrista laga naam te dhanyavad dibi,
3105150049	Pura mon pora Khrista karone nijorke ekjon-ekjon logot mili kene thakibi.
3105160041	Isor ke diya nisena, maiki khan nijor mota ke pura mon pora sabi.
3105170081	Kilekoile ekjon mota to maiki laga matha ase jineka Khrista ekta girja laga matha ase- tai nije he ekjon gaw laga tran-korta ase.
3105180063	Etu nimite jineka girja to Khrista nichete ase, etu nisena maiki khan sob tai laga mota nimite ase.
310519007f	Mota khan, apnikhan laga maiki khan ke morom koribi jineka Khrista tai laga girja ke korise aru etu nimite tai nije ke di dise,
31051a006a	Titia tai pora eitu khan ke pobitro kori dibo, taike Isor kotha loi kene pani pora dhulai sapha kori dibo,
31051b00d0	titia Khrista nijor nimite ekta sonman laga girja ase koi kene dibo, eku bhi dagi nathaki kene nohoile bhi tera, nohoile bhi dusra eku bhi biya nathaka, kintu titia tai pobitro aru eku bhi galti nathaka hobo.
31051c0091	Etu nisena mota khan bhi nijor maiki ke nijor gaw nisena morom koribo lage. Jun mota nijor maiki ke morom kore tai nijorke morom kora nisena ase.
31051d0082	Kilekoile kunbi nijor gaw ke biya nalage, kintu tai bhal pora khilai aru sapha rakhe, jineka Khrista tai laga girja ke morom kore.
31051e0031	Kelemane amikhan tai laga gaw laga bhag khan ase.
31051f006c	“Etu karone ekjon mota tai nijor baba aru ama ke chari kene nijor maiki logote ekta gaw hoi kene thake.”
310520005f	Etu ekta bisi dangor bujhi bo napara kotha ase, kintu ami Khrista aru girja laga kotha koi ase.
3105210091	Kineka hoile bhi, apuni khan sobke koi ase, nijorke morom kora nisena nijor maiki ke morom koribi, aru maiki khan nijor mota ke sonman dibo lage.
3106010052	Bacha khan, Probhu dwara ama baba laga kotha mani bhi, kele koile etu he thik ase.
3106020057	“Tumi laga baba aru ama ke sonman koribi” -juntu poila hukum ase kosom thaki kene-,
3106030056	“Titia tumi nimite bhal hobo, aru tumi prithibi te lamba jibon thaki bole paribo.”
3106040080	Baba khan, apnikhan laga bacha khan ke khong hobole nadibi. Hoile bhi, taikhan ke Isor laga niyom te aru hisab te dangor koribi.
3106050087	Sewak khan, tumikhan laga mon sapha pora, malik logote kotha mani kene, bhoi pora aru kapi kene thaki bhi, jineka Khrista usorte thake,
3106060098	khali suku usorte nohoi, jineka manu khan ke khushi kori bole nimite kore, hoile bhi Khrista laga noukar khan nisena, atma pora Isor laga monjur koribi,
310607004f	bhal niyom pora sewa koribi Isor laga naam pora, manu laga naam pora nohoikena,
310608006e	jani bhi jun manu bhal kaam koribo, etu manu Isor pora pabo, tai nokor hoile bhi nahoile ajad thaka hoile bhi.
31060900af	Malik khan, taikhan nimite bhi eneka he kori bhi. Gali kene bhoi nakhila bhi. Apnikhan jani ase, apnikhan aru taikhan laga Malik sorgote ase, aru Tai logot te eku bhagsak nai.
31060a0040	Hekh te, Probhu logote thakibi aru tai laga takot te sakti pabi.
31060b006f	Isor laga sob hathiar khan lagai lobi, titia apnikhan bhoot laga chalak khan bhirodh te khara kori bole paribo.
31060c00f3	Kilekoile amikhan gaw mangso aru khun logote lorai kora nohoi, hoile bhi biya niyom khan logote, biya takot khan logote, etu duniya laga andhar-laga-rajakhan laga biya khan logote, utcha jaga khan te thaka biya atma khan logote lorai kori ase.
31060d0086	Etu nimite apuni khan Isor laga hathiar khan loi lobi, titia apuni khan biya dinte khara hobole paribo, aru sob kori kene, khara hobo.
31060e0053	Khara hobi, apuni laga komor te hosa bandi lobi, aru chati te dharmikta bandi lobi,
31060f0059	aru apuni laga theng khan te susamachar laga shanti nimite juta lagai kene taiyar koribi.
310610006f	Sob somoite, biswas laga dhal lobi, etu hoile biya jon pora jui laga tir mari thaka to khotom kori bole paribo.
310611005b	Aru poritran laga loha-laga-topi pindhi lobi, aru Atma laga dao, juntu Isor laga kotha ase.
31061200cc	Sob somoite Pobitro Atma pora prathana kori bhi, ki lagi ase etu sob mangi kene prathana koribi. Etu sob koribo nimite, hodai taiyar aru hoshiar thakibi aru pobitro manu khan nimite hodai prathana koribi,
3106130098	Aru ami nimite to, kotha kobole nimite sandesh dibi, tine hole ami bhoi nakori kene mukh khuli bo, susamachar laga lukai kene rakha janai dibole nimite.
3106140074	-Juntu nimite moi noukar hoi kene ekjon janai diya manu ase-, titia moi bhoi nakori kene kobo, jineka moi kobo lage.
3106150092	Aru ami ki kori ase, kineka kori ase apuni khan bhi janibo, Tychicus, Probhu te thaka ekjon morom aru biswas thaka bhai pora apnikhan ke koi dibo,
3106160089	Junke moi apnikhan usorte thik etu nimite he pathai ase, titia amikhan laga kaam khan janibole paribo, aru apnikhan laga mon dangor hobo.
3106170059	Sob bhai khan logote shanti aru morom thakibi, biswas pora Baba Isor aru Jisu khrista te.
3106180077	Aru kunkhan Probhu Jisu Khrista ke kitia bhi biya nohobole laga morom kore taikhan logote Isor laga anugraha hobo dibi.
320000000b	Philippians
32010100a7	Paul aru Timothy, Jisu Khrista laga noukar khan, kun Khrista nimite alag kori kene Philippi sheher te thaki ase, aru taikhan logote thaka cholawta aru porisharok khan.
320102005b	Probhu Jisu Khrista laga anugraha aru Baba Isor laga shanti apuni khan logote thakibo dibi.
3201030041	Moi apuni khan ke yaad kori kene Isor ke ami laga dhanyavad diye,
3201040055	hodai, moi apuni khan nimite prathana kori thake, aru bisi khushi pora prathana kore.
320105004b	Kelemane apnikhan Isor laga kotha nimite moi logote shuru pora aji tak ase.
3201060095	Etu nimite, moi sob kaam te mon dangor hoi kene ase, Tai kun apuni khan logote bhal kaam korise Jisu Khrista wapas naha tak etu sob kaam pura koribo.
320107010a	Moi eneka bhabona kora to bhal ase kelemane ami laga monte apuni khan ase. Apuni khan moi logote Isor laga susamachar prochar kora kaam te hodai thakise aru Tai nimite dukh paikene koidi ekta thaka homoi te, moike nachari kene hodai prathana pora modot kori thakise.
320108006e	Kelemane Isor ami laga sakhi ase, Jisu Khrista pora morom kora nisena moi apuni khan ke hodai yaad kori thake.
3201090084	Etu he ami laga prathana ase: apuni khan laga morom bisi hoi kene Isor laga gyaan aru sob bujhi bole thaka to bujhi paribole nimite.
32010a007e	Etu pora ki bhal ase, etu apnikhan bujibo, aru Khrista wapas naha tak, apuni khan hosa thakibo aru mon dikene pobitro thakibo,
32010b007d	aru Jisu Khrista pora aha laga dharmikta laga phol pora bhorta hoi jabo aru Isor laga mohima aru aradhana hodai kori thakibo.
32010c007d	Moi apuni khan ke etu janai dibole mon ase, bhai khan, moi logote ki hoise etu sob susamachar ke age loi jabole nimite hoise.
32010d0077	Aru etu nisena, Khrista nimite moike luha pora bandi kene rakha homoi te sipahi aru sob manu khan ujala aha to dikhise.
32010e00be	Biswasi bhai khan moike luha pora bandhi kene rakha to dikhi kene Probhu uporte bharosa korise aru taikhan dusra manu khan ke bhoi nakori kene Isor laga kotha kobole nimite mon dangor hoise.
32010f007c	Kunba to suku jola pora Khrista laga prochar kori ase, aru kunba khan bhal mon loi kene Khrista laga kaam kori kene jai ase.
3201100079	Kunba manu khan morom pora etu kaam korise, kelemane taikhan jane Isor laga kotha nimite moike yate khara kori rakha ase.
320111009e	Kintu kunba manu khan nijor laga labh nimite Khrista laga kaam kori ase, mon dikena nohoi. Taikhan bhabe moi yate koidi thaka homoi te moike dukh dibo paribo.
320112008c	Titia hoile ki? Kotha to etu he ase, ki rasta pora hoile bhi Khrista ke prochar kori diya te he moi khushi kori ase. Hoi, moi khushi koribo,
3201130069	kelemane moi jani ase apuni khan laga prathana aru Jisu Khrista laga Atma laga modot pora moi bachi jabo.
32011400e7	Moi laga monte itcha thaka aru asha kora to moi kitia bhi sorom nakhabo, aru moi mon dangor kori kene thaki ase, etiya bhi aru hodai, Khrista ke moi laga gaw pora hodai untcha te uthai thakibo, jinda thakile bhi aru mori jaile bhi.
320115004f	Kelemane moi jinda thakile Khrista nimite aru mori jaile etu moi laga labh ase.
320116009f	Kintu jodi moi gaw mangso te jinda thake, titia hoile etu moi nimite bhal phol ulabo nimite moi kaam kori bole laga ase. Kintu moi ki to basi lobo? Moi najane.
320117008c	Kelemane moi etu duita majote phasi kene ase. Moi laga itcha etu gaw chari kene Khrista logote thaki bole mon ase, etu he sob pora bhal ase,
3201180046	kintu gaw mangso te thaki bole dorkar thaka to apnikhan nimite he ase.
32011900a5	Aru eitu khan sob bhabona kora pichete, moi jane apuni khan logote thaki kene Isor laga kaam kori kene jabo, khushi pora apuni khan laga biswas dangor hobole nimite,
32011a00a1	etu pora apuni khan moike saikene Jisu Khrista uporte biswas kori kene Tai laga naam te phutani kori bole paribo jitia moi apuni khan ke lok kori bole aru ahibo.
32011b012f	Apuni khan laga jibon laga niyom khan to Khrista laga susamachar logot milaikena thakibi, titia moi apuni khan logote thakile bhi nathakile bhi, moi apuni khan to biswas te bhal pora khara kori ase, aru ekjon-ekjon logote mili kene susamachar laga biswas nimite kaam kori ase koi kene moi hunibo nimite.
32011c00cd	Aru apnikhan laga dushman khan ke kitia bhi bhoi nokoribi. Taikhan eneka kora to taikhan khotom hoi jabole laga chihna ase, kintu apuni khan nimite te etu to poritran pabole laga ase, juntu Isor pora diye.
32011d0094	Kelemane etu apuni ke eku daam noloikene Jisu Khrista nimite dise, khali Taike biswas kori bole nimite nohoi, kintu Tai nimite dukh kosto kori bole,
32011e0066	apuni khan dikhise moi ki logote lorai kori ase, aru etiya apuni khan moi pora eitu khan sob huni ase.
32020100c8	Etu nimite, jodi Khrista laga naam pora mon dangor kori diya kotha thakile, jodi morom pora mon aram kori diya kotha thakile, jodi Pobitro Atma laga sangoti thakile, jodi nomro daya aru morom thakile,
3202020078	tinehoile ami laga khushi aru bhi bisi bhorta kori dibi, eke morom thaki kene, atma te mili kene, aru ekta bhabona hobi.
3202030075	Nijor nimite te bhabona kori kene kaam nokoribi. Kintu chutu hoi kene dusra khan ke nijor pora bhi bisi bhal bhabibi.
3202040054	Nijor pora ki bhal pai etu nokoribi, kintu dusra pora ki bhal pai ase, etu bhi sabi.
3202050042	Jisu Khrista kineka thakise etu nijor pora bhabona kori kene sabi,
3202060084	Kun, Tai Isor laga roop loi kene thakise, Kintu Tai Isor logote nijorke eke nisena bhabona kora nai Juntu ke Tai dhuri kene rakhibo.
320207008d	Hoile bhi, Tai nijorke eku nathaka korise Aru ekjon noukar nisena thakise, Aru ekjon manu nisena jonom loise, Aru Taike manu nisena he paise,
320208004c	Tai mori bole ja homoi tak kotha mani kene thakise, Cross te mora homoi tak!
3202090061	Etu nimite Isor bhi Taike utcha te uthai dise Aru Tai laga naam sob naam pora utcha te rakhidise.
32020a0096	Isor eneka kori dise kelemane Jisu Khrista laga naam te sob manu athukaribo, Kunkhan sorgote aru prithibi aru mati nichete ase taikhan sob athukaribo,
32020b0073	Aru kiman manu ase taikhan sob Jisu Khrista he Probhu ase koi kene shikar koribo, Aru Baba Isor laga mohima koribo.
32020c00d2	Etu nimite, moi morom kora bhai khan, apuni khan hodai kotha mani thaka nisena, khali moi thaka homoi te he nohoi, hoile bhi moi nathaka homoi te bhi, Isor ke bhoi kori kene nijor laga jibon nimite kaam koribi.
32020d004e	Kelemane Isor apuni khan logote bhal kaam kori bole nimite Tai laga itcha ase.
32020e0042	Apuni ki kaam kori ase etu jhagara aru sikayat nakori kene koribi,
32020f00c6	etu pora apuni eku bodnam napaikena sapha thakibo, eku daag nathaka Isor laga bhal bacha khan hoi kene thakibo, aru prithibi laga biya aru paapi jamana majot te apnikhan ekta puhor hoi kene thakibo.
32021000ba	Jibon laga kotha dhori kene thakibi jitia tak Khrista wapas nahe, etu pora moi ki kaam kori kene polaise etu te moi phutani kori bole paribo aru dukh pa-a eku labh huwa nai eneka nokobo.
320211006f	Aru jodi apuni khan laga biswas nimite moike bolidan nisena hali dile bhi, moi apuni khan logote khushi koribo.
320212003e	Etu nisena apuni khan bhi moi logote khushi aru anondo koribi.
32021300b8	Kintu moi Probhu Jisu Khrista uporte biswas ase apuni khan logote Timothy ke joldi pathai dibole nimite, etu pora apuni khan ki kaam kori ase etu jani kene mon dangor kori bole paribo.
3202140068	Kelemane tai nisena moi logote aru dusra kun bhi nai, apuni khan nimite tai hosa pora chinta kori thake.
3202150065	Kelemane taikhan sob nijor nimite he chinta kori thake, Jisu Khrista laga kaam nimite eku chinta nai.
32021600a3	Kintu tai kineka ase apuni khan jane, aru ekjon chokra tai laga baba nimite ki ase, etu nisena, tai moi logote Isor laga susamachar nimite sewa kori thaka jon ase.
3202170058	Etu nimite moi ki koribo etu saikene para tak joldi taike apuni khan logote pathai dibo.
3202180057	Kintu moi Probhu uporte pura biswas ase moi nijor bhi apuni khan ke joldi sabole ahibo.
32021900f0	Kintu moi bhabe Epaphroditus ke apuni khan logote joldi pathai dibole nimite dorkar ase. Tai moi laga bhai ase aru eke logote kaam kora sipahi ase, aru apuni khan nimite Isor laga khobor bukha manu ase, kun pora moi laga kaam te modot kore.
32021a0083	Tai apuni khan logote thaki bole mon juwa to dikhise aru tai bemar ase koi kene apuni khan hunise koi kene tai bisi mon dukh hoise.
32021b00bc	Kilekoile, tai bemar howa to olop pora mora nai. Kintu Isor he tai uporte daya korise, aru khali taike he nohoi, kintu moi uporte bhi, etu pora moi dukh uporte dukh hoi nathakibole nimite.
32021c0092	Etu nimite moi taike joldi apuni khan logote pathai dibo, apuni khan taike dikhi kene bisi khushi hobo, aru etu pora moi laga dukh komti hoi jabo.
32021d0042	Etu nimite taike grohon koribi aru tai nisena manu ke sonman dibi.
32021e00df	Kelemane Khrista laga kaam nimite tai mori bole thaka pora jinda hoi kene ase. Tai pora moike sewa kori bole nimite tai laga jibon dise aru apuni khan moi nimite ki kori bole para nai, etu sob tai pora he moi nimite korise.
32030100ac	Ami laga bhai khan, Probhu logote khushi koribi. Etu kotha ami apuni khan logote hodai likhi thaka to ami nimite eku dukh nai, aru etu pora apuni khan ke bachai kene rakhe.
32030200a0	Kutta berai thaka khan ke hoshiar pora sabi, biya kaam kora manu khan pora hoshiar koribi, kun manu gaw mangso kati bole bisare, eitu khan pora hoshiar thakibi.
32030300aa	Kelemane amikhan sunnot kori diya manu ase- aru amikhan Isor laga Atma pora mohima kore, aru Jisu Khrista laga naam te phutani kore, aru gaw mangso laga eku itcha nakore.
32030400ba	Hoile bhi, moi nijor bhi kitia ba gaw mangso ke biswas kori kene thakibo pare. Jodi kunba manu tai nijor laga gaw te biswas kore, titia hoile moi nimite to apuni khan pora bhi bisi hobo.
32030500a0	Moike ath dinte sunnot kori dise, Israel laga manu, Benjamin laga jat pora, sob Ibrani manu khan laga ekjon Ibrani; aru niyom hisab te, ekjon Pharisee manu ase.
3203060079	Moi laga itcha nimite, moi girja khan ke dukh di thakise, aru niyom laga dharmikta te, moi eku biya nathaka manu thakise.
320307005b	Kintu moi nimite ki labh thakise, etiya Jisu Khrista usorte eitu khan sob to nuksan he ase.
32030800f6	Kintu hosa te, etiya, moi laga Probhu Jisu Khrista ke janibo para laga gyaan usorte eitu khan sob moi nimite nuksan he ase. Tai nimite moi sob jinis khan chari dise- aru eitu khan sob eku kaam nathaka ase- etu pora moi Khrista ke janibole nimite,
32030900c9	Aru Tai logote thaki bole nimite, nijor laga niyom pora dharmik thaki bole nohoi, kintu Jisu Khrista logote biswas pora thaki bole nimite- Isor pora diya biswas laga dharmik jibon te thaki bole nimite.
32030a007d	Etiya, moi Tai punoruthan huwa laga takot janibole mon ase, aru Tai laga dukh kosto te bhag lobo aru mora te Tai nisena hobo,
32030b0041	titia moi bhi mora pora jinda hoi jabo, etu he moi laga asha ase.
32030c009e	Moi eitu khan sob pai loise aru moi sob thik hoise eneka nohoi, kintu ki nimite Jisu Khrista pora moike dhori kene rakhise, etu pabole moi bhi kosis kori ase.
32030d00a0	Bhai khan, moi etiya bhi etu paise koi kene bhabona kora nai. Kintu ekta kaam moi kore: pichete ki ase etu pahori kene age te ki ase etu nimite he bhabona kore,
32030e0055	Jisu Khrista nimite Isor pora mati luwa nisena moi inam pabole nimite kosis kori ase.
32030f009c	Etu nimite moi khan bujhi bole para manu nisena eitu khan bhabi kene thakibo; jodi apuni khan alag bhabi thake, Isor pora apuni khan ke etu bhi dikhai dibo.
3203100062	Hoilebi, amikhan kun jagate punchi kene thakile bhi, amikhan logote ki ase etu dhori kene thakibo.
32031100b2	Bhai khan, moi kineka ase etu saikene apnikhan bhi eneka koribi. Amikhan ke saikene kaam kori thaka khan, kun apnikhan majote te thake, taikhan kineka ase, etu bhal pora sai bhi.
320312009f	Bisi manu berai ase- kun nimite moi apuni khan ke hodai koi thake, etiya bhi moi apuni khan ke kandi kene koi ase- taikhan Khrista laga Cross laga dushman ase.
32031300c5	Taikhan biya pora khotom hoi jabo, kelemane taikhan laga pet he taikhan laga Isor ase, aru taikhan phutani kori thaka to sorom khai jabo. Taikhan prithibi laga kotha khan nimite bhabona kori thake.
3203140076	Kintu amikhan laga desh to sorgote ase, aru etu jaga pora amikhan laga Tran-Korta, Probhu Jisu Khrista ke rukhi thake.
320315009b	Tai amikhan laga purana gaw ke Tai laga pobitro gaw nisena bonai dibo, Tai laga mohan takot pora aru sob jinis ke Tai logote aru Tai nijor nichete rakhibo.
32040100e8	Etu nimite, ami laga bhai khan, moi apnikhan ke morom kore aru bhabi thake, apnikhan moi laga khushi aru moi laga mukut khan ase, apnikhan etu nisena Probhu logote biswas te bhal pora khara hoi kene thaki bhi, morom laga sathi khan.
320402007b	Moi Euodia khan ke anurodh kori ase, aru moi Syntyche ke bhi anurodh kori ase, Probhu logote ekta bhabona hoi kene thakibi.
320403010f	Hoi, moi apuni khan ke hudise, moi laga hosa sathi khan, etu mahila khan ke modot kori bole nimite kunkhan dukh kori kene moi logote Isor laga kotha prochar korise, moi logote kaam kora manu Clement aru dusra khan, kunkhan laga naam to Jibon laga Kitab te likhi kene ase.
3204040049	Probhu logote hodai khushi koribi. Aru bhi moi kobo, hodai khushi koribi.
3204050061	Apuni nomro hoi kene thaka to manu khan ke janibole dibi. Probhu wapas ahibole nimite usor hoise.
32040600a3	Kiba ekta kori bole nimite bisi mon digdar nokoribi. Kintu, sob kaam te prathana aru dhanyavad dikene anurodh koribi, apuni ki bhabi ase etu Isor ke janibole dibi,
