2800000007	Matthew
280a1c008d	Do not be afraid of those who kill the body but cannot kill the soul, but rather fear him who can destroy both the soul and the body in hell.
280a1d0071	Are not two sparrows sold for a penny? Yet not one of them will fall to the ground without your Father's consent.
280a1e0031	And even the hairs of your head are all numbered.
280a1f003e	So do not be afraid; you are of more value than many sparrows.
280a200069	“Therefore everyone who acknowledges me before men, I will also acknowledge before my Father in heaven.
280a21004e	But whoever denies me before men, I will also deny before my Father in heaven.
280a22006a	“Do not think that I have come to bring peace to the earth. I have not come to bring peace, but a sword.
280a230080	For I have come to set a man against his father, a daughter against her mother, and a daughter-in-law against her mother-in-law.
280a24003d	And a man's enemies will be the members of his own household.
280a250088	Whoever loves his father or mother more than me is not worthy of me; whoever loves his son or daughter more than me is not worthy of me.
280a260049	And whoever does not take up his cross and follow me is not worthy of me.
280a270059	Whoever finds his life will lose it, but whoever loses his life for my sake will find it.
280a280056	“Whoever receives you receives me, and whoever receives me receives him who sent me.
280a2900c4	Whoever receives a prophet in the name of a prophet will receive a prophet's reward; whoever receives a righteous person in the name of a righteous person will receive a righteous person's reward.
280a2a00a5	And whoever gives one of these little ones even a cup of cold water to drink in the name of a disciple, truly I say to you, he will certainly not lose his reward.”
280b01007e	When Jesus had finished instructing his twelve disciples, he departed from there to teach and preach in the cities of Galilee.
280b02005b	Now when John heard in prison about the works Christ had done, he sent two of his disciples
280b030051	to ask him, “Are yoʋ the one who is to come, or should we wait for another?”
280b04003b	Jesus answered them, “Go tell John what you hear and see:
280b05009b	The blind receive their sight and the lame walk, lepers are made clean and the deaf hear, the dead are raised and the poor have good news preached to them.
280b060039	And blessed is anyone who does not take offense at me.”
280b070094	As these men went away, Jesus began to speak to the crowds about John: “What did you go out into the wilderness to see? A reed shaken by the wind?
280b080082	What then did you go out to see? A man clothed in soft garments? Behold, those who wear soft garments are in the palaces of kings.
280b090054	But what did you go out to see? A prophet? Yes, I tell you, and more than a prophet.
280b0a0089	For this is the one of whom it is written, ‘Behold, I am sending my messenger ahead of yoʋ, who will prepare yoʋr way before yoʋ.’
280b0b00a6	Truly I say to you, among those born of women there has arisen no one greater than John the Baptist, but whoever is least in the kingdom of heaven is greater than he.
280b0c0087	From the days of John the Baptist until now the kingdom of heaven has been suffering violence, and the violent try to take it by force.
280b0d0037	For all the prophets and the law prophesied until John.
280b0e0041	And if you are willing to accept it, he is Elijah who is to come.
280b0f0026	He who has ears to hear, let him hear.
280b100085	“But to what should I compare this generation? It is like children sitting in the marketplaces and calling out to their companions,
280b11006a	‘We played the flute for you, but you did not dance; we sang a lament for you, but you did not mourn.’
280b12004e	For John came neither eating nor drinking, and they say, ‘He has a demon.’
280b1300b3	The Son of Man came eating and drinking, and they say, ‘Behold, a glutton and a drunkard, a friend of tax collectors and sinners!’ Yet wisdom is vindicated by her children.”
280b140071	Then Jesus began to reproach the cities in which most of his miracles had been done, because they did not repent:
280b1500b6	“Woe to yoʋ, Chorazin! Woe to yoʋ, Bethsaida! For if the miracles that were done in you had been done in Tyre and Sidon, they would have repented long ago in sackcloth and ashes.
280b160061	But I tell you, it will be more tolerable on the day of judgment for Tyre and Sidon than for you.
280b1700be	And yoʋ, Capernaum, who have been exalted to heaven, will be brought down to Hades. For if the miracles that were done in yoʋ had been done in Sodom, it would have remained until this day.
280b180068	But I tell you, it will be more tolerable on the day of judgment for the land of Sodom than for yoʋ.”
280b1900af	At that time Jesus said, “I praise yoʋ, Father, Lord of heaven and earth, because yoʋ have hidden these things from the wise and intelligent, and revealed them to infants.
280b1a0038	Yes, Father, for so it was well-pleasing in yoʋr sight.
280b1b00b8	All things have been delivered to me by my Father. No one knows the Son except the Father, and no one knows the Father except the Son, and anyone to whom the Son chooses to reveal him.
280b1c004c	Come to me, all of you who labor and are burdened, and I will give you rest.
280b1d0073	Take my yoke upon you and learn from me, for I am gentle and lowly in heart, and you will find rest for your souls.
280b1e002f	For my yoke is easy, and my burden is light.”
280c010089	At that time Jesus went through the grainfields on the Sabbath. His disciples were hungry and began to pluck heads of grain and eat them.
280c02007f	When the Pharisees saw this, they said to him, “Behold, yoʋr disciples are doing what is not lawful to do on the Sabbath.”
280c030068	He said to them, “Have you not read what David did when he was hungry, he and those who were with him,
280c04009c	how he entered the house of God and ate the bread of the Presence, which was not lawful for him or those who were with him to eat, but only for the priests?
280c050078	Or have you not read in the law that on the Sabbath the priests in the temple profane the Sabbath and yet are guiltless?
280c06003e	But I tell you that something greater than the temple is here.
280c070079	But if you had known what this means: ‘I desire mercy and not sacrifice,’ you would not have condemned the guiltless.
280c08002d	For the Son of Man is Lord of the Sabbath.”
280c09003a	Then he departed from there and went into their synagogue.
280c0a0092	And behold, there was a man who had a withered hand. In order to accuse Jesus, the Pharisees asked him, “Is it lawful to heal on the Sabbath?”
