2800000005	Matej
3c05040056	A kad ka mothoj pe o Najbaro pastiri ka priminen i kruna oti slava, savi na properela.
3c050500ec	Ađahar hem tumen, ternalen, pokorinen tumen e starešinenđe. A sare jekh premalo avereste urjaven tumen ani poniznost, hem služinen jekh averese, adalese so: “O Devel protivini pe e barikanenđe, a e poniznonenđe mothoj milost.”
3c05060058	Adalese, ponizinen tumen, talo zoralo vas e Devlesoro, te uzvisini tumen ko pravo vreme.
3c05070044	Sa tumari briga frden upro leste, adalese so ov brinini pe tumendar.
3c05080089	Oven uvek spremna hem džangavde pazinen. Adalese so, tumaroi protivniko, o beng, sar o lav savo vičini hem okolini rodindoj kas te hal.
3c05090076	Protivinen tumen lese, zorale ani vera, adalese so džanen da ista patnje arakhena hem tumare phraljen ano sa o sveto.
3c050a00b8	A o Devel, kovai milostivno ano sa, kova tumen prekalo Hrist Isus vičinđa ani pli večno slava, ov tumen, pali tumari kratko patnja ka usavršini, učvrstini, zorjari hem utemeljini.
3c050b0028	Olese pripadini o zoralipe zauvek. Amen.
3c050c00d8	Pisinđum tumenđe akava kratko lil ađahar so pomožinđa man o Silvan, kole dikhava sar vernone phrale, te opomeninav tumen hem te potvrdinav dai akava čačikani milost e Devlesiri. Zorale ićeren tumen upro late.
3c050d0078	Pozdravini tumen i khanđiri ano Vavilon, savi zajedno tumencar izabirime e Devlestar, hem o Marko, mlo čhavo ani vera.
3c050e0051	Pozdravinen jekh avere ano mangipe. Mir sarijenđe tumenđe kola injen ano Hrist.
3d00000007	2 Petar
3d010100c9	Me, o Simon Petar, o sluga hem apostoli e Isuse Hristesoro, pisinava okolenđe kola prekali pravednost amare Devlesiri hem e Spasiteljesiri e Isuse Hristesiri priminde isto dragoceno vera sar hem amen:
3d0102005c	Milost hem mir tumencar ano izobilje prekalo pendžariba e Devle hem e Isuse, amare Gospode.
3d010300a5	Olesoro devlikano zoralipe dinđa amen sa so valjani amenđe zako živiba ani pobožnost, prekalo pendžariba Okole kova vičinđa amen ple slavaja hem šukaripnaja.
3d010400be	Adaleja amenđei dinde o dragocena hem o but bare obećanja, te šaj prekalo lende ova učesnici ani devlikani priroda hem te naša oti pokvarenost savi ano sveto, a savi avela taro požude.
3d01050054	I adalese den sa tumendar tumara veraće te doden šukaripe, ko šukaripe džandipe,
3d01060052	ko džandipe samokontrola, ki samokontrola strpljivost, ki strpljivost pobožnost,
3d0107005e	ki pobožnost mangipe premalo phralja, a ko mangipe premalo phralja mangipe premalo sarijende.
3d0108008a	Adalese so, te sa akava isi tumen hem te barjovena ano lende, ka oven korisna hem plodonosna ano pendžariba amare Gospode e Isuse Hriste.
3d01090074	A kas nane adava, ovi kororo hem na dikhela šukar, adalese so bisterđa da inele očistime oto ple anglune grehija.
3d010a00a1	Adalese, phraljalen, den sa tumendar tumare dživdipnaja te potvrdinen da o Devel vičinđa tumen hem izabirinđa tumen; te ćerđen ađahar, nikad naka otperen,
3d010b007c	hem ka ovel tumenđe mothovdi bari dobrodošlica ano večno Carstvo amare Gospodesoro hem Spasiteljesoro e Isuse Hristesoro.
3d010c0072	Adalese uvek ka podsetinav tumen ko adava, iako adava već džanen hem injen zorjarde ano čačipe savo isi tumen.
3d010d0058	Mislinava dai ispravno so podsetinava tumen ko sa adava sa đikote injum ano akava telo.
3d010e0053	Džanav da sigate ka mukav akava telo, sar so phenđa maje amaro Gospod Isus Hrist.
3d010f0051	Ali ka dav sa mandar te šaj hem palo mlo džajba uvek te setinen tumen ko adava.
3d011000cb	Kad vaćerđam tumenđe oto zoralipe hem oto aviba amare Gospodesoro e Isuse Hristesoro, na vaćerđam tumenđe lukavo izmislime paramiza, nego amen korkore amare jaćhencar dikhljam lesoro veličanstvo.
3d011100ca	Adalese so, kad priminđa i čast hem i slava e Devlestar e Dadestar, šundilo o glaso e Devlesoro savoi veličanstveno ani pli slava, vaćerindoj: “Akavai mlo čhavo o volime, oleja injum bahtalo!”
3d0112005c	Hem amen šunđam adava glaso savo avela ine taro nebo, kad injamle e Isuseja ki sveto gora.
3d011300e2	Ađahari amenđe potvrdime o lafi e prorokonengoro, a tumen šukar ćerena so pazinena upro leste sar upri svetiljka savi svetlini ki tomina – đikote na disljola o dive hem na mothoj pe i čereni e divesiri ano tumare vile.
3d0114006b	Angleder sa, te džanen akava: nijekh proroštvo oto Sveto lil o manuš našti te tumačini korkoro pestar.
3d01150083	Adalese so, nikad o proroštvo na ulo oti manušikani volja, nego o manuša, legarde e Svetone Duhoja, vaćerde e Devlesere lafija.
3d020100ec	Ali, maškaro narodo inele hem hovavne proroci, sar so hem maškara tumende ka oven hovavne učitelja, kola čorale ka anen o hovavne sikaviba hem ka odbacinen e Gospodare kova otkupinđa len. Ađahar upra peste ka čhiven brzo propast.
3d02020071	But džene ka džan palo lengoro nemoralno živiba hem zbog olende ka vaćeri pe bišukar e čačikane Dromestar.
3d020300ab	Ani pli pohlepa, on ka iskoristinen tumen ađahar so ka vaćeren tumenđe izmislime priče. Lengiri osudai već od angleder pripremime, hem lengiri propast adžićeri len.
3d02040092	Adalese so, o Devel na poštedinđa ni e anđelen kola ćerde greh, nego phandlen frdinđa len ani tomina e pakaosiri, kaj ićeri len đi ko Sudo.
3d020500a5	Na poštedinđa ni o purano sveto, nego bičhalđa o baro pani upro biedevlesere manuša, ali spasinđa e Noje, e propovedniko oti pravednost, hem oleja efta averen.
3d02060090	Ađahar hem o dizja i Sodoma hem i Gomora osudinđa ki propast hem uništinđa len jagaja, ćerindoj len primer zako avera biedevlesere manuša.
3d02070068	A palem, spasinđa e pravednone Lote kova patinđa zbog o nemoralno živiba e biedevlesere manušengoro.
3d0208007c	Živindoj maškar olende, lesiri pravedno duša patinđa, đi sar dive palo dive dikhela ine hem šunela olengere bezakonja.
3d02090082	Znači o Gospod džanel sar te ikali taro iskušenja e pobožnonen, hem te ićeri tali kazna đi ko Dive oto sudo e nepravednonen,
3d020a00c8	najangle okolen kola džana pali rumime požuda e telosiri hem mrzinena e Gospodesoro autoritet. Adalai okola kola na darana nikastar hem kolai šerale, kola na darana te vređinen e nebeskone bićen.
3d020b007b	A čak ni o anđelja, iakoi po bare ani sila hem ano zoralipe, na vaćerena uvredljiva optužbe protiv olende anglo Gospod.
3d020c00c4	Adalai manuša sar o nerazumna životinje, so živinena palo nagon, savei bijande te oven dolime hem mudarde; on vređinena okova so na pendžarena. Adalese sar o životinje ka oven hem uništime.
3d020d00b8	Ka oven kaznime zaki pumari nepravda. On ko sred dive nemoralno živinena hem uživinena ano adava. Oni mel hem ladž maškara tumende. Uživinena ano pumare prevare dok hana tumencar.
3d020e00c0	Lengerei jaćha pherde preljuba. Nisar te čaljon e grehestar hem legarena ko greh e manušen kola nane stabilna. Lengerei vile trenirime te oven pohlepna. Upro lendei e Devlesoro prokletstvo.
3d020f008c	Džele taro pravo drom hem našaldile. Džele e Valaamesere dromeja, e Veorovesere čhavesere, kova zavolinđa i plata zako nepravedno delo.
3d021000a8	Ali, inele ukorime zako plo bišukaripe: i herni – životinja savi našti te vaćeri – lelja te vaćeri manušikane glasoja hem zaustavinđa e prorokosoro dilinipe.
3d02110074	Oni sar o izvorija bizo pani hem o oblaci saven legari i zorali barval. Olenđei pripremime i najbari tomina zauvek.
3d02120099	On vaćerena barikane hem čuče lafija hem nemoralnone telesnone požudencar zavodinena okolen kola samo so našle okolendar kola živinena ano hovajba.
3d02130073	Obećinena lenđe sloboda, a korkorei robija zaki pokvarenost. Adalese so, svako robujini okolese so oleja vladini.
3d021400f3	Adalese so te, okola kola našle oto bišukaripa akale svetosere ađahar so pendžarde amare Gospode hem Spasitelje e Isuse Hriste, palem upletinena pe ano lende hem perena tali lengiri vlast, ondai lengoro poslednjo stanje gore nego angleder.
3d021500a5	Esavkenđe ka ovel ine po šukar te na pendžaren ine o drom oti pravednost, nego so, kad pendžarde le, irinde pumaro dumo zaki sveto naredba savi ine lenđe dindi.
3d02160099	Olenđe ulo okova so phenela o čačikano vaćeriba: “O đuklo irini pe ko plo čhadipe” hem “o thovdo balo džala palem te meljari pe ani čik.”
3d03010079	Mle manglalen, akavai o dujto lil savo pisinava tumenđe. Ano soduj lila podsetinava tumen te ovel tumen sasto razmisliba
3d030200ae	hem mangava te setinen tumen e lafendar save angleder vaćerde o sveta proroci, hem e naredbendar amare Gospodesere hem Spasiteljesere savei tumenđe dinde prekalo apostolja.
3d03030087	Najangle, valjani te džanen da ano poslednja dive ka aven okola so marena muj kola ka živinen premalo pumare požude. On ka maren muj
3d03040098	hem ka pučen: “So ulo adaleja so o Hrist obećinđa da palem ka avel? Adalese so hem amare pradada mule, a sai isto pana taro ćeriba e svetosoro.”
3d030500ac	Adalese so, on namerno bistrena da ano anglune vremenja o nebesija inele ćerde palo lafi e Devlesoro, hem da palo isto lafi inele ćerdi i phuv taro pani hem prekalo pani.
3d03060045	Adale panjeja hem inele potopime hem uništime adale vremesoro sveto,
3d03070099	a adale lafeja akanai o nebo hem i phuv ačhavde zako uništiba jagaja. On arakhena pe zako Dive e sudosoro kad e biedevlesere manuša ka oven uništime.
3d0308006d	Ali jekh ma te bistren, manglalen: koro Gospod jekhi dive sar hiljada berša, a hiljada berša sar jekh dive.
3d0309009b	O Gospod na kasnini te pherel plo obećanje, sar so neko mislini, negoi strpljivo tumencar, adalese so na mangela niko te merel, nego sare te pokajinen pe.
3d030a00ab	A o Dive e Gospodesoro ka avel sar o čor. O nebo bare zvukoja ka nestanini, hem e nebosere zoralipa jagaja ka oven uništime, a i phuv hem sa soi ano late ka ovel thardo.
3d030b005d	I adalese so sa ađahar ka ovel uništime, sar tek sveto hem pravedno tumen mora te živinen,
3d030c0095	tumen kola adžićerena hem siđarena o aviba e Devlesere divesoro, kad sa o nebo ani jag ka nestanini hem e nebosere zoralipa ani jag ka topinen pe.
3d030d0065	A amen palo e Devlesoro obećanje adžićeraja o nevo nebo hem i nevi phuv, kaj živini i pravednost.
3d030e0073	Manglalen, adalese so adava adžićerena, den sa tumendar o Gospod te arakhi tumen ano mir, bizi mel hem bizo greh.
3d030f008b	A te džanen da lesiri strpljivost značini spasenje, sar so hem amaro volime phral o Pavle pisinđa tumenđe pali mudrost savi lese dindi.
3d031000f3	Ov ađahar pisini ano sa o lila kad adalestar vaćeri. Ano lende isi nesave stvarija savei phare te haljoven pe, save o bisikavde hem o nestabilna manuša naopako tumačinena. On adava ćerena hem ko avera thana ano Sveto lil, pese ki propast.
3d031100ad	Tumen, manglalen, adalese so akava angleder džanen, arakhen tumen te na vucini tumen pala peste i zabluda e biedevlesere manušengiri, i te otperen taro tumaro zoralo stav.
3d0312007c	Barjoven ani milost hem ano pendžariba amare Gospode hem Spasitelje e Isuse Hriste. Olese slava hem akana hem zauvek. Amen.
3e00000007	1 Jovan
3e010100a5	Okova so inele taro anglunipe, so šunđam, so amare jaćhencar dikhljam, so dikhaja ine hem so amare vastencar dolinđam, adava mothovaja oto Lafi e dživdipnasoro.
3e010200b9	Adava dživdipe mothovđa pe, hem amen dikhljam le hem svedočinaja olestar, hem vaćeraja tumenđe e večnone dživdipnastar, savo inele koro Devel o Dad hem savo mothovđa pe amenđe.
3e010300aa	A mothovaja tumenđe adava so dikhljam hem so šunđam, te šaj hem tumen ovel zajedništvo amencar. A amaroi zajedništvo e Dadeja hem lesere Čhaveja, e Isuse Hristeja.
3e01040039	Akava pisinaja tumenđe te šaj amari radost ovel pherdi.
3e01050077	A akavai o lafi savo šunđam olestar hem savo tumenđe vaćeraja: O Develi svetlost hem ano leste nane ni hari tomina.
3e01060069	Te phenaja da isi amen zajedništvo oleja, a phiraja ani tomina, hovavaja hem na živinaja palo čačipe.
3e010700a1	Ali, te phiraja ano svetlost, sar soi ov ano svetlost, isi amen zajedništvo jekh avereja, hem o rat lesere Čhavesoro e Isusesoro čistini amen taro svako greh.
3e01080051	Te phenaja da nane amen greh, korkore amen hovavaja hem nane ana amende čačipe.
3e01090080	Te priznajinaja amare grehija, ovi verno hem pravedno: ka oprostini amenđe o grehija hem ka očistini amen tari svako nepravda.
3e010a0056	Te phenaja da na grešinđam, e Devle ćeraja hovavne hem lesoro Lafi nane ana amende.
3e02010094	Mle čhavoralen, akava pisinava tumenđe te na grešinen. Ali, hem te neko ćerela greh, isi amen Zastupniko koro Dad, e Isuse Hriste, e pravedniko.
3e0202006a	Ovi žrtva dindi zako oprostiba amare grehengoro, hem na samo amare nego hem sa e manušengere grehengoro.
3e0203004c	A palo akava džanaja da pendžaraja le: te ićeraja amen ko lesere naredbe.
3e0204006e	Okova kova vaćeri da pendžari le, a na ićeri pe ko lesere naredbe, ovi hovavno hem ano leste nane čačipe.
3e02050088	A ko ićeri pe ko lesere lafija, ano leste o mangipe e Devlesoro čače alo đi ko savršenstvo. Palo adava džanaja da injam ano leste.
3e02060055	Ko vaćeri da ačhola ano leste, ov mora te živini ađahar sar so o Hrist živinđa.
3e02070099	Mle manglalen, na pisinava tumenđe nesavi nevi naredba, nego i purani naredba savi ine tumen taro anglunipe. Adaja purani naredbai o lafi savo šunđen.
3e020800a3	A palem, pisinava tumenđe nevi naredba, savakoro čačipe dičhola ano leste hem ana tumende. Adalese so, i tomina nakhela, a o čačikano svetlost već sijajini.
3e02090043	Ko vaćeri dai ano svetlost, a mrzini ple phrale, panai ani tomina.
3e020a004c	Ko volini ple phrale, živini ano svetlost hem nane so te peraj le ano greh.
3e020b0085	A ko mrzini ple phrale, ovi ani tomina – phirela ani tomina hem na džanel kaj džala, adalese so i tomina korjarđa lesere jaćha.
3e020c0057	Pisinava tumenđe, čhavoralen, adalese soi tumare grehija oprostime zbog olesoro anav.
3e020d0097	Pisinava tumenđe, dadalen, adalese so pendžarđen okole kovai taro anglunipe. Pisinava tumenđe, terne muršalen, adalese so pobedinđen e Bišukare.
3e020e011a	Pisinđum tumenđe, čhavoralen, adalese so pendžarđen e Dade. Pisinđum tumenđe, dadalen, adalese so pendžarđen okole kovai taro anglunipe. Pisinđum tumenđe, terne muršalen, adalese so injen zorale hem so e Devlesoro lafi živini ana tumende hem so pobedinđen e Bišukare.
3e020f0069	Ma volinen akava sveto ni okova soi ano sveto. Te neko volini e sveto, ano leste nane e Dadesoro mangipe.
3e0210009b	Adalese so, sa soi ano sveto – i požuda e telosiri, i požuda e jaćhengiri hem o barikanipe zbog o barvalipe – na avela e Dadestar, nego e svetostar.
3e02110052	O sveto hem lesere požude nakhena, a ko ćerela e Devlesiri volja živini zauvek.
3e0212009b	Mle čhavoralen, poslednjoi vreme, hem sar so šunđen, avela o antihrist. Već akana iklile but antihristija, hem palo adava džanaja dai poslednjo vreme.
3e02130095	Cidinde pe amendar, ali na inele čače amare. Adalese so, te čače inele amare, ka ačhoven ine amencar. Ali adaleja mothovđa pe da on nane amare.
3e02140043	Ali tumen isi pomazanje e Svetonestar, i sare džanen soi čačipe.
3e02150089	Na pisinava tumenđe adalese so na džanen o čačipe, nego adalese so džanen le hem adalese so nijekh hovajba na avela e čačipnastar.
3e0216007a	Koi hovavno te nane okova kova na priznajini dai o Isus o Hrist. Ko na priznajini e Dade hem e Čhave – ovi o antihrist.
3e02170058	Ko na priznajini e Čhave, nane le ni e Dade. Ko priznajini e Čhave, isi le hem e Dade.
3e021800a5	Okova so šunđen taro anglunipe, nek ačhol ana tumende. Te adava so šunđen taro anglunipe ačhola ana tumende, onda hem tumen ka ačhoven ano Čhavo hem ano Dad.
3e0219003a	A akavai o obećanje savo dinđa amen: o večno dživdipe.
3e021a0041	Akava pisinava tumenđe okolendar kola legarena tumen ko hovajba.
3e021b00eb	Ali tumen priminđen o pomazanje olestar, savo ačhola ana tumende, i na valjani neko te sikaj tumen. A lesoro pomazanje sikaj tumen oto sa, hem adavai čačipe, a na hovajba. Adalese, sar so sikavđa tumen, ađahar ačhoven ano Hrist.
3e021c0083	I akana, mle čhavoralen, ačhoven ano leste, te šaj ovel amen pouzdanje anglo leste kad ov ka mothoj pe, te na lađa kad ka avel.
3e021d006d	Sar so džanena dai o Hrist pravedno, džanena hem dai olestar bijando svako kova ćerela okova soi pravedno.
3e030100ae	Dikhen kobor mangipe dinđa amen o Dad: te vičina amen e Devlesere čhave. A čače amen adava injam. O manuša e svetosere na pendžarena amen adalese so na pendžarde ole.
3e030200c5	Mle manglalen, akana injam e Devlesere čhave, a pana nane amenđe mothovdo so ka ova. Ali džanaja so, kad o Hrist ka mothoj pe, ka ova sar oleste, adalese so ka dikha le esavke sar soi ov čače.
3e0303004f	I svakone kas isi adaja nada ano leste, čistini pe sar soi hem o Hrist čisto.
3e03040048	Svako kova ćerela greh, phagela o Zakoni, adalese soi o greh bezakonje.
3e03050054	Tumen džanen da o Hrist mothovđa pe te cidel o grehija hem da ano leste nane greh.
3e03060062	Ko ačhola ano leste, na živini ano greh. A ko živini ano greh, ni dikhlja le ni pendžarđa le.
3e03070075	Mle čhavoralen, ma muken nikas te hovaj tumen. Ko ćerela okova soi pravedno, ovi pravedno sar soi o Hrist pravedno.
3e0308009b	Ko živini ano greh, ovi e bengestar, adalese so o beng grešini taro anglunipe. Adalese mothovđa pe o Čhavo e Devlesoro, te uništini e bengesere delja.
3e0309009c	Koi bijando e Devlestar, na živini ano greh, adalese so e Devlesoro seme živini ano leste. Ov našti te živini ano greh, adalese soi bijando e Devlestar.
3e030a0093	Palo akava pendžarđona e Devlesere čhave hem e bengesere čhave: ko na ćerela okova soi pravedno hem ko na volini ple phrale, nane e Devlestar.
3e030b004b	Adalese soi akava o lafi savo šunđen oto anglunipe: te volina jekh avere.
3e030c00c2	Ma oven sar o Kain, kova pripadinđa e Bišukarese hem mudarđa ple phrale. A sose mudarđa le? Adalese so lesere delja inele bišukar, a o delja lesere phralesere inele pravedna, i mrzinđa le.
3e030d0047	Ma čudinen tumen, phraljalen, te o manuša e svetosere mrzinena tumen.
3e030e0081	Amen džanaja da nakhljam taro meriba ano dživdipe, adalese so volinaja e phraljen. Ko na volini ple phrale, ačhola ano meriba.
3e030f0066	Svako kova mrzini ple phrale, ovi ubica, a džanen da nijekh ubica nane le ana peste večno dživdipe.
3e0310008f	Palo akava džanaja soi o mangipe: o Hrist dinđa plo dživdipe amenđe. Adalese hem amen injam dužna te da amaro dživdipe amare phraljenđe.
3e0311009e	Kas isi barvalipe akala phuvjakoro hem dikhela ple phrale so nane le, i na ćerela ništa te pomožini lese, sar šaj e Devlesoro mangipe te ačhol ano leste?
3e0312005a	Mle čhavoralen, na volinaja samo lafencar hem čhibjaja, nego ćeribnaja hem čačipnaja.
3e03130059	Palo adava ka džana da injam e čačipnastar hem ka ovel amen ani savest mir anglo Devel
3e0314005a	te i savest osudini amen. Adalese so, o Develi po baro oti amari savest hem ov sa džanel.
3e0315004e	Mle manglalen, te amari savest na osudini amen, isi amen pouzdanje anglo Devel
3e03160069	hem dobinaja olestar sa so rodaja, adalese so ićeraja lesere naredbe hem ćeraja okova soi olese šukar.
3e03170087	A akavai olesiri naredba: te verujina ano anav lesere Čhavesoro e Isuse Hristesoro hem te volina jekh avere sar so naredinđa amenđe.
3e03180096	Ko ićeri lesere naredbe ačhola ano Devel, hem o Devel ačhola ano leste. A palo akava džanaja da ov ačhola ana amende: palo Duho kole dinđa amen.
3e0401009a	Mle manglalen, ma verujinen svakone duhose, nego proverinen e duhen – te dikhen avena li taro Devel – adalese so iklile but hovavne proroci ano sveto.
3e04020073	Palo akava ka pendžaren e Devlesere Duho: svako duho kova priznajini da o Isus Hrist alo ano telo, ovi taro Devel.
3e04030091	I svako duho kova na priznajini e Isuse, nane taro Devel, nego ovi taro antihrist. A šunđen zako antihrist da avela, hem već akanai ano sveto.
3e04040084	Mle čhavoralen, tumen injen e Devlestar hem pobedinđen len, adalese so okova kovai ana tumende po baroi okolestar kovai ano sveto.
3e04050068	O hovavnei proroci akale svetostar – adalese vaćerena sar o sveto so vaćeri hem o sveto šunela len.
3e040600b4	Amen injam e Devlestar. Ko pendžari e Devle, šunela amen, a ko nane e Devlestar, na šunela amen. Ađahar pendžaraja kovai o Duho e čačipnasoro, a kovai o duho e hovajbnasoro.
3e0407008f	Mle manglalen, hajde te volina jekh avere, adalese soi o mangipe e Devlestar. Svako kova volini, ovi e Devlestar bijando hem pendžari e Devle.
3e04080043	Ko na volini, ov na pendžari e Devle, adalese soi o Devel mangipe.
3e04090075	Ađahar o Devel mothovđa plo mangipe amenđe: bičhalđa ple jekhore Čhave ano sveto te šaj živina prekalo leste.
3e040a00a0	Ano akavai o mangipe: na ano adava da amen zavolinđam e Devle, nego da ov zavolinđa amen hem bičhalđa ple Čhave sar žrtva zako oprostiba amare grehengoro.
3e040b0062	Mle manglalen, te amen o Devel edobor zavolinđa, onda hem amen injam dužna te volina jekh avere.
3e040c007f	E Devle niko nikad na dikhlja; ali te volinaja jekh avere, o Devel živini ana amende hem lesoroi mangipe ana amende savršeno.
3e040d0057	Palo adava džanaja da živinaja ano leste hem ov ana amende: dinđa amen ple Duhostar.
3e040e005d	A amen dikhljam hem svedočinaja da o Dad bičhalđa e Čhave te ovel Spasitelji e svetosoro.
3e040f005a	Ko priznajini dai o Isus o Čhavo e Devlesoro, o Devel živini ano leste hem ov ano Devel.
3e041000b0	A amen pendžarđam hem verujinđam ano mangipe savo o Devel isi le premalo amende. O Develi o mangipe. Ko živini ano mangipe, ano Devel živini hem o Devel živini ano leste.
3e041100a0	Palo adava o mangipe ana amende ovela savršeno, te šaj ovel amen pouzdanje ko Dive oto sudo; adalese so, savoi o Hrist, esavke injam hem amen ano akava sveto.
3e04120092	Ano mangipe nane dar, nego o savršeno mangipe ispudini i dar. Okova kova darala, isi le dar oti kazna, so značini da nane savršeno ano mangipe.
3e0413003a	Amen volinaja adalese so o Devel najangle zavolinđa amen.
3e041400ab	Te neko phenela: “Volinava e Devle”, a mrzini ple phrale, ovi hovavno. Adalese so, ko na volini ple phrale, kole dikhela, ov našti te volini e Devle, kole na dikhela.
3e0415004e	A akaja naredba isi amen olestar: ko volini e Devle, te volini hem ple phrale.
3e05010080	Svako kova verujini dai o Isus o Hrist, bijandoi e Devlestar. I svako kova volini e Dade, volini hem okole kovai bijando lestar.
3e05020069	Palo akava džanaja da volinaja e Devlesere čhaven: kad volinaja e Devle hem kad ćeraja lesere naredbe.
3e05030069	Adalese so, akavai o mangipe premalo Devel: te ićera amen lese ko naredbe. A olesere naredbe nane phare.
3e0504006e	Adalese so, sa soi e Devlestar bijando, pobedini e sveto. A akavai pobeda savi pobedinđa e sveto: amari vera.
3e0505005a	Koi pobedniko upreder o sveto te nane okova kova verujini dai o Isus o Čhavo e Devlesoro?
3e050600ac	Ov, o Isus Hrist, alo prekalo pani hem o rat – na samo prekalo pani nego prekalo pani hem o rat. A o Duhoi adava kova svedočini adalestar, adalese soi o Duho o čačipe.
3e05070022	Ađahar, isi trin so svedočinena:
3e05080044	o Duho, o pani hem o rat – hem adala trin dena jekh svedočanstvo.
3e050900c3	Te prihvatinaja o svedočanstvo e manušengoro, sar onda te na prihvatina o svedočanstvo e Devlesoro savoi po baro, adalese soi adava o svedočanstvo saveja o Devel svedočinđa zako plo Čhavo.
3e050a00d5	Ko verujini ano Čhavo e Devlesoro, isi le adava svedočanstvo ana peste. A ko na verujini e Devlese, ćerđa le dai hovavno, adalese so na verujinđa ano svedočanstvo saveja o Devel svedočinđa zako plo Čhavo.
3e050b006b	A akavai adava svedočanstvo: o Devel dinđa amen večno dživdipe, hem adavai dživdipe ano lesoro Čhavo.
3e050c0055	Kas isi e Čhave, isi le dživdipe. Kas nane e Čhave e Devlesere, nane le dživdipe.
3e050d0072	Akava pisinđum tumenđe kola verujinena ano anav e Devlesere Čhavesoro te džanen da isi tumen večno dživdipe.
3e050e0067	A akavai o pouzdanje savo isi amen ano leste: te rodaja nešto soi pali olesiri volja, ov šunela amen.
3e050f0060	A te džanaja da šunela amen kad so god rodaja, džanaja da isi amen adava so rodinđam lestar.
3e051000fd	Te neko dikhela ple phrale da ćerela greh savo na legari ano meriba, nek molini olese hem o Devel ka del le dživdipe. Vaćerava okolendar kasoro greh na legari ano meriba. Ali, isi hem greh savo legari ano meriba. Zako adava greh na phenava te molini.
3e0511003d	Svako nepravdai greh, ali isi greh savo na legari ano meriba.
3e05120092	Džanaja da svako kovai bijando e Devlestar na živini ano greh, nego arakhi le o Čhavo e Devlesoro, hem o Bišukar našti te ćerel lese ništa.
3e0513004f	Amen džanaja da injam e Devlestar, a dai sa o sveto ani vlast e Bišukaresiri.
3e051400ce	A džanaja da o Čhavo e Devlesoro alo hem dinđa amen godi te pendžara e čačikane Devle. A amen injam ano čačikano Devel, ano lesoro Čhavo o Isus Hrist. Ovi o čačikano Devel hem o večno dživdipe.
3e0515002b	Mle čhavoralen, arakhen tumen e idolendar!
3f00000007	2 Jovan
3f010100c0	Me, o Jovan o starešina, pisinava e gospođaće kojai birimi e Devlestar hem lakere čhavenđe kolen volinava ano čačipe – hem na samo me nego hem sa okola kola pendžarena o čačipe –
3f01020048	zbog o čačipe savo živini ana amende hem savo ka ovel amencar zauvek.
3f0103008d	Milost, milosrđe hem mir e Devlestar e Dadestar hem e Isuse Hristestar, e Dadesere Čhavestar, ka ovel amencar ano čačipe hem ano mangipe.
3f0104008e	But radujinđum man so maškaro te čhave arakhljum nesaven kola živinena palo čačipe, baš ađahar sar so priminđam i naredba e Dadestar.
3f01050090	I akana molinava tut, gospođo – a na pisinava će nesavi nevi naredba, nego isto okoja savi isi amen taro anglunipe – te volina jekh avere.
3f01060082	A akavai o mangipe: te živina palo e Devlesere naredbe. Hem sar so šunđen taro anglunipe, adaja naredbai: živinen ano mangipe.
3f01070088	Adalese so, ano sveto iklile but hovavne manuša kola na priznajinena da o Isus Hrist alo ano telo. Svako esavkoi hovavno hem antihrist.
3f0108005d	Arakhen tumen te na našalen okova zako so ćerđam buti, nego te priminen pherdeste i plata.
3f0109009a	Svako kova na ačhola ano sikaviba e Hristesoro, nego cidela pe olestar, nane le e Devle. A ko ačhola ano adava sikaviba, isi le hem e Dade hem e Čhave.
3f010a0061	Te neko avela tumende, a na anela adava sikaviba, ma priminen le ano čher hem ma pozdravinen le.
3f010b0045	Adalese so, ko pozdravini le, učestvujini ano lesere bišukar delja.
3f010c00b1	Pana but so isi man te phenav tumenđe, ali na mangava prekalo lil, nego nadinav man da ka avav tumende hem muj mujeja tumencar te vaćerav. Ađahar amari radost ka ovel pherdi.
3f010d0041	Pozdravinena tut o čhave te phenjakere kojai birimi e Devlestar.
4000000007	3 Jovan
400101004e	Me, o Jovan o starešina, pisinava e volime Gajese, kas volinava ano čačipe.
4001020069	Mangleja amala, molinava tuće te ovel će šukar ko sa hem te ove sasto, sar soi šukar hem te dušaće.
400103008d	Adalese so but radujinđum man kad ale nesave phralja hem vaćerde tari ti vernost e čačipnase – adalestar so tu živineja palo čačipe.
4001040050	Maje nane po bari radost nego kad šunava so mle čhave živinena palo čačipe!
400105005f	Mangleja amala, verno injan ano sa so ćereja e phraljenđe, đi hem okolenđe kolai abanđije.
400106007d	On e khanđirjaće vaćerde te mangipnastar. Šukar ka ćere te spreminđan len zako drom ađahar sar so valjani anglo Devel.
4001070085	Adalese so on zbog o anav e Hristesoro lelje te džan ko drom hem na priminena nisavi pomoć e manušendar kola na džanen e Devlese.
4001080057	Adalese amen valjani te pomožina esavkenđe, te šaj zajedno ćera buti zako čačipe.
4001090076	Pisinđum nešto e khanđirjaće, ali o Diotref, kova mangela te ovel prvo maškar olende, na mangela te primini amen.
40010a00fa	Adalese, te aljum, ka podsetinav le ko okova so ćerela, hem sar ogovorini amen bišukare lafencar. Hem adava nane lese dovoljno, nego ov korkoro na primini e phraljen, ni na mukela okolenđe kola mangena adava te ćeren hem ikali len tari khanđiri.
