2800000007	Matthew
2f03080039	how will not the ministry of the spirit be more in glory?
2f03090079	For if there was glory in the ministry of condemnation, how much more does the ministry of righteousness abound in glory.
2f030a0073	For indeed that which was glorious, has ceased to be glorious in this respect on account of the transcendent glory.
2f030b0061	For if that which was to be done away was through glory, much more is that which abides in glory.
2f030c002d	Then having such hope, we use great boldness,
2f030d008b	and not as Moses put the veil on his face, in order that the sons of Israel might not look forward to the end of that which was transitory.
2f030e00a3	But their minds were darkened. For until this day the same veil remains in the reading of the old covenant, remains, not lifted; because it is done away in Christ;
2f030f0046	but until this day when Moses is read, the veil lies upon their heart:
2f0310003b	but when they may turn to the Lord, the veil is taken away.
2f03110050	But the Lord is a Spirit; and where the Spirit of the Lord is, there is liberty.
2f031200a1	But we all, with unveiled face beholding the glory of the Lord, are being transformed into the same image from glory to glory, even as by the Spirit of the Lord.
2f04010048	Therefore having this ministry, as we have obtained mercy, we faint not;
2f040200d7	but we lay aside the hidden things of disgrace, not walking in craftiness, nor handling the word of God deceitfully, but in the manifestation of the truth commending ourselves to every conscience of men, before God.
2f04030049	But if indeed our gospel is hidden, it is hidden with those who are lost:
2f040400b9	in whom the god of this age has blinded the minds of those who believe not, in order that the light of the gospel of the glory of Christ, who is the image of God, may not shine on them.
2f04050067	For we do not preach ourselves, but Christ Jesus the Lord, and ourselves your servants for Jesus' sake.
2f040600bb	Because God is the one, having said; Out of the darkness the light shall shine, which shone in our hearts, to the enlightenment of the knowledge of the glory of God in the face of Christ.
2f04070076	But we have this treasure in earthen vessels, in order that the excellency of the power, may be of God, and not of us;
2f0408006f	in everything being troubled, but not in difficulties incorrigible; being at a loss, but not utterly at a loss;
2f04090047	being persecuted, but not forsaken; being cast down, but not destroyed;
2f040a007d	always bearing about the dying of Jesus in our body, in order that the life of Jesus may also be made manifest in our bodies.
2f040b009b	For we while living are always being delivered up to death for the sake of Jesus, in order that the life of Jesus may be made manifest in our mortal flesh.
2f040c002b	So that death works in us, but life in you.
2f040d009b	But having the same spirit of faith, according to that which has been written, I believed, therefore I also spoke; and we believe, therefore we also speak;
2f040e0072	knowing that the one having raised up the Lord Jesus will also raise us along with Jesus, and present us with you.
2f040f0089	For all things are for your sakes, in order that the grace, overflowing with thanksgiving through many, may abound unto the glory of God.
2f0410006c	Therefore we faint not; but if indeed our external man perishes, yet our internal man is renewed day by day.
2f04110094	For the light burden of our affliction, which is evanescent, is working out for us an eternal weight of glory according to hyperbole unto hyperbole;
2f0412009f	we not looking at the things which are visible, but the things which are invisible; for the visible things are temporary, but the invisible things are eternal.
2f0501009e	For we know that if our earthly house of this tabernacle may be taken down, we have a building from God, a house not made with hands, eternal, in the heavens.
2f05020051	For in this we groan, longing to be invested with our house which is from heaven:
2f05030040	if indeed having been invested, we shall not be found unclothed.
2f05040098	For indeed being in this tabernacle we groan, being burdened; not that we wish to be divested, but invested, that mortality may be swallowed up of life.
2f05050076	But the one having wrought us out unto this same thing is God, the one having given unto us the earnest of the Spirit.
2f0506006c	Therefore we are always confident even knowing that, being present in the body, we are absent from the Lord;
2f05070025	(for we walk by faith, not by sight);
2f05080060	but we are confident and delighted rather to be absent from the body, and present with the Lord.
2f05090060	Therefore we are truly ambitious, whether being present or absent, to be well pleasing unto him.
2f050a00bb	For it behooves us all to appear before the judgment-seat of Christ, in order that each one may receive according to those things which he has done through the body, whether good or evil.
2f050b00a8	Therefore knowing the fear of the Lord, we persuade men; but we have been made manifest unto God; and I hope that we have indeed been made manifest in your consciences.
2f050c00b2	We are not commending ourselves to you, but giving you occasion of boasting in our behalf, in order that you may have response to those who glory in appearance, and not in heart.
2f050d0059	For if we are beside ourselves, it is for God; if we have our right minds, it is for you.
2f050e0064	For the love of Christ constrains us; having judged this, that one died for all; then were all dead;
2f050f007a	and he died for all, in order that those living may not live unto themselves, but unto him who died for them and is risen.
2f0510007d	So that we from now know no man after the flesh: if indeed we have known Christ after the flesh, but we now know him no more.
2f0511006c	So if any one is in Christ, he is a new creature: old things have passed away; behold, they have become new.
2f0512007e	All things are from God, the one having reconciled us unto himself through Christ, and gave us the ministry of reconciliation,
2f0513009b	as that God was in Christ reconciling the world to himself, not imputing their transgressions to them, even having placed in us the word of reconciliation.
2f05140090	Therefore we are embassadors in behalf of Christ, as God is intreating you through us; we pray you in behalf of Christ, be ye reconciled to God.
2f0515006c	He made him sin in our behalf, who knew no sin; in order that we may become the righteousness of God in him.
2f06010059	But working together we indeed intreat you not to have received the grace of God in vain:
2f0602009e	(for he says, At a set time I heard you, and in the day of salvation I assisted you; behold, now is the acceptable time; behold, now is the day of salvation);
2f0603005a	giving no occasion of stumbling in anything, in order that the ministry may not be blamed;
2f06040080	but in everything commending ourselves, as the ministers of God, in much patience, in tribulations, in straits, in difficulties,
2f06050046	in stripes, in prisons, in tumults, in labors, in vigils, in fastings;
2f0606005e	by purity, by knowledge, by long suffering, by kindness, by the Holy Ghost, by love unfeigned,
2f0607005c	by the word of truth, by the power of God; through the arms of righteousness right and left,
2f06080058	through glory and dishonor, through evil report and good report; as deceivers, and true;
2f06090062	as being unknown, and perfectly known; as dying, and behold we live; as chastened, and not killed;
2f060a0070	as sorrowing, and always rejoicing; as poor, and making many rich; as having nothing, and possessing all things.
2f060b0041	Our mouth is open unto you, O Corinthians, our heart is enlarged.
2f060c004f	Be not straitened in reference to us, but be straitened in your own affections.
2f060d003b	But as I speak to children, you indeed receive this reward.
2f060e00a3	Be not unequally yoked together with unbelievers: for what participation is there to righteousness and unrighteousness? or what fellowship has light unto darkness?
2f060f0054	What concord of Christ unto Belial? or what part has a faithful man with an infidel?
2f061000ce	And what harmony has the temple of God with idols? for we are the temple of the living God; as God said; I will live in them, and walk about among them; and I will be their God, and they shall be my people.
2f06110086	Therefore come out from the midst of them, and be ye separate, says the Lord, and touch not the unclean thing; and I will receive you,
2f0612006b	and I will be to you for a Father, and you shall be unto me for sons and daughters, says the Lord Almighty.
2f0701009b	Therefore having these promises, beloved, let us cleanse ourselves from all the filthiness of the flesh and spirit, perfecting holiness in the fear of God.
2f07020057	Receive us: we have injured no one, we have corrupted no one, we have defrauded no one.
2f07030078	I do not speak for castigation: for I have said before, that you are in our hearts to die with you and to live with you.
2f0704008f	My boldness to you is great, my rejoicing over you is much: I have been filled with consolation, I superabound with joy in all our tribulation.
2f0705007c	For we having come into Macedonia, our flesh had no rest, but in everything being troubled; fightings without, fears within.
2f0706004c	But God, the one comforting the humble, comforted us by the coming of Titus;
2f070700bb	and not only by his coming, but also by the consolation with which he was comforted by you, proclaiming unto us your longing, your mourning, your zeal for me; so that I rejoiced the more.
2f07080091	But if I grieved you in the letter, I do not regret it, if indeed I did regret it; for I see that, if that letter indeed grieved you for an hour,
2f070900a3	now I rejoice, not because you grieved, but because you grieved unto repentance: for you grieved toward God, in order that you may receive damage by us in nothing.
2f070a0074	For a godly sorrow works repentance unto salvation not to be regretted; but the sorrow of the world works out death.
2f070b0120	For behold, how great enthusiasm, yes, how great apology, yes, how great clearing up, yes, how great fear, yes, how great longing, yes, how great zeal, yes, how great avenging, this same godly sorrow did work in you! In everything you have established yourselves to be pure in the matter.
2f070c00e6	Since then indeed I wrote to you, not on account of the one having done the wrong, nor on account of the one having suffered the wrong, but in order that your zeal, which is in our behalf to you before God, might be made manifest.
2f070d009d	Therefore we have been comforted. But we rejoiced the more exceedingly in our consolation over the joy of Titus, because his spirit was refreshed by you all:
2f070e00a1	because if I have gloried with him in anything over you, I wag not made ashamed; but as I spoke all things to you in truth, so our rejoicing over Titus was true.
2f070f0093	And the affections of him, remembering the obedience of you all, how you received him with fear and trembling, are the more abundantly towards you.
2f07100039	I rejoice because in everything I have confidence in you.
2f08010067	But, brethren, we make known to you the grace of God which has been given in the churches of Macedonia;
2f08020080	because in a great trial of affliction the abundance of their joy and deep poverty abounded unto the riches of their liberality.
2f0803005f	Because I witness, that according to their ability, and beyond their ability they were anxious,
2f08040062	with much exhortation praying our favor and the fellowship of the ministry which is to the saints:
2f08050063	and not as we hoped, but they gave themselves first to the Lord, and to us through the will of God:
2f0806006b	that we should exhort Titus, that as he formerly began it, he may indeed also complete this grace unto you.
2f080700aa	But as in every thing you abound, in faith, and in word, and knowledge, and in all zeal, and in divine love from you in us, that you may also abound in this philanthropy.
2f08080074	I speak not according to commandment, but through the zeal of others also proving the sincerity of your divine love.
2f08090092	For you know the grace of our Lord Jesus Christ, that, being rich, for your sakes he became poor, that you through his poverty might be made rich.
2f080a0077	And herein I give my judgement: for this is profitable to you, who not only began to do, but to be anxious, a year ago:
2f080b008c	but now indeed complete the work; in order that as there was a promptitude of willing, there shall also be a completion out of your ability.
2f080c007c	For if there is first a willing mind, it is acceptable according to what one may have, and not according to what he has not.
2f080d00ae	For it is not that there may be relief to others, affliction to you, but that it may be according to equality: at this time your abundance may correspond to their deficiency,
2f080e005e	that their abundance may correspond with your deficiency, in order that there may be equality:
2f080f0060	as has been written, He that had much did not super-abound; and he that had little did not lack.
2f0810005c	But thanks be unto God, who gives this same enthusiasm in your behalf in the heart of Titus;
2f0811006d	because he indeed accepted our exhortation; and being the more enthusiastic, came unto you of his own accord.
2f08120059	But we sent with him the brother, whose praise in the gospel is through all the churches;
2f081300af	not only so, but having been elected by the churches our traveling companion with this philanthropy, administered by us to the glory of the Lord himself, and your promptitude:
2f08140054	and avoiding this, lest any one may blame us in this benefaction administered by us:
2f0815005c	for we provide things honest, not only in the sight of the Lord, but also before the people.
2f081600aa	And we sent our brother along with him to them, whom we have tried, being frequently zealous in many things, but now much more zealous, with great confidence towards you.
2f0817008c	Whether in behalf of Titus, my companion and fellow-laborer towards you; or our brethren, the apostles of the churches, the glory of Christ.
2f08180077	Moreover manifesting the exhibition of your love, and our boasting to them in your behalf, in the face of the churches.
2f09010064	For indeed concerning the ministry which is to the saints, it is superfluous for me to write to you.
2f09020098	For I know your promptitude, of which I am boasting to the Macedonians in your behalf, that Achaia was ready a year ago; and your zeal has aroused many.
2f0903009f	But I sent the brethren, in order that our boasting which is in your behalf may not be in vain in this region; in order that, as I was saying, your were ready:
2f09040093	lest perhaps, if the Macedonians may come with me, and find you unprepared, we may be put to shame, in this confidence, (that we may say not, you).
2f090500d2	Therefore I considered it necessary to exhort the brethren, that they may come to you beforehand, and perfect your preannounced benefaction, that it may be ready, as a benefaction, not as a stingy contribution.
2f0906007f	But it is this, he that soweth sparingly shall also reap sparingly; and he that soweth bountifully shall also reap bountifully.
2f09070073	As each one has predetermined in his heart; not of reluctance, or of constraint: for God loves the hilarious giver.
2f090800a9	But God is able to make all grace abound unto you; in order that, always having all sufficiency in every thing, you may abound unto every good work: as has been written,
2f09090054	He has scattered abroad, he has given to the poor; his righteousness abides forever.
2f090a0090	But he that gives seed to the sower, will also give bread to the eater, and multiply your sowing, and increase the fruits of your righteousness:
2f090b005c	in every thing being enriched in all purity, which works out through us thanksgiving to God.
2f090c009f	Because the ministry of this free-will offering is not only supplying the deficiencies of the saints, but also superabounding through much thanksgiving to God;
2f090d00ac	through the approval of this ministry, glorifying God in the submission of your testimony to the gospel of Christ, and the purity of your fellowship unto them and unto all;
2f090e007d	and through their prayer in your behalf, earnestly longing to see you on account of the grace of God superabounding unto you.
2f090f002c	Thanks be unto God for His unspeakable gift.
2f0a01009b	But I Paul exhort you through the meekness and gentleness of Christ, who before your face am indeed humble among you, but being absent am bold towards you:
2f0a0200b2	but I pray, that being present I may not be bold with the confidence with which I consider myself bold towards certain ones who regard us as walking about according to the flesh.
2f0a030044	For walking in the flesh, we do not wage war according to the flesh;
2f0a040066	for the weapons of our warfare are not carnal, but mighty to God unto the pulling down of strongholds;
2f0a0500a6	casting down imaginations, and every high thing that exalts itself against the knowledge of God, and bringing into captivity every thought to the obedience of Christ;
2f0a060052	and being ready to avenge every disobedience, when your obedience may be complete.
2f0a0700d5	Do you look at things according to the outward appearance? If any has trusted to himself that he belongs to Christ, let him again consider this in reference to himself, that as he belongs to Christ, so do we also.
2f0a0800ac	For if I shall in any thing the more abundantly boast concerning our power which the Lord gave us for your edification, and not for your destruction, I will not be ashamed:
2f0a090045	in order that I may not seem as it were to terrify you by my letters.
2f0a0a0081	Because they say, His letters are indeed weighty and powerful; but the presence of his body is weak, and his speech contemptible.
2f0a0b0081	Let such a one consider this, that, such as we are in word by our letters while absent, such we really are in work being present.
2f0a0c00cb	For we are not bold to number or compare ourselves with certain ones of those who recommend themselves: but they, measuring themselves by themselves, and comparing themselves to themselves, are not wise.
2f0a0d0097	But we will not boast in things without measure, but according to the measure of the rule which measure God has measured to us, to reach even unto you.
2f0a0e0075	For not as not reaching unto you do we stretch ourselves, for we have advanced in the gospel of Christ even unto you:
2f0a0f00ab	and not boasting in things without measure, in the labors of others, but having hope of your faith increasing among you, to be magnified according to our rule exceedingly,
2f0a100072	to preach the gospel in the regions beyond you, not to glory according to the rule of others in things made ready.
2f0a110030	But he that glorieth, let him glory in the Lord;
2f0a120049	for he that commends himself is not approved, but whom the Lord commends.
2f0b010053	I would that you bear with me a little in my folly: yes indeed you do bear with me.
2f0b02007c	For I am jealous of you with the jealousy of God: for I espoused you to one husband, to present you a pure virgin to Christ;
2f0b030084	but I fear, lest, as the serpent beguiled Eve by his craftiness, your minds may be corrupted from the simplicity which is in Christ.
2f0b0400cd	For if indeed one coming preaches another Jesus, whom we have not preached, or you receive another spirit, which you did not receive, or another gospel which you did not receive, well do you bear with him.
2f0b050043	For I consider that I am not inferior to the chief of the apostles.
2f0b06006a	If indeed rude in speech, but not in knowledge; but in every thing making manifest unto you in all things.
2f0b070075	Did I commit sin humbling myself that you may be exalted, because I preached unto you the gospel of God gratuitously?
2f0b080086	I robbed other churches, having received support for your ministry, and being present with you and being destitute, I burdened no one;
2f0b090094	for the brethren, having come from Macedonia, supplied my deficiency; and in everything I rendered myself not burdensome to you, and will so render.
2f0b0a0062	The truth of Christ is in me, that this glorying shall not cease unto me in the regions of Achaia.
2f0b0b003b	Why? because I do not love you with divine love? God knows.
2f0b0c00b6	But what I am doing, I indeed will do, in order that I may cut off occasion from those wishing occasion, in order that in whatsoever they may glory, they may be found even as we are.
2f0b0d0064	For such are false apostles, deceitful workers, transforming themselves into the apostles of Christ.
2f0b0e0047	And no wonder; for Satan himself is transformed into an angel of light.
2f0b0f008c	Then it is no great wonder if his ministers are transformed as the ministers of righteousness; whose, end shall be according to their works.
2f0b100081	Again I say, Let no one consider me to be a fool; but if not, receive me as a fool, in order that I may indeed glory some little.
2f0b11006b	What I say, I am not saying according to the Lord, but as it were in folly, in this confidence of glorying.
2f0b120031	Since many glory in the flesh, I will glory also.
2f0b130039	For cheerfully do you, being wise, bear with the foolish:
2f0b1400a7	for you bear with them, if any one enslaves you, if any one devours you, if any one captures you, if any one is exalted against you, if any one smites you in the face.
2f0b150082	I speak according to disparagement, as that we are weak; but in whatsoever any one is bold, (I speak it in folly,) I am bold also.
2f0b160065	Are they Hebrews? I am also. Are they Israelites? I am also. Are they the seed of Abraham? I am also.
2f0b1700a8	Are they the ministers of Christ? (I speak as a mad man,) I am more; in labors more abundantly, in stripes more abundantly, in prisons more frequently, in deaths often;
2f0b18003b	from the Jews five times I received forty stripes save one,
2f0b190072	thrice was I beaten with rods, once was I stoned, thrice was I shipwrecked, a day and a night I spent in the deep.
2f0b1a00e0	Often in journeys, in perils of rivers, in perils of robbers, in perils from my own race, in perils from the Gentiles, in perils in the city, in perils in the wilderness, in perils in the sea, in perils among false brethren;
2f0b1b006c	in labor and in toil, in vigils often, in hunger and in thirst, in fastings often, in cold and in nakedness.
2f0b1c0050	Besides all these, that which comes upon me daily, the care of all the churches.
2f0b1d0043	Who is weak, and I am not weak? who is offended, and I do not burn?
2f0b1e005c	But if it behooves me to glory, I will glory in those things appertaining to my infirmities.
2f0b1f0061	The God and Father of our Lord Jesus Christ, the one being blessed forever, knows that I lie not.
2f0b20005d	In Damascus Areta the governor of the king, guarded the city of the Damascenes, to arrest me:
2f0b210053	and through a window was I let down in a basket by the wall, and escaped his hands.
2f0c010069	It behooves me to glory, indeed it is not profitable, I will come to visions and revelations of the Lord.
2f0c0200ac	I knew a man in Christ, fourteen years ago, whether in the body, I know not; whether out of the body, I know not, such a one having been caught up even to the third heaven.
2f0c030056	And I knew such a man, whether in the body, or out of the body, I know not; God knows,
2f0c04006a	that he was caught up to Paradise, and heard unutterable words, which it is impossible for a man to speak.
2f0c050065	Concerning such a one I will glory: but concerning myself I will not glory, except in my infirmities.
2f0c0600af	For if I shall wish to glory, I will not be a fool; for I speak the truth: but I fear, lest some one may consider with reference to me above what he sees me, or hears from me.
2f0c0700b8	And that I may not be exalted by the abundance of revelations, a thorn was given unto me in the flesh, the messenger of Satan that he may buffet me, in order that I may not be exalted.
2f0c08004d	Three times I called on the Lord concerning this, that it may depart from me.
2f0c0900d2	And he said to me, My grace is sufficient for thee: for power is made perfect in weakness. Therefore most delightfully I will glory the more in my infirmities, in order that the power of Christ may abide on me.
2f0c0a00ad	Therefore I delight in infirmities, in insults, in difficulties, in persecutions, and in tight places, for Christ's sake: for when I am without strength, then I am dynamite.
2f0c0b009d	I have become a fool: you did compel me. For I ought to be commended by you: for I am not inferior to the very chief of the apostles, if indeed I am nothing.
2f0c0c0077	For indeed the signs of the apostleship are wrought in me in all patience, in miracles and in wonders and in dynamites.
2f0c0d0076	For what is that in which you are inferior to other churches, except that I did not burden you? forgive me this wrong.
2f0c0e00cb	Behold, the third time I am ready to come to you; and I will not spare: for I do not seek yours, but you. For the children ought not to lay up treasures for the parents, but the parents for the children,
2f0c0f0076	But I will most delightfully spend and be spent for your souls. If the more abundantly I love you am I loved the less?
2f0c100053	But let it he so, I did not burden you; but, being crafty, I caught you with guile.
2f0c110046	Which one of those whom I sent unto you, did I fleece you through him?
2f0c120096	I called Titus, and sent the brother along with him: whether did Titus defraud you? did we not walk by the same Spirit? did we not in the same tracks?
2f0c130091	For a long time you were thinking that I am apologizing to you. We speak before God in Christ; but all things, beloved, are for your edification.
2f0c1400e5	For I fear lest, having come, I may not find you as I wish, and may not be found by you as you wish; lest perhaps strife, jealousy, animosities, selfseekings, calumniations, eavesdroppings, inflations, outfallings, are among you;
2f0c1500e8	lest, I again having come, my God will humble me before you, and I will mourn over many of those having previously committed sins, and not having repented over the uncleanness and the fornication and debauchery which they have done.
2f0d01006f	This the third time I am coming to you: in the mouth of two or three witnesses every word shall be established.
2f0d0200da	I have told you beforehand, and I am speaking to you in advance, as being present the second time, even now absent, that, if I may come to you again, I will not spare those who have previously sinned, and all the rest;
2f0d030077	since you are seeking the approval of Christ, who is speaking in me, who is not weak towards you, bit mighty among you.
2f0d0400a9	For indeed he was crucified from weakness, but he lives by the power of God: for we indeed are weak in him, but we shall live with him through the power of God unto you.
2f0d0500a6	Prove your own selves, if you are in the faith; examine yourselves; whether do you not know yourselves, that Christ Jesus is in you? unless indeed you are reprobates.
2f0d06003a	But I hope that you shall know that we are not reprobates.
2f0d0700a8	But we are praying unto God, that he may do you no evil, not in order that we may appear approved, but that you may do that which is good, and we may be as disapproved.
2f0d080049	For we are not able to do any thing against the truth, but for the truth.
2f0d090069	For we rejoice when we may be weak, and you may be strong: we are praying for even this, your perfection.
2f0d0a00be	Therefore being absent I write these things, in order that being present, I may not use severity, according to the power which the Lord has given me for edification, and not for destruction.
2f0d0b0091	Finally, brethren, farewell. Be perfect; be of good comfort; think the same thing, live in peace: and the God of love and peace will be with you.
2f0d0c0024	Salute one another with a holy kiss.
2f0d0d001a	All the saints salute you.
2f0d0e0070	The grace of the Lord Jesus Christ, and the love of God, and the fellowship of the Holy Spirit, be with you all.
3000000009	Galatians
300101007c	Paul, an apostle, not from men, nor through man, but through Jesus Christ, and God the Father, who raised him from the dead,
3001020041	and all the brethren who are with me, to the churches of Galatia.
3001030046	Grace to you and peace from God the Father, and our Lord Jesus Christ,
3001040088	who gave Himself for our sins, in order that he might redeem us from the present evil age, according to the will of God even our Father:
3001050031	To whom be glory unto the ages of the ages. Amen.
3001060073	I am astonished that you are so quickly removed from him who called you in the grace of Christ into another gospel;
3001070074	which is not another: but there are certain ones who are troubling you, and wishing to pervert the gospel of Christ.
3001080091	But indeed if we, or an angel from heaven, may preach unto you any other gospel except that which we have preached unto you, let him be accursed.
300109008f	As we have before said, and now again I tell you, If any one preaches to you a gospel except that which you have received, let him be accursed.
30010a0088	For must I now believe men, or God? whether do I seek to please men? if I were still pleasing men, I would not be the servant of Christ.
30010b0064	But I make known to you, brethren, the gospel was preached to me, that it is not according to a man;
30010c0067	for I did not receive it from man, neither was I taught it, but through the revelation of Jesus Christ.
30010d007b	For you have heard of my life formerly in Judaism, that I was persecuting the church of God exceedingly, and destroying it:
30010e0079	and I was prominent in Judaism above many comrades in my race, being exceedingly zealous of the traditions of my fathers.
30010f006a	When the one having separated me, from the womb of my mother, and called me through his grace, was pleased
3001100076	to reveal his Son in me, that I might preach him among the Gentiles; immediately I conferred not with flesh and blood:
3001110083	neither did I go up to Jerusalem to those who were apostles before me; but I went away into Arabia, and returned again to Damascus.
3001120060	Then after three years I went up to Jerusalem to see Cephas, and remained with him fifteen days;
3001130049	but I saw no other of the apostles, except James the brother of the Lord.
300114004b	Which things moreover I write unto you, behold, before God, that I lie not.
3001150032	Then I went into the regions of Syria and Cilicia.
3001160047	But I was unknown by face to the churches of Judea which are in Christ.
300117007b	But they were only hearing that The one persecuting us at one time is now preaching the faith which he was once desolating;
3001180028	and they continued to glorify God in me.
3002010061	Then after fourteen years, I again went up to Jerusalem with Barnabas, taking also Titus with me;
30020200c7	but I went up according to revelation; and I presented to them the gospel which I am preaching among the Gentiles, but privately to the prominent ones, lest perhaps I am running, or did run, in vain.
3002030052	But neither was Titus the one with me, being a Greek, compelled to be circumcised:
30020400a7	but on account of the false brethren having crept in, who came in to spy out our liberty which we have in Christ Jesus, in order that they shall bring us into bondage:
3002050068	to whom I rendered not submission for an hour; in order that the truth of the gospel may abide with you.
30020600be	But of those seeming to be something what they were at that time makes no difference to me: God does not receive the face of man: for those seeming to me to be prominent added nothing extra:
3002070076	but on the contrary, seeing that I am intrusted with the gospel of the uncircumcision, like Peter of the circumcision,
3002080076	for the one having wrought with Peter unto the apostleship of the circumcision also wrought with me unto the Gentiles:
30020900e4	and having known the grace of God which was given unto me, James and Cephas and John, who seem to be pillars, gave to me and Barnabas the right hand of fellowship, that we should go to the Gentiles, and they to the circumcision;
30020a0051	only that we should remember the poor; which very thing I was also zealous to do.
30020b0058	And when Cephas came into Antioch, I withstood him to the face, because he was to blame.
30020c00b2	For before certain ones came from James, he was eating along with the Gentiles: but when they came, he withdrew and separated himself, fearing those who were of the circumcision.
30020d006f	And the rest of the Jews also reciprocated with him; so that even Barnabas was led away by their dissimulation.
30020e00f3	But when I saw that they are not walking uprightly according to the truth of the gospel, I said to Cephas in the presence of all, If you being a Jew are living like the Gentiles and not like the Jews, how do you compel the Gentiles to judaize?
30020f0039	We being Jews by nature, and not sinners of the Gentiles,
3002100107	knowing that a man is not justified by works of law, but through the faith of Christ Jesus, and we have believed into Christ Jesus, in order that we may be justified by faith of Christ, and not by works of law, because by works of law no flesh shall be justified.
300211007f	But if seeking to be justified in Christ, we may also be found sinners, then is Christ the minister of sin? it could not be so.
300212005b	For if I again build the things which I have destroyed, I constitute myself a transgressor.
3002130042	For I through law died to law, in, order that I may live unto God.
30021400c9	I am crucified along with Christ; and I live no longer, but Christ lives in me; and the life which I now live in the flesh, I live by the faith of the Son of God, who loved me, and gave himself for me.
300215006a	I do not make void the grace of God: for if righteousness was through law, then Christ died gratuitiously.
3003010075	O foolish Galatians, who has been bewitching you, before whose eyes Jesus Christ was set forth having been crucified?
3003020067	I only wish to learn this from you, Did you receive the Spirit by works of law, or by hearing of faith?
3003030056	Are you so foolish? having begun in the Spirit, are you now made perfect in the flesh?
300304003c	Have you suffered so many things in vain? if indeed in vain.
300305007d	Then did the one imparting to you the Spirit, and working miracles, among you, do it by works of law, or by hearing of faith?
3003060047	As Abraham believed God, and it was counted unto him for righteousness.
3003070048	Then know that those who are of faith, the same are the sons of Abraham.
30030800a6	But the scripture, foreseeing that God would justify the Gentiles by faith, preached the gospel to Abraham beforehand, That in thee shall all the Gentiles be blessed.
3003090043	Therefore those who are of faith are blessed with faithful Abraham.
30030a00bf	For so many as are of works of law are under the curse: for it is written, Cursed is every one who does not abide in all things which have been written in the book of the law, to do the same.
30030b006b	But that no one is justified by law in the sight of God, is evident: because, The just shall live by faith:
30030c0058	though the law is not of faith; but the one having done these things shall live in them.
30030d009b	Christ has redeemed us from the curse of the law, being made a curse for us: because it has been written; Cursed is every one having been hung on the wood:
30030e0095	in order that the blessing of Abraham in Christ Jesus may come to the Gentiles; in order that we may receive the promise of the Spirit through faith.
30030f0080	Brethren, I speak according to a man, nevertheless no one disannuls, or adds to, the covenant of a man which has been confirmed.
3003100090	But the promises were spoken to Abraham and his seed. He does not say, And unto seeds, as of many; but as of one; And thy seed, which is Christ.
30031100bd	And I say this; The law which was given after four hundred and thirty years, does not disannul the covenant which had been before confirmed of God, so as to make the promise of none effect.
300312006d	For if the inheritance were by law, it is no more by promise: but God gave it to Abraham through the promise.
30031300b1	Then what is the law? It was added on account of the transgressions, until the seed to whom the promise was made should come; being ordained by angels in the hand of a mediator.
3003140029	A mediator is not of one; but God is one.
30031500a1	Then was the law against the promises of God? it could not be so. For if the law was given being able to create life, truly justification would have been by law:
300316008d	but the scripture has shut up all things unto sin, in order that the promise through faith of Jesus Christ may be given to those who believe.
300317005f	But before faith came, we were kept under law, being shut up to the faith about to be revealed.
300318006b	Therefore the law became our schoolmaster to lead us to Christ, in order that we may be justified by faith;
300319003f	but faith having come, we are no longer under the schoolmaster.
30031a0040	For you are all the sons of God, through faith, in Christ Jesus;
30031b0043	for so many of you as were baptized into Christ have put on Christ.
30031c006e	There is no longer Jew nor Greek, nor bond nor free, nor male and female: for you are all one in Christ Jesus.
30031d005d	But if you belong to Christ then you are the seed of Abraham, heirs according to the promise.
3004010063	But I say, so long as the heir is an infant, he differs not from a slave, being lord of all things,
3004020045	but he is under nurses and stewards until the adoption of the father.
3004030050	So also we, when we were infants, were enslaved under the elements of the world:
3004040077	but when the fulness of time came, God sent forth his own Son, having been born of a woman, having been born under law,
300405005d	in order that he might redeem those under law, that we might receive the adoption of sonship.
300406006f	But because you are sons, God has sent forth the Spirit of his own Son into our hearts, crying, Father, Father.
3004070052	So you are no longer a servant but a son; and if a son, truly an heir through God.
3004080056	But you indeed, not knowing God, at that time served those who by nature are not gods:
30040900a3	but now having known God, and rather having become known of God, how do you turn again to the weak and beggarly elements which you wish to serve again as formerly?
30040a0032	Do you keep days, and months, and times and years?
30040b002c	I fear lest I have labored unto you in vain.
30040c0047	Be ye as I am, because I am as you are, brethren, I am praying for you.
30040d006d	You have not injured me: you know that through weakness of the flesh I formerly preached the gospel unto you:
30040e007d	and you did not despise, nor spit upon, your temptation in my flesh; but you received me as an angel of God, as Christ Jesus.
30040f0084	Where then is your happiness? for I testify to you that, if possible, having plucked out your eyes, you would have given them to me.
300410003a	Therefore have I become your enemy, telling you the truth?
3004110070	They zealously seek you in no good way; but they wish to exclude you, in order that you may zealously seek them.
3004120052	It is good always to be zealous in a good thing, and not only in my coming to you.
3004130050	My children, for whom I again travail in pain until Christ may be formed in you,
3004140061	but I wish to come unto you now, and change my voice; because I am at a loss in reference to you.
300415003b	Tell me, you wish to be under law, do you not hear the law?
3004160057	For it is written that Abraham had two sons; one by a bond-maid and one by a freewoman.
3004170076	But the one indeed of the bond-maid was born according to the flesh, and the one of the freewoman through the promise.
3004180091	Which things are allegorized: for these are the two covenants; the one indeed from mount Sinai, generating children into bondage, which is Hagar.
3004190078	For this mount Sinai is in Arabia, and corresponds with Jerusalem which now is: for she is in bondage with her children.
