2800000007	Matthew
3e05110042	For all iniquity is sin; and there is a sin which is not of death.
3e0512008b	And we know, that every one who is born of God, sinneth not: for he that is born of God keepeth himself, and the evil one toucheth him not.
3e0513004b	We know, that we are of God; and all the world is reposing on the evil one.
3e051400d5	And we know that the Son of God hath come, and hath given us knowledge that we might know the True One; and that we might be in the True One, in his Son Jesus the Messiah. He is the true God, and the life eternal.
3e0515002b	My children, keep yourselves from idolatry.
3f00000006	2 John
3f0101007e	THE Elder, to Kuria the elect, and to her children: whom I love in the truth, and not I only, but all they who know the truth;
3f01020047	for the sake of the truth, which abideth in us and is with us for ever.
3f01030090	May grace be with you, and mercy, and peace, from God the Father, and from our Lord Jesus the Messiah, the Son of the Father, in truth and love.
3f01040085	I have rejoiced greatly, that I found some of thy children, who walked in the truth, as we have received commandment from the Father.
3f01050095	And now, I beseech thee, Kuria, (I write no new commandment to thee, but that which was with us from the beginning,) that we should love one another.
3f01060095	And this is love, that we walk according to the commandment. This is the commandment, as ye have heard from the beginning, that we should walk in it.
3f01070096	Because many seducers have gone forth into the world, who confess not that Jesus the Messiah hath come in the flesh. This is a seducer and Antichrist.
3f01080072	Take heed to yourselves, that ye lose not what ye have wrought; but that ye may be recompensed with a full reward.
3f010900a3	Every one who transgresseth, and abideth not in the doctrine of the Messiah, God is not in him. And he who abideth in his doctrine, he hath the Father and the Son.
3f010a0077	If any one cometh to you, and bringeth not this doctrine, entertain him not in your house, nor say to him, Joy to thee:
3f010b004b	for he that saith to him, Joy to thee, is a participator in his evil deeds.
3f010c00a1	Having many things I could write to you, I would not with paper and ink; but I hope to come to you, and to converse mouth to mouth, that our joy may be complete.
3f010d0046	The children of thy elect sister salute thee. Grace be with you. Amen.
4000000006	3 John
4001010039	THE Elder, to my beloved Gaius, whom I love in the truth.
4001020070	Our beloved; in all things, I pray for thee that thou mayest prosper and be in health, as thy soul doth prosper.
4001030079	For I rejoiced greatly, when the brethren came and testified concerning thy integrity, even as thou walkest in the truth.
400104004b	And I have no greater joy, than to hear that my children walk in the truth.
400105006e	Our beloved, thou doest in faith, what thou performest towards the brethren; and especially towards strangers,
4001060070	who have borne testimony to thy charity before the whole church, to whom thou doest good, as is pleasing to God.
400107004a	For they went forth in behalf of his name, taking nothing of the Gentiles.
400108004f	We therefore ought to receive such persons, that we may be aiders of the truth.
4001090073	I was desirous of writing to the church; but he who loveth to be foremost among them, Diotrephes, receiveth us not.
40010a00ec	Therefore, if he come, remember those his doings, that he treated us with malignant words; and this not sufficing him, he received not the brethren; and those who would receive them, he prohibited, and even ejected them from the church.
40010b008e	Our beloved, be not a follower of what is evil, but of what is good. He that doeth good, is of God; but he that doeth evil, hath not seen God.
40010c00ad	Of Demetrius, there is good testimony from every one, and from the church, and from the truth itself: and we also bear him testimony, and ye know that our testimony is true.
40010d0057	I had many things to write to thee; but I will not write them to thee with ink and pen.
40010e00a3	But I hope soon to see thee, and to converse mouth to mouth. [(III John 1:15) Peace be with thee. The friends salute thee. Salute the friends, severally, by name.]
4100000004	Jude
4101010098	JUDE, a servant of Jesus the Messiah, and the brother of James, to the called people, the beloved of God the Father, the preserved by Jesus the Messiah:
410102002e	Mercy and peace in love, be multiplied to you.
41010300c7	My beloved, while I take all pains to write to you of our common life, it is needful for me to write to you, exhorting you to maintain a conflict for the faith which was once delivered to the saints.
41010400e8	For some have obtained entrance, who from the beginning were registered beforehand under this condemnation: wicked men, who pervert the grace of God to impurity, and deny him who is the only Lord God and our Lord, Jesus the Messiah.
410105008c	And I wish to remind you, though ye all know it, that God, after once rescuing the people from Egypt, again destroyed them who believed not.
410106009b	And the angels that kept not their primacy, but left their station, he hath reserved in chains unknown, under darkness, unto the judgment of the great day.
41010700b7	As Sodom and Gomorrah, and the surrounding cities, which in like manner followed whoredom and went after strange flesh, are placed beneath everlasting fire, being, doomed to judgment.
410108006e	In the same manner, too, these sensual dreamers defile the flesh and despise authority, and revile excellency.
41010900c0	But Michael the archangel, who, in debate with the Accuser, contended about the body of Moses, did not venture to bring against him a reviling declaration; but said, The Lord will rebuke thee.
41010a00a7	But these men revile things which they do not understand; and in the things of which they have a natural persuasion as animal beings, in these they corrupt themselves.
41010b00a2	Woe to them; for they have gone in the way of Cain; and, after the error of Balaam, they have lusted for gain; and, in the rebellion of Korah, they have perished.
41010c00fd	These are they who, in their feastings, riot while polluting themselves, feeding themselves without fear; clouds without rain, moved about by the winds; trees whose fruit hath failed, and they are without fruit, twice dead, and uplifted from their root;
41010d0091	raging waves of the sea, which, by their foam, manifest their confusion; shootingstars, for which is reserved the blackness of darkness for ever.
41010e0084	And of them also prophesied Enoch, who was the seventh from Adam, when he said: Behold, the Lord cometh, with myriads of his saints;
41010f00c4	to execute judgment upon all; and to convict all the wicked, because of all the deeds they have wickedly committed; and because of all the hard speeches, which they, ungodly sinners, have uttered.
41011000b9	These are they who murmur and complain of every thing, while they walk according to their lusts; and their mouth speaketh shocking things; and they flatter people, for the sake of gain.
4101110070	But do ye, my beloved, remember the words which were before spoken by the legates of our Lord Jesus the Messiah;
410112007e	because they told you, that in the end of the times there would be scoffers, going after wickedness, according to their lusts.
4101130050	These are they that separate themselves, sensual persons, not having the Spirit.
4101140061	But, my beloved, be ye built up anew, in your holy faith, through the Holy Spirit, while ye pray.
410115007e	And let us keep ourselves in the love of God, while we wait for the mercy of our Lord Jesus the Messiah unto our eternal life.
410116002a	And some of them, snatch ye from the fire.
410117006d	And when they repent, have compassion on them, with fear, hating even the tunic that is defiled by the flesh.
4101180067	And to him who is able to preserve you faultless, and spotless, and to establish you without a blemish,
41011900bb	before his majesty, with joy, namely, the only God, our Deliverer, by means of Jesus the Messiah our Lord, be praise, and dominion, and honor, and majesty, both now and in all ages. Amen.
420000000a	Revelation
42010100bf	THE Revelation of Jesus the Messiah, which God gave to him, to show to his servants the things that must shortly occur: and he signified it by sending, through his angel, to his servant John;
4201020066	who bore witness to the word of God, and to the testimony of Jesus the Messiah, as to all that he saw.
420103008b	Blessed is he that readeth, and they who hear the words of this prophecy, and keep the things that are written in it; for the time is near.
42010400ae	John to the seven churches which are in Asia: Grace to you and quietude, from him who is, and who was, and who is to come, from the seven Spirits which are before his throne;
42010500bb	and from Jesus the Messiah, the Witness, the Faithful, the First-born of the dead, and the Prince of the kings of the earth; who hath loved us, and released us from our sins by his blood;
4201060071	and hath made us a kingdom sacerdotal to God and his Father: to whom be glory and power, for ever and ever. Amen.
42010700a3	Behold, he cometh with clouds; and all eyes shall see him, and also they who speared him; and all the tribes of the earth shall mourn on account of him. Yes: Amen.
420108005c	I am Alpha, also Omega, saith the Lord God; who is, and was, and is to come, the omnipotent.
42010900da	I John, your brother, and partaker with you in the affliction and suffering that are in Jesus the Messiah, was in the island called Patmos, because of the word of God, and because of the testimony of Jesus the Messiah.
42010a0068	I was in the Spirit on the Lord's day; and I heard behind me a great voice, as of a trumpet, which said:
42010b00b9	That which thou seest, write in a book, and send to the seven churches, to Ephesus, and to Smyrna, and to Pergamos, and to Thyatira, and to Sardis, and to Philadelphia, and to Laodicea.
42010c0076	And I turned myself to look at the voice that talked with me; and when I had turned, I saw seven candlesticks of gold;
42010d0085	and, in the midst of the candlesticks, one like the Son of man, clothed to the feet, and girded about his paps with a girdle of gold.
42010e0065	And his head and his hair were white, like white wool, like snow; and his eyes, like a flame of fire:
42010f0066	and his feet were like fine brass, flaming in a furnace: and his voice, like the sound of many waters.
4201100094	And he had in his right hand seven stars; and from his mouth issued a sharp twoedged sword; and his visage was like the sun shining in its strength.
420111008a	And when I saw him, I fell at his feet like one dead. And he laid his right hand upon me, and said, Fear not: I am the First and the Last;
4201120082	and who liveth and was dead; and behold, I am alive for ever and ever. Amen. And I have the keys of death and of the unseen world.
4201130067	Therefore, write what thou hast seen, and the things that are; and the things that are to be hereafter:
42011400d3	the mystery of these seven stars which thou sawest in my right hand, and the seven candlesticks of gold. Those seven stars are the angels of the seven churches; and the seven candlesticks are the seven churches.
42020100cb	To the angel of the church which is at Ephesus write: These things saith he who holdeth all things, and the seven stars, in his right hand; he that walketh in the midst of the seven candlesticks of gold;
42020200bc	I know thy works, and thy toil, and thy patience, and that thou canst not endure the wicked; and thou hast tried them who say they are legates, and are not; and thou hast found them liars.
4202030063	And thou hast had patience, and hast borne the burden, on account of my name, and hast not fainted.
4202040056	Yet I have a charge against thee, on account of thy former love, which thou hast left.
42020500be	Therefore remember whence thou hast fallen; and repent, and do the former works: or if not, I will come to thee quickly, and I will remove thy candlestick from its place, except thou repent.
4202060055	But this thou hast, that thou hatest the deeds of the Nicolaitans, which I also hate.
42020700ab	He that hath ears, let him hear what the Spirit saith to the churches. To him who is victorious, will I give to eat of the tree of life which is in the paradise of my God.
4202080081	And to the angel of the church which is at Smyrna, write: These things saith the First and the Last, he who was dead, and liveth.
42020900bd	I know thy works, and the affliction, and the poverty, (yet thou art rich;) and the railing which is from them who say they are Jews, and they are not, but are of the congregation of Satan.
42020a00f3	Be not terrified at any of the things thou art to suffer. For lo, the Accuser will throw some of you into custody, that ye may be tried; and there will be trouble to you ten days. Be faithful unto death, and I will give thee the crown of life.
42020b0086	He that hath ears, let him hear what the Spirit saith to the churches. He that is victorious, shall not be harmed by the second death.
42020c0064	And to the angel of the church at Pergamos, write: Thus saith he who hath the sharp two-edged sword;
42020d00fd	I know thy works, and where thou dwellest, even where the throne of Satan is: and thou holdest fast my name, and hast not denied the faith of me, in those days when my faithful witness, who was slain among you, was made a spectacle where Satan dwelleth.
42020e00f0	Yet I have a small charge against thee. Thou hast there them who hold the doctrine of Balaam, who taught Balak to throw a stumbling-block before the children of Israel, that they might eat the sacrifices of idols, and might commit whoredom.
42020f005d	So also thou hast them who hold the doctrine of the Nicolaitans. In like manner, repent thou.
420210005c	Or if not, I will come to thee quickly, and I will war upon them with the sword of my mouth.
4202110106	He that hath ears, let him hear what the Spirit saith to the churches. To him that is victorious, will I give to eat of the hidden manna; and I will give him a white counter, and upon the counter a new name written, which no one knoweth but he that receiveth it.
420212009b	And to the angel of the church at Thyatira, write: These things saith the Son of God, who hath his eyes like a flame of fire, and his feet like fine brass:
4202130084	I know thy works, and love, and faith, and service, and also thy patience; and that these thy latter works are more than the former.
42021400c8	But I have a charge against thee, because thou sufferest thy woman Jezabel, who saith she is a prophetess, and teacheth, and seduceth my servants to whoredom, and to eating of the sacrifices of idols.
420215005a	And I gave her a season for repentance, and she is not disposed to repent of her whoredom.
4202160083	Behold, I will cast her upon a bed, and them who commit adultery with her into great affliction, unless they repent of their deeds.
42021700b0	And her children will I slay with death: and all the churches shall know, that I am he who searcheth reins and hearts; and I will render to each of you according to your works.
42021800ca	And I say to you, to the rest that are in Thyatira, to all them who have not received this doctrine, the men who have not known the profound things of Satan, as they say; I lay no other burden upon you:
420219002a	but, what ye have, hold fast until I come.
42021a007f	And to him that is victorious, and to him that observeth my works unto the end, to him will I give authority, over the nations;
42021b0083	and he shall rule them with a rod of iron; and like vessels of pottery, shall they be broken: as I also have received of my Father.
42021c0025	And I will give him the morning star.
42021d0046	He that hath ears, let him hear what the Spirit saith to the churches.
42030100d4	And to the angel of the church which is at Sardis, write: These things saith he who hath the seven Spirits of God, and the seven stars: I know thy works, that thou hast a name that thou livest, and thou art dead.
420302007a	Awake, and preserve the things that remain, which are ready to die; for I have not found thy works complete before my God.
42030300d9	Remember therefore how thou hast received and heard; and observe those precepts, and repent. If then thou wilt not wake up, I will come upon thee as a thief; and thou shalt not know at what hour I will come upon thee.
4203040084	Yet thou hast a few names in Sardis, who have not defiled their garments; and they shall walk with me in white, for they are worthy.
42030500bb	He that is victorious, shall be so clothed in white robes; and I will not blot out their name from the book of life; and I will confess their name before my Father, and before his angels.
4203060046	He that hath ears, let him hear what the Spirit saith to the churches.
42030700d5	And to the angel of the church which is at Philadelphia, write: These things saith he that is holy, he that is true, he that hath the key of David, who openeth and no man shutteth, and shutteth and no man openeth;
42030800b3	I know thy works. And lo, I have set before thee an open door, which no man can shut: because thou hast a little strength; and thou hast kept my word, and hast not denied my name.
42030900c9	Behold, I will give them of the congregation of Satan, who say they are Jews, and are not, but lie, behold I will make them to come and do obeisance before thy feet; and to know that I have loved thee.
42030a00b2	Because thou hast kept the word of my patience, I also will keep thee from the hour of temptation, that is to come on all the inhabited world, to try them who dwell on the earth.
42030b0048	I come quickly: hold fast what thou hast, so that no one take thy crown.
42030c00ea	Him that is victorious, will I make a pillar in the temple of my God; and he shall not again go out: and I will write upon him the name of my God, and of the new Jerusalem which descendeth from heaven from my God, and my own new name.
42030d0046	He that hath ears, let him hear what the Spirit saith to the churches.
42030e009f	And to the angel of the church which is at Laodicea, write: These things saith the Amen, the witness, the faithful, the true, the Chief of the creation of God:
42030f005a	I know thy works, that thou art neither hot, nor cold; I would that thou wert cold or hot.
420310005c	So, because thou art lukewarm, neither hot nor cold, I am about to vomit thee from my mouth.
42031100a9	Because thou sayest, I am rich and affluent, and have no want of any thing; and thou knowest not, that thou art impotent, and miserable, and needy, and blind, and naked;
42031200df	I counsel thee to buy of me gold tried in the fire, that thou mayest become rich; and white raiment, to be clothed, and that the shame of thy nakedness may not be seen; and put eye-salve on thine eyes, that thou mayest see.
420313004a	As many as I love, I rebuke and chasten. Be emulous therefore, and repent.
42031400a6	Behold, I have been standing at the door, and I will knock: if any man hear my voice, and open the door, I will come in to him, and will sup with him, and he with me.
4203150093	And to him that is victorious, to him will I give to sit with me on my throne, even as I was victorious, and sat down with my Father on his throne.
420316004e	He that hath ears to hear, let him hear what the Spirit saith to the churches.
42040100db	After these things, I looked and lo, a door was open in heaven. And the first voice which I heard, was as of a trumpet talking with me. It said, Come up hither; and I will show thee the things that must occur hereafter.
420402006e	Instantly, I was in the Spirit: and lo, a throne was placed in heaven; and there was one seated on the throne.
42040300b0	And he who sat, was like the appearance of a jasper-stone, and of a sardine sard, and of a rainbow of the clouds, round about the throne, in form as the appearance of emeralds.
42040400a9	Around the throne were twenty and four seats; and upon those seats sat twenty and four Elders, who were clothed in white robes, and on whose heads were coronets of gold.
42040500a0	And from the throne proceeded lightnings, and the sound of thunders; and seven lamps of fire were burning before his throne, which are the seven Spirits of God.
42040600c6	And before the throne, as it were a sea of glass like crystal; and in the midst of the throne, and around it, and before the throne, were four Animals, full of eyes in their front and in their rear.
42040700b0	And the first Animal resembled a lion; and the second Animal resembled a calf; and the third Animal had a face like a man; and the fourth Animal resembled an eagle when flying.
42040800e9	And these four Animals had, each of them, six wings around it: and within they were full of eyes: and they have no cessation, day or night, from saying: Holy, Holy, Holy, the Lord God, the Omnipotent, who was, and is, and is to come.
420409007e	And when these Animals give glory and honor and praise to him that sitteth on the throne, to him who liveth for ever and ever,
42040a00b5	the twenty and four Elders fall down before him who sitteth on the throne, and they worship him who liveth for ever and ever; and they cast their coronets before the throne, saying,
42040b00c7	Worthy art thou, O Lord our God, the Holy, to receive glory and honor and power; for thou hast created all things, and by thee they exist; and because of thy pleasure they had being and were created.
4205010098	And I saw, at the right hand of him who sat on the throne, a book, which was written within and on the back side, and which was sealed with seven seals.
420502007e	And I saw a strong angel, who proclaimed with a loud voice, Who is competent to open the book, and to loose the seals thereof?
4205030078	And no one either in heaven above, or on the earth, or beneath the earth, was able to open the book, or to look thereon.
4205040060	And I wept much, because no one was found, who was competent to open the book, or to look on it.
42050500a8	And one of the Elders said to me, Weep not; behold, the Lion of the tribe of Judah, the Root of David, hath been victorious: He will open the book, and its seven seals.
42050600b4	And I looked, and in the midst of the Elders stood a lamb, as if slain; and it had seven horns, and seven eyes, which are the seven Spirits of God that are sent into all the earth.
4205070050	And he came, and took the book from the right hand of him who sat on the throne.
42050800cc	And when he took the book, the four Animals and the twenty and four Elders fell down before the Lamb, each of them having a harp, and cups of gold full of odors, which are the supplications of the saints.
42050900e3	And they sung a new anthem, saying: Competent art thou, to take the book, and to open the seals thereof; because thou wast slain, and hast redeemed us to God by thy blood, out of every tribe, and tongue, and people, and nation;
42050a0052	and thou hast made them kings and priests to our God; and they reign on the earth.
42050b00bd	And I looked, and I heard, as it were the voice of many angels, around the throne, and the Animals and the Elders; and the number of them was a myriad of myriads, and thousand of thousands,
42050c009e	who said, with a loud voice; Competent is the Lamb that was slain, to receive power, and riches, and wisdom, and strength, and honor, and glory, and blessing;
42050d0101	and to be over every created thing, that is in heaven, or on earth, or under the earth, or in the sea; and all that are in them. And I heard him who sat on the throne say: Unto the Lamb be given, blessing, and honor, and glory, and power, for ever and ever.
42050e0046	And the four Animals said: Amen. And the Elders fell down, and adored.
4206010093	And, when the Lamb had opened one of the seven seals, I looked, and I heard one of the four Animals say, as with a voice of thunder, Come, and see.
42060200a0	And I looked, and there was a white horse: and he who sat on it, had a bow; and a coronet was given to him, and he went forth conquering, that he might conquer.
420603004c	And when he had opened the second seal, I heard the second Animal say, Come.
42060400ca	And there went forth another, a red horse; and to him who sat thereon, it was given, to take tranquillity from the earth; and that they should kill one another; and there was given to him a great sword.
42060500ac	And when he had opened the third seal, I heard the third Animal say, Come, and see. And I looked, and lo, a black horse; and he that sat thereon, had a balance in his hand.
42060600b1	And I heard a voice in the midst of the four Animals, saying: A choenix of wheat for a denarius, and three choenices of barley for a denarius; and hurt not the oil and the wine.
4206070055	And when he had opened the fourth seal, I heard the fourth Animal say, Come, and see.
4206080112	And I looked, and lo, a pale horse; and the name of him who sat thereon was Death; and Hades followed after him. And there was given him authority over the fourth part of the earth, to slay with the sword, and by famine, and by death, and by the ravenous beast of the earth.
42060900bd	And when he had opened the fifth seal, I saw under the altar the souls of them who were slain on account of the word of God, and on account of the testimony to the Lamb which was with them.
42060a0099	And they cried with a loud voice, saying: How long, O Lord, thou holy and true, dost thou not judge and avenge our blood on them that dwell on the earth?
42060b00d7	And to each one of them was given a white robe; and it was told them, that they must be quiet yet a little while, until the consummation of their fellow-servants and brethren, who were to be killed as they had been.
42060c00aa	And I looked, when he had opened the sixth seal, and there was a great earthquake; and the sun became black, like sackcloth of hair; and the whole moon became like blood.
42060d0075	And the stars of heaven fell on the earth, as a fig-tree casteth its unripe figs, when it is shaken by a strong wind.
42060e0072	And the heavens separated, as a book is rolled up: and all mountains and islands were removed out of their places.
42060f00cf	And the kings of the earth, and the nobles, and the captains of thousands, and the rich men, and the men of valor, and every servant and free man, hid themselves in caves, and in the clefts of the mountains;
420610009b	and they said to the mountains and to the clefts, Fall over us, and hide us from the face of him who sitteth on the throne, and from the wrath of the Lamb:
4206110043	For the great day of their wrath is come; and who is able to stand?
42070100ca	And after these things I saw four angels, who stood on the four corners of the earth; and they held the four winds of the earth, so that the wind blew not on the earth, nor on the sea, nor on the trees.
42070200df	And I saw another angel, and he came up from the rising of the sun; and he had the seal of the living God; and he called out, with a loud voice, to the four angels to whom it was given to hurt the earth and the sea, saying:
420703007b	Hurt ye not the earth, nor the sea, nor the trees, until we shall have sealed the servants of our God upon their foreheads.
420704007e	And I heard the number of them that were sealed, a hundred and forty and four thousand, sealed from every tribe of Israelites.
4207050082	Of the tribe of Judah, twelve thousand were sealed: of the tribe of Reuben, twelve thousand: of the tribe of Gad, twelve thousand:
420706007d	of the tribe of Ashur, twelve thousand: of the tribe of Naphtali, twelve thousand: of the tribe of Manasseh, twelve thousand:
420707007a	of the tribe of Simeon, twelve thousand: of the tribe of Levi, twelve thousand: of the tribe of Issachar, twelve thousand:
420708007d	of the tribe of Zebulon, twelve thousand: of the tribe of Joseph, twelve thousand: of the tribe of Benjamin, twelve thousand.
42070900f4	And after these things, I looked, and lo, a great multitude, which no one could number, from all kindreds, and nations, and tribes, and tongues; who stood before the throne, and before the Lamb, clothed in white robes, and palms in their hands;
42070a0073	and they cried, with a loud voice, saying: Salvation to our God, to him who sitteth on the throne, and to the Lamb.
42070b0095	And all the angels stood around the throne and the Elders and the four Animals; and they fell upon their faces before his throne, and worshipped God,
42070c0089	saying: Amen. Blessing, and glory, and wisdom, and thanksgiving, and honor, and power, and might, be to our God, for ever and ever: Amen.
42070d0077	And one of the Elders turned, and said to me: These who are clothed in white robes, who are they, and whence came they?
42070e00bb	And I said to him: My lord, thou knowest. And he said to me: These are they who came from great affliction; and they have washed their robes, and made them white in the blood of the Lamb.
42070f0092	Therefore are they before the throne of God; and they serve him day and night, in his temple; and he who sitteth on the throne, will protect them:
4207100057	they will not hunger, nor thirst any more; nor will the sun fall on them, nor any heat.
42071100a5	Because the Lamb, which is in the midst of the throne, will feed them; and will lead them to fountains of living water; and God will wipe every tear from their eyes.
420801005d	And when he had opened the seventh seal, there was silence in heaven, for about half an hour.
4208020059	And I saw the seven angels, who stood before God; and to them were given, seven trumpets.
42080300d0	And another angel came and stood by the altar; and he held a golden censer: and much incense was given him, so that he might offer, with the prayers of all the saints, upon the golden altar before the throne.
4208040068	And the smoke of the incense of the prayers of the saints went up before God from the hand of the angel.
42080500aa	And the angel took the censer, and filled it with fire from the altar, and cast it upon the earth: and there were thunders, and lightnings, and voices, and an earthquake.
420806004f	And the seven angels, who had the seven trumpets, prepared themselves to sound.
42080700f1	And the first sounded; and there was hail, and fire, which were mingled with water: and these were thrown upon the earth; and a third part of the earth was burned up, and a third part of the trees were burned, and all green grass was burned.
4208080097	And the second angel sounded, and, as it were a great mountain burning with fire, was cast into the sea; and also a third part of the sea became blood.
4208090074	And a third part of all the creatures in the sea, that had life, died; and a third part of the ships were destroyed.
42080a00a2	And the third angel sounded, and there fell from heaven a star, burning like a lamp; and it fell upon a third part of the rivers, and upon the fountains of water.
42080b009e	And the name of the star was called Wormwood; and a third part of the waters became wormwood; and many persons died from the waters, because they were bitter.
42080c011e	And the fourth angel sounded, and a third part of the sun was smitten, and the third part of the moon, and the third part of the stars; so that the third part of them were dark, and they became dark; and the day did not give light for the third part of it, and the night in like manner.
42080d00f5	And I saw and heard an eagle, which flew in the midst, and it had a tail of blood, while it said, with a loud voice: Woe, woe, to them who dwell on the earth, because of the remaining sounds of the trumpets of the three angels, who are to sound.
4209010091	And the fifth angel sounded; and I saw a star, which fell from heaven upon the earth. And there was given to him the key of the pit of the abyss.
42090200af	And he opened the pit of the abyss; and smoke issued from the pit, like the smoke of a furnace that is in blast; and the sun and the air were darkened by the smoke of the pit.
4209030079	And out of the smoke, came locusts upon the earth: and power was given them, like that which scorpions have on the earth.
42090400b0	And it was commanded them, that they should not hurt the grass of the earth, nor any herb, nor any tree; but only the persons, who had not the seal of God upon their foreheads.
42090500ac	And it was given them, that they should not kill them, but should torment them five months: and their torment was like the torment of a scorpion, when it striketh a person.
4209060078	And in those days, men will desire death, and will not find it; and they will long to die, and death will fly from them.
42090700d4	And the appearance of the locusts was this; they were like the appearance of horses prepared for battle; and on their heads, was, as it were a coronet, resembling gold; and their faces were like the faces of men.
4209080054	And they had hair, like the hair of women: and their teeth were like those of lions.
420909009a	And they had breastplates, like breastplates of iron: and the sound of their wings, was like the sound of the chariots of many horses rushing into battle.
42090a007b	And they had tails like those of scorpions, and stings; and with their tails they had the power of hurting men five months.
42090b007f	And they had a king over them, the angel of the abyss; and his name, in Hebrew, is Abaddon; and in Greek, his name is Apollyon.
42090c0038	One woe is past; lo, there come yet two woes after them.
42090d0069	And the sixth angel sounded; and I heard a voice from the horns of the golden altar which was before God,
42090e0071	that said to the sixth angel having a trumpet: Loose the four angels that are bound at the great river Euphrates.
42090f0082	And the four angels were loosed; who are prepared, for an hour, and a day, and a month, and a year, to slay the third part of men.
420910005c	And the number of the warrior horsemen was two myriads of myriads: and I heard their number.
420911010a	And while I looked on the horses in the vision, and on them who sat on them I saw that the breastplates were of fire, and of jacinth, and of sulphur. And the heads of the horses were like the heads of lions; and from their mouths issued fire, and smoke, and sulphur.
420912009a	And by these three plagues, a third part of the men were slain; namely, by the fire, and by the smoke, and by the sulphur, which issued from their mouths.
4209130085	For the power of the horses was in; their mouth, and in their tails; for their tails were like serpents, having heads to strike with.
42091400e0	And the residue of men who were not slain by these plagues, repented not of the works of their hands, so as not to worship demons, and idols of gold, and of silver, and brass, and stone, and wood, which cannot see, nor hear.
420915006b	And they repented not of their murders, nor of their sorceries, nor of their whoredom, nor of their thefts.
420a0100b6	And I saw another mighty angel, that descended from heaven, clothed with a cloud; and a cloud-bow was over his head, and his face was like the sun, and his feet like pillars of fire.
420a020072	And he had in his hand an open little book: and he placed his right foot upon the sea, and his left upon the land:
420a030072	and he cried with a loud voice, as a lion roareth: and when he had cried, the seven thunders uttered their voices.
420a0400b4	And when the seven thunders had spoken, I was about to write. And I heard a voice from heaven, saying: Seal up the things which the seven thunders have uttered, and write them not.
420a05005d	And the angel whom I saw standing upon the sea and the land, raised his right hand to heaven,
420a0600c1	and swore, by him who liveth for ever and ever, who created heaven and the things in it, and the earth and the things in it, and the sea and the things in it, that the time should be no longer;
420a0700a3	but, in the days of the voice of the seventh angel, when he shall sound, and the mystery of God shall be consummated; as he announced to his servants the prophets.
420a0800a6	And the voice which I heard from heaven, spoke to me again, and said: Go, take the little open book in the hand of the angel that standeth on the sea and on the land.
420a0900b5	And I went to the angel, telling him to give me the little book. And he said to me, Take, and eat it: and it will make thy bowels bitter, but in thy mouth it will be sweet as honey.
420a0a009b	And I took the little book from the hand of the angel, and ate it: and it was in my mouth sweet like honey: and when I had eaten it, my bowels were bitter.
420a0b0063	And be said to me, Thou must again prophesy upon many nations, and peoples, and princes, and kings.
420b010098	And a reed was given to me, like a rod; and the angel stood, saying, Arise, and measure the temple of God, and the altar, and them that worship therein.
420b0200ab	But the court which is without the temple, leave out, and measure it not; because it is given to the Gentiles; and they will tread down the holy city forty and two months.
420b030079	And I will give my two witnesses; and they will prophesy a thousand and two hundred and sixty days, clothed in sackcloth.
420b040061	These are the two olive-trees, and the two candlesticks which stand before the Lord of the earth.
420b050096	And if any person will harm them, fire cometh out of their mouth, and consumeth their adversary; and if any one will harm them, thus must he be slain.
420b0600d1	They have power to shut up heaven, so that the rain shall not fall in those days: and they have power over the waters, to turn them into blood; and to smite the earth with all plagues, as often as they please.
420b070093	And when they shall have completed their testimony, the beast of prey that came up from the abyss, will make war upon them, and will overcome them.
420b080096	And their dead bodies will be in the open street of that great city, which is spiritually called Sodom and Egypt, where also their Lord was crucified.
420b0900b3	And they of the nations and tribes and peoples and tongues, will look upon their dead bodies, three days and a half; and will not suffer their dead bodies to be laid in the grave.
420b0a00b3	And they who dwell on the earth will rejoice over them, and will be merry, and will send presents to one another; because those two prophets tormented them who dwell on the earth.
420b0b00a0	And after these three days and a half, the spirit of life from God entered into them, and they stood upon their feet: and great fear fell on those who saw them.
420b0c0091	And they heard a great voice from heaven, which said to them: Come up hither. And they ascended to heaven in a cloud; and their enemies saw them.
420b0d00d6	And in the same hour there was a great earthquake, and the tenth part of the city fell: and the persons killed in the earthquake, were seven thousand names: and they who remained were afraid, and gave glory to God.
420b0e003f	The second woe is passed: behold, the third woe cometh quickly.
420b0f00c4	And the seventh angel sounded; and there were voices and thunders, which said: The kingdom of the world hath become the kingdom of our Lord and of his Messiah; and he will reign for ever and ever.
420b10008a	And the twenty and four Elders, who are before the throne of God, and who sit upon their seats, fell upon their faces, and worshipped God,
420b11007f	saying: We praise thee, O Lord God, Omnipotent, who art, and wast; because thou hast assumed thy great power, and hast reigned.
420b120132	And the nations were angry; and thy anger is come, and the time of the dead, that they should be judged: and that thou shouldst give a reward to thy servants, the prophets, and the saints, and to them that fear thy name, the small and the great; and that thou shouldst destroy them who destroyed the earth.
420b1300b7	And the temple of God in heaven was opened; and the ark of his covenant was seen in his temple: and there were lightnings, and thunders, and voices, and an earthquake, and great hail.
420c01008c	And a great wonder was seen in heaven; a woman clothed with the sun, and the moon under her feet, and on her head a coronet of twelve stars.
420c020055	And, being with child, she cried, and travailed, and had the pangs of bringing forth.
420c030090	And there appeared another wonder in heaven; and lo, a great fiery dragon, which had seven heads and ten horns, and upon his head seven diadems.
